"Name","TeamAbbreviation","GamesPlayed","Minutes","FTA","Technical Free Throw Trips","TwoPtShootingFoulsDrawn","2pt And 1 Free Throw Trips","ThreePtShootingFoulsDrawn","3pt And 1 Free Throw Trips","NonShootingFoulsDrawn","ShootingFoulsDrawnPct","TwoPtShootingFoulsDrawnPct","ThreePtShootingFoulsDrawnPct"
"Karl-Anthony Towns","MIN",77,2545,450,21,185,54,4,1,52,0.13052486187845305,0.16972477064220184,0.0111731843575419
"Andrew Wiggins","MIN",73,2543,296,0,136,29,1,0,25,0.10402429764616553,0.14049586776859505,0.0028653295128939827
"Josh Richardson","MIA",73,2539,231,26,65,6,7,1,33,0.06599450045829514,0.104,0.015021459227467811
"Harrison Barnes","SAC",77,2533,278,25,109,25,1,0,29,0.09810981098109811,0.1626865671641791,0
"Nikola Vucevic","ORL",80,2510,227,0,91,24,1,0,33,0.06469760900140648,0.07647058823529412,0.004310344827586207
"Nikola Jokic","DEN",80,2504,352,2,134,45,2,0,61,0.10485736314572089,0.13073170731707318,0.007352941176470588
"Trae Young","ATL",81,2503,414,7,137,33,14,3,66,0.11013858497447118,0.1560364464692483,0.028397565922920892
"Thaddeus Young","IND",81,2489,135,0,66,19,0,0,11,0.07432432432432433,0.0889487870619946,0
"Jayson Tatum","BOS",79,2455,228,6,89,18,2,2,30,0.08220415537488708,0.11180904522613065,0.006430868167202572
"D'Angelo Russell","BKN",81,2448,205,22,54,14,11,0,29,0.04145408163265306,0.05856832971800434,0.017027863777089782
"Jamal Murray","DEN",75,2447,223,34,57,8,10,3,32,0.05451586655817738,0.07054455445544554,0.023752969121140142
"Cedi Osman","CLE",76,2444,181,0,71,24,5,0,24,0.08482142857142858,0.13733075435203096,0.013192612137203167
"Marc Gasol","TOR",79,2436,253,3,91,25,3,1,43,0.10021321961620469,0.13725490196078433,0.01090909090909091
"Mikal Bridges","PHX",82,2417,118,4,51,18,4,2,11,0.09197324414715718,0.18021201413427562,0.012698412698412698
"Jrue Holiday","NOP",67,2402,271,13,114,36,2,0,30,0.09362389023405973,0.13043478260869565,0.005479452054794521
"Khris Middleton","MIL",77,2394,258,22,80,14,20,6,22,0.08143322475570032,0.10810810810810811,0.040983606557377046
"JJ Redick","PHI",76,2379,255,31,46,6,27,9,38,0.06728110599078341,0.09956709956709957,0.04333868378812199
"CJ McCollum","POR",70,2375,192,2,78,18,6,1,18,0.06422018348623854,0.09090909090909091,0.013333333333333334
"Giannis Antetokounmpo","MIL",72,2358,686,0,346,103,2,0,46,0.23324396782841822,0.26884226884226886,0.00975609756097561
"Nicolas Batum","CHA",75,2354,89,2,24,10,7,0,14,0.05317324185248713,0.08633093525179857,0.022950819672131147
"Trevor Ariza","WAS",69,2349,164,4,72,25,6,0,13,0.09885931558935361,0.20630372492836677,0.013636363636363636
"Mike Conley","MEM",70,2342,406,27,141,44,18,4,49,0.12916328188464662,0.17825537294563842,0.04090909090909091
"Stephen Curry","GSW",69,2331,287,19,82,23,27,8,31,0.0768688293370945,0.13921901528013583,0.032569360675512665
"Brook Lopez","MIL",81,2322,133,0,71,21,2,0,3,0.08711217183770883,0.2191358024691358,0.0038910505836575876
"Luka Doncic","DAL",72,2318,485,7,166,43,11,1,80,0.13419257012888552,0.2088050314465409,0.02099236641221374
"Dennis Schroder","OKC",79,2314,227,2,99,23,0,0,25,0.08389830508474576,0.1213235294117647,0
"Kyle Kuzma","LAL",70,2314,250,14,95,20,6,2,27,0.08662092624356775,0.12837837837837837,0.014084507042253521
"Joe Harris","BKN",76,2293,133,7,44,9,5,1,17,0.062261753494282084,0.11083123425692695,0.01282051282051282
"Bryn Forbes","SAS",82,2292,78,1,28,13,12,6,5,0.04926108374384237,0.07124681933842239,0.028639618138424822
"Al-Farouq Aminu","POR",81,2292,173,0,70,13,2,0,20,0.11042944785276074,0.1891891891891892,0.0070921985815602835
"Reggie Jackson","DET",82,2289,236,42,72,24,3,1,34,0.06836827711941659,0.11538461538461539,0.006342494714587738
"Eric Bledsoe","MIL",78,2272,236,0,120,38,2,0,14,0.11563981042654028,0.17751479289940827,0.005277044854881266
"D.J. Augustin","ORL",81,2269,209,11,52,9,17,2,29,0.09387755102040816,0.1271393643031785,0.05214723926380368
"Jeremy Lamb","CHA",79,2250,260,6,121,30,5,1,15,0.11731843575418995,0.1635135135135135,0.014970059880239521
"Clint Capela","HOU",67,2249,261,0,130,34,0,0,18,0.1570048309178744,0.1570048309178744,0
"Julius Randle","NOP",73,2232,487,0,232,65,0,0,44,0.18471337579617833,0.21866163996229973,0
"Devin Booker","PHX",64,2230,454,22,176,41,11,1,45,0.13357142857142856,0.18032786885245902,0.025943396226415096
"Danny Green","TOR",80,2216,44,1,9,0,3,0,8,0.018691588785046728,0.04411764705882353,0.00684931506849315
"Jordan Clarkson","CLE",81,2214,192,17,80,19,6,3,11,0.06913183279742766,0.10050251256281408,0.013392857142857142
"Kyrie Irving","BOS",67,2214,245,18,89,26,4,1,33,0.07115531752104055,0.10229885057471265,0.009153318077803204
"Kyle Lowry","TOR",65,2213,194,18,66,17,3,1,27,0.08734177215189873,0.19701492537313434,0.006593406593406593
"Willie Cauley-Stein","SAC",81,2213,254,0,109,32,0,0,34,0.1332518337408313,0.13357843137254902,0
"Marcus Smart","BOS",80,2200,129,0,40,9,9,1,17,0.08085808580858085,0.15873015873015872,0.025423728813559324
"Jimmy Butler","PHI",65,2185,365,5,147,31,10,4,38,0.1530214424951267,0.1777509068923821,0.05025125628140704
"Deandre Ayton","PHX",71,2183,189,0,90,24,0,0,17,0.09615384615384616,0.09656652360515021,0
"Shai Gilgeous-Alexander","LAC",82,2174,195,0,83,21,1,0,24,0.10783055198973042,0.1298904538341158,0.007142857142857143
"Zach LaVine","CHI",63,2171,375,22,168,43,3,0,27,0.13539192399049882,0.17891373801916932,0.009259259259259259
"Jae Crowder","UTA",80,2166,197,1,60,10,17,8,26,0.08995327102803738,0.18461538461538463,0.032015065913371
"Tomas Satoransky","WAS",80,2164,160,0,63,11,0,0,23,0.10824742268041238,0.15,0
"Montrezl Harrell","LAC",82,2158,414,0,203,70,0,0,40,0.19882468168462292,0.20219123505976094,0
"Eric Gordon","HOU",68,2158,152,2,58,14,9,2,13,0.06774519716885744,0.1518324607329843,0.014827018121911038
"Kevin Knox","NYK",75,2158,226,3,113,19,0,0,8,0.11210317460317461,0.17546583850931677,0
"Joel Embiid","PHI",64,2154,649,1,255,50,1,0,95,0.1822064056939502,0.22348816827344434,0.003787878787878788
"Terrence Ross","ORL",81,2150,144,10,16,5,34,10,13,0.047080979284369114,0.03389830508474576,0.0576271186440678
"Darren Collison","IND",76,2143,190,6,67,10,0,0,30,0.0935754189944134,0.12835249042145594,0
"Patrick Beverley","LAC",78,2137,123,1,34,8,0,0,31,0.06759443339960239,0.15384615384615385,0
"Marvin Williams","CHA",75,2133,86,0,24,3,3,0,16,0.03994082840236687,0.08247422680412371,0.007792207792207792
"Myles Turner","IND",74,2119,201,0,92,24,0,0,22,0.10849056603773585,0.1411042944785276,0
"Jeff Green","WAS",77,2097,206,0,104,26,3,1,9,0.13838120104438642,0.23370786516853934,0.006230529595015576
"Jarrett Allen","BKN",80,2096,278,0,125,23,0,0,26,0.1865671641791045,0.2,0
"Wesley Matthews","IND",69,2091,163,9,46,5,9,1,21,0.07362784471218206,0.13690476190476192,0.021897810218978103
"Marcus Morris","BOS",75,2091,173,3,65,15,8,2,18,0.0811111111111111,0.12871287128712872,0.020253164556962026
"Draymond Green","GSW",66,2065,91,0,37,12,1,0,13,0.08482142857142858,0.13120567375886524,0.006024096385542169
"Cory Joseph","IND",82,2063,43,0,14,3,0,0,9,0.025044722719141325,0.03608247422680412,0
"Danilo Gallinari","LAC",68,2059,406,36,135,26,4,1,58,0.1395582329317269,0.21739130434782608,0.010666666666666666
"Tim Hardaway Jr.","DAL",65,2057,276,26,95,27,9,1,33,0.09728718428437792,0.16267123287671234,0.018556701030927835
"Kevin Huerter","ATL",75,2048,56,2,23,6,0,0,7,0.03412462908011869,0.07165109034267912,0
"DeAndre Jordan","NYK",69,2047,264,1,101,19,0,0,40,0.19128787878787878,0.19128787878787878,0
"Garrett Temple","LAC",75,2041,107,5,41,10,1,0,14,0.08,0.1576923076923077,0.0037735849056603774
"Kawhi Leonard","TOR",60,2040,426,19,178,48,3,0,45,0.1434231378763867,0.18599791013584116,0.009836065573770493
"Kentavious Caldwell-Pope","LAL",82,2035,158,27,39,12,10,2,21,0.061946902654867256,0.11206896551724138,0.022573363431151242
"Austin Rivers","HOU",76,2028,95,0,46,14,1,0,7,0.07768595041322314,0.16606498194945848,0.003048780487804878
"Serge Ibaka","TOR",74,2010,177,0,78,16,1,0,17,0.08404255319148936,0.1012987012987013,0.0058823529411764705
"Dario Saric","MIN",81,2010,150,1,77,25,0,0,10,0.10294117647058823,0.1811764705882353,0
"Damyean Dotson","NYK",73,2004,98,7,31,4,5,2,11,0.04945054945054945,0.08093994778067885,0.014492753623188406
"Jonathan Isaac","ORL",75,1996,135,0,61,12,1,0,11,0.09379727685325265,0.1548223350253807,0.003745318352059925
"Lou Williams","LAC",75,1993,485,15,166,40,17,3,68,0.1431924882629108,0.17060637204522097,0.05573770491803279
"Dorian Finney-Smith","DAL",81,1985,103,0,44,13,0,0,14,0.07871198568872988,0.14426229508196722,0
"Josh Jackson","PHX",79,1976,213,0,100,16,4,0,9,0.11194833153928956,0.14285714285714285,0.017467248908296942
"Jusuf Nurkic","POR",72,1974,365,0,161,31,0,0,38,0.1684100418410042,0.17367853290183388,0
"Al Horford","BOS",68,1973,95,0,46,21,0,0,12,0.06149732620320856,0.08440366972477065,0
"Monte Morris","DEN",82,1970,81,1,34,13,1,0,11,0.04834254143646409,0.06854838709677419,0.0043859649122807015
"Ryan Arcidiacono","CHI",81,1961,102,0,34,6,4,0,14,0.08444444444444445,0.14847161572052403,0.01809954751131222
"Justise Winslow","MIA",66,1960,137,0,69,11,0,0,5,0.08550185873605948,0.12522686025408347,0
"Bogdan Bogdanovic","SAC",70,1947,162,5,45,12,9,2,30,0.059800664451827246,0.08587786259541985,0.023746701846965697
"LeBron James","LAL",55,1937,418,3,195,59,0,0,42,0.15840779853777417,0.2157079646017699,0
"DeAndre' Bembry","ATL",82,1931,136,0,62,17,0,0,15,0.09379727685325265,0.12704918032786885,0
"Terrance Ferguson","OKC",74,1931,51,0,19,2,1,0,6,0.044543429844097995,0.12025316455696203,0.003436426116838488
"Kelly Oubre Jr.","PHX",69,1923,244,2,118,33,4,2,16,0.13132400430570507,0.200339558573854,0.011764705882352941
"Spencer Dinwiddie","BKN",68,1914,356,9,143,34,15,5,30,0.16684266103484688,0.25220458553791886,0.039473684210526314
"Jaylen Brown","BOS",74,1913,202,0,100,22,0,0,13,0.11494252873563218,0.16835016835016836,0
"Bam Adebayo","MIA",82,1913,226,0,98,30,0,0,30,0.17689530685920576,0.18181818181818182,0
"Patty Mills","SAS",82,1908,103,0,21,5,10,0,18,0.04499274310595065,0.07636363636363637,0.024154589371980676
"Avery Bradley","MEM",63,1905,50,1,19,5,0,0,8,0.03054662379421222,0.050397877984084884,0
"Ricky Rubio","UTA",68,1899,228,26,66,13,3,0,38,0.08778625954198473,0.12476370510396975,0.011673151750972763
"Paul Millsap","DEN",70,1895,249,0,98,20,6,2,30,0.1392235609103079,0.1678082191780822,0.03680981595092025
"Rodney Hood","POR",72,1893,155,7,64,13,6,1,9,0.09628610729023383,0.13168724279835392,0.024896265560165973
"Dwyane Wade","MIA",72,1885,233,3,101,16,4,1,18,0.10019083969465649,0.1288265306122449,0.015151515151515152
"Reggie Bullock","LAL",63,1879,85,15,14,4,10,4,12,0.03934426229508197,0.06635071090047394,0.02506265664160401
"Malik Beasley","DEN",81,1879,66,4,29,10,0,0,7,0.03835978835978836,0.08262108262108261,0
"Gordon Hayward","BOS",72,1863,187,2,69,15,2,0,29,0.10274963820549927,0.15065502183406113,0.008583690987124463
"Chris Paul","HOU",58,1857,203,11,28,13,7,2,66,0.0472972972972973,0.07368421052631578,0.019444444444444445
"Anthony Davis","NOP",56,1850,433,13,172,44,4,0,55,0.15198618307426598,0.17046580773042616,0.026845637583892617
"Rudy Gay","SAS",69,1842,147,0,68,18,1,0,13,0.08657465495608532,0.1111111111111111,0.005405405405405406
"Domantas Sabonis","IND",74,1838,291,0,131,41,0,0,36,0.16582278481012658,0.16946959896507116,0
"Malcolm Brogdon","MIL",64,1832,152,15,61,11,0,0,13,0.07644110275689223,0.11010830324909747,0
"John Collins","ATL",61,1829,266,1,138,46,1,0,16,0.15043290043290045,0.1803921568627451,0.006289308176100629
"Marco Belinelli","SAS",79,1815,124,7,33,9,14,4,13,0.0649171270718232,0.10344827586206896,0.0345679012345679
"Kelly Olynyk","MIA",79,1812,185,11,50,21,5,0,40,0.09197324414715718,0.18248175182481752,0.015432098765432098
"Landry Shamet","LAC",79,1802,93,3,14,5,19,8,14,0.05719237435008666,0.08235294117647059,0.04668304668304668
"Larry Nance Jr.","CLE",67,1795,134,0,56,15,0,0,19,0.1076923076923077,0.13270142180094788,0
"Terry Rozier","BOS",79,1791,93,5,30,3,6,2,9,0.05164992826398852,0.08426966292134831,0.017595307917888565
"Nemanja Bjelica","SAC",77,1788,92,0,40,11,0,0,12,0.06430868167202572,0.1095890410958904,0
"Derrick Favors","UTA",76,1766,228,0,112,28,0,0,16,0.1593172119487909,0.1792,0
"Brandon Ingram","LAL",52,1760,289,1,137,35,1,0,23,0.1658653846153846,0.18588873812754408,0.010526315789473684
"Fred VanVleet","TOR",64,1760,115,2,47,15,1,0,16,0.07582938388625593,0.13988095238095238,0.003367003367003367
"Darius Miller","NOP",69,1758,71,2,8,1,20,9,6,0.055776892430278883,0.06299212598425197,0.05333333333333334
"Josh Okogie","MIN",74,1745,162,1,66,10,2,0,17,0.12014134275618374,0.18911174785100288,0.009216589861751152
"Langston Galloway","DET",80,1745,96,8,20,7,15,5,10,0.05737704918032787,0.09090909090909091,0.038461538461538464
"Mason Plumlee","DEN",82,1731,198,0,79,19,1,0,29,0.15904572564612326,0.16056910569105692,0.09090909090909091
"Derrick White","SAS",67,1728,123,0,53,12,1,0,13,0.09230769230769231,0.11990950226244344,0.006993006993006993
"Jabari Parker","WAS",64,1724,184,0,91,29,0,0,16,0.11220715166461159,0.14772727272727273,0
"Noah Vonleh","NYK",68,1722,156,0,62,17,0,0,25,0.12783505154639174,0.1781609195402299,0
"Josh Hart","LAL",67,1715,80,1,34,13,2,1,10,0.07407407407407407,0.16113744075829384,0.007272727272727273
"DeMarre Carroll","BKN",67,1703,242,0,89,10,8,4,29,0.1474164133738602,0.25872093023255816,0.025477707006369428
"Delon Wright","MEM",75,1698,150,1,56,14,1,0,24,0.09484193011647254,0.12962962962962962,0.005917159763313609
"Miles Bridges","CHA",80,1696,77,0,36,11,0,0,8,0.06716417910447761,0.10714285714285714,0
"Taj Gibson","MIN",70,1686,177,0,74,18,0,0,24,0.12478920741989882,0.13237924865831843,0
"Otto Porter Jr.","CHI",56,1684,96,2,43,16,2,1,10,0.06706408345752608,0.10386473429951691,0.007782101167315175
"Lauri Markkanen","CHI",52,1682,195,11,75,15,8,4,17,0.09662398137369034,0.14340344168260039,0.023809523809523808
"Hassan Whiteside","MIA",72,1674,243,0,112,45,0,0,33,0.1499330655957162,0.15321477428180574,0
"Royce O'Neale","UTA",82,1671,42,0,22,6,0,0,2,0.06128133704735376,0.12021857923497267,0
"JaVale McGee","LAL",75,1671,152,0,73,21,0,0,14,0.10533910533910534,0.10719530102790015,0
"Dwight Powell","DAL",77,1662,254,0,119,36,3,2,24,0.21403508771929824,0.2692307692307692,0.0234375
"Kent Bazemore","ATL",67,1643,175,0,66,15,7,0,19,0.0962566844919786,0.1493212669683258,0.0196078431372549
"Enes Kanter","POR",67,1640,197,0,89,30,0,0,25,0.11994609164420485,0.12570621468926554,0
"Gary Harris","DEN",57,1639,144,2,61,15,1,1,17,0.09077598828696926,0.1383219954648526,0.004132231404958678
"Davis Bertans","SAS",76,1632,60,1,14,4,10,4,7,0.0511727078891258,0.112,0.029069767441860465
"Justin Jackson","DAL",81,1613,79,1,39,9,1,0,3,0.07751937984496124,0.14444444444444443,0.0040650406504065045
"Dewayne Dedmon","ATL",64,1609,113,9,49,12,0,0,9,0.08703374777975133,0.1416184971098266,0
"Emmanuel Mudiay","NYK",59,1607,186,3,70,13,3,0,24,0.09125,0.11925042589437819,0.014084507042253521
"Robin Lopez","CHI",74,1606,123,0,55,14,0,0,14,0.0954861111111111,0.10091743119266056,0
"Evan Turner","POR",73,1606,106,0,44,10,0,0,14,0.09224318658280922,0.10352941176470588,0
"Jalen Brunson","DAL",73,1591,120,1,45,10,4,1,15,0.0812603648424544,0.10739856801909307,0.021739130434782608
"Andre Iguodala","GSW",68,1578,67,0,29,7,0,0,8,0.08950617283950617,0.16111111111111112,0
"Marvin Bagley III","SAC",62,1567,262,0,121,19,0,0,20,0.14975247524752475,0.1699438202247191,0
"Tyus Jones","MIN",68,1560,69,7,25,5,0,0,9,0.0536480686695279,0.07352941176470588,0
"Taurean Prince","ATL",55,1552,116,9,46,17,4,0,10,0.07974481658692185,0.14935064935064934,0.012539184952978056
"Rodney McGruder","MIA",66,1550,72,1,25,5,6,2,6,0.06391752577319587,0.09765625,0.026200873362445413
"Alex Len","ATL",77,1544,216,0,101,20,1,0,16,0.13972602739726028,0.19238095238095237,0.004878048780487805
"Tyler Johnson","PHX",57,1529,127,2,46,7,2,1,18,0.08480565371024736,0.15081967213114755,0.007662835249042145
"Jaren Jackson Jr.","MEM",58,1515,197,0,93,24,2,2,17,0.14437689969604864,0.18023255813953487,0.014084507042253521
"Dennis Smith Jr.","NYK",53,1508,156,3,61,12,5,1,15,0.09388335704125178,0.12423625254582485,0.02358490566037736
"Torrey Craig","DEN",75,1503,70,0,23,5,1,1,14,0.06315789473684211,0.11979166666666667,0.005319148936170213
"Maxi Kleber","DAL",71,1502,74,0,29,6,0,0,11,0.07090464547677261,0.1518324607329843,0
"Thomas Bryant","WAS",72,1496,137,0,69,27,0,0,13,0.12683823529411764,0.1550561797752809,0
"Kevon Looney","GSW",80,1481,105,0,53,15,0,0,7,0.13766233766233765,0.14133333333333334,0
"Iman Shumpert","HOU",62,1481,45,0,15,2,3,1,5,0.039045553145336226,0.08064516129032258,0.01090909090909091
"Gerald Green","HOU",73,1473,68,2,22,7,9,3,4,0.05175292153589316,0.14473684210526316,0.020134228187919462
"T.J. McConnell","PHI",76,1470,37,0,15,5,0,0,6,0.03496503496503497,0.03875968992248062,0
"E'Twaun Moore","NOP",53,1463,59,2,25,6,1,1,6,0.047186932849364795,0.06666666666666667,0.005681818181818182
"Allonzo Trier","NYK",64,1458,223,5,90,15,1,0,25,0.1531986531986532,0.19522776572668113,0.007518796992481203
"Bruce Brown","DET",74,1449,60,0,29,8,0,0,5,0.08656716417910448,0.11983471074380166,0
"Ed Davis","BKN",81,1446,162,0,79,16,0,0,10,0.21643835616438356,0.21763085399449036,0
"Wayne Selden","CHI",75,1438,92,1,42,10,1,0,7,0.08333333333333333,0.12316715542521994,0.005714285714285714
"Luke Kennard","DET",63,1437,61,3,13,4,6,1,10,0.035580524344569285,0.05,0.021897810218978103
"Jeremy Lin","TOR",74,1436,210,9,60,10,7,0,36,0.11204013377926421,0.1485148514851485,0.03608247422680412
"Shaquille Harrison","CHI",73,1430,123,0,56,17,4,0,8,0.1279317697228145,0.14893617021276595,0.043010752688172046
"Lonzo Ball","LAL",47,1423,48,0,17,4,0,0,9,0.03624733475479744,0.07053941908713693,0
"Maurice Harkless","POR",60,1415,73,0,38,9,0,0,3,0.09112709832134293,0.12794612794612795,0
"Tyreke Evans","IND",69,1402,160,0,72,15,0,0,16,0.100418410041841,0.1437125748502994,0
"Seth Curry","POR",74,1399,52,2,15,3,3,1,8,0.037578288100208766,0.06637168141592921,0.011857707509881422
"Mike Scott","PHI",79,1396,33,0,12,1,0,0,5,0.027842227378190254,0.0670391061452514,0
"Kris Dunn","CHI",46,1389,69,2,27,9,0,0,11,0.05152671755725191,0.0630841121495327,0
"Derrick Rose","MIN",51,1380,160,7,77,20,3,1,6,0.09852216748768473,0.11596385542168675,0.02027027027027027
"Alec Burks","SAC",64,1375,141,0,62,18,6,2,11,0.13026819923371646,0.17714285714285713,0.03488372093023256
"JaMychal Green","LAC",65,1371,101,1,46,8,0,0,8,0.08949416342412451,0.13609467455621302,0
"Rajon Rondo","LAL",46,1369,36,0,16,4,0,0,4,0.036036036036036036,0.052980132450331126,0
"Mitchell Robinson","NYK",66,1360,135,0,65,19,0,0,12,0.19287833827893175,0.19287833827893175,0
"Juancho Hernangomez","DEN",70,1358,86,1,29,6,9,3,6,0.11078717201166181,0.1858974358974359,0.0481283422459893
"Zach Collins","POR",77,1356,126,0,56,14,0,0,14,0.12669683257918551,0.17445482866043613,0
"OG Anunoby","TOR",67,1352,62,0,32,10,0,0,4,0.07511737089201878,0.14285714285714285,0
"T.J. Warren","PHX",43,1348,124,3,58,15,4,1,5,0.0943683409436834,0.12236286919831224,0.02185792349726776
"Doug McDermott","IND",77,1340,79,13,22,6,8,2,4,0.06756756756756757,0.09482758620689655,0.03773584905660377
"Kyle Korver","UTA",70,1334,73,13,8,1,10,5,13,0.03636363636363636,0.056338028169014086,0.028328611898016998
"Vince Carter","ATL",76,1330,66,0,20,5,2,1,14,0.045454545454545456,0.11976047904191617,0.006309148264984227
"Jake Layman","POR",71,1327,71,0,33,10,2,1,6,0.078125,0.12406015037593984,0.01098901098901099
"Mike Muscala","LAL",64,1306,85,4,17,3,5,2,20,0.0582010582010582,0.14285714285714285,0.019305019305019305
"Tony Snell","MIL",74,1304,42,3,14,4,5,3,3,0.05093833780160858,0.08383233532934131,0.024271844660194174
"George Hill","MIL",60,1302,85,7,29,8,1,0,13,0.07537688442211055,0.11885245901639344,0.006493506493506494
"Bobby Portis","WAS",50,1298,97,0,45,11,0,0,9,0.06797583081570997,0.09554140127388536,0
"Wayne Ellington","DET",53,1297,49,9,4,0,3,0,12,0.015086206896551725,0.0449438202247191,0.008
"Rodions Kurucs","BKN",63,1294,92,0,37,5,1,0,10,0.07883817427385892,0.12457912457912458,0.005405405405405406
"Kyle Anderson","MEM",43,1281,64,0,29,9,1,0,6,0.10101010101010101,0.11068702290076336,0.02857142857142857
"Jakob Poeltl","SAS",77,1273,92,0,39,12,0,0,14,0.12302839116719243,0.12302839116719243,0
"Markieff Morris","OKC",58,1271,92,0,34,7,1,0,14,0.068359375,0.11038961038961038,0.004901960784313725
"Jeff Teague","MIN",42,1264,153,12,52,9,0,0,23,0.11328976034858387,0.14689265536723164,0
"Pat Connaughton","MIL",61,1261,40,0,17,3,1,0,3,0.049315068493150684,0.10365853658536585,0.004975124378109453
"Malik Monk","CHA",73,1258,102,4,39,10,4,1,11,0.06957928802588997,0.1368421052631579,0.012012012012012012
"Ish Smith","DET",56,1251,62,0,26,6,0,0,8,0.05108055009823183,0.06951871657754011,0
"Elfrid Payton","NOP",42,1250,74,0,31,10,0,0,11,0.07159353348729793,0.09451219512195122,0
"Shelvin Mack","CHA",57,1247,84,5,28,7,4,0,9,0.07476635514018691,0.09523809523809523,0.029850746268656716
"Nikola Mirotic","MIL",46,1245,124,2,29,8,6,1,28,0.061619718309859156,0.11836734693877551,0.018575851393188854
"Cody Zeller","CHA",49,1243,141,0,66,13,0,0,11,0.1658291457286432,0.17553191489361702,0
"Rondae Hollis-Jefferson","BKN",59,1234,183,0,91,17,0,0,9,0.1622103386809269,0.177734375,0
"Wes Iwundu","ORL",68,1233,103,0,46,7,1,1,9,0.1501597444089457,0.19658119658119658,0.012658227848101266
"Ersan Ilyasova","MIL",67,1231,74,0,26,4,1,0,12,0.06683168316831684,0.10699588477366255,0.006211180124223602
"James Ennis III","PHI",58,1230,81,0,42,7,0,0,2,0.1276595744680851,0.24277456647398843,0
"Jared Dudley","BKN",59,1220,46,0,19,3,1,1,5,0.0784313725490196,0.18269230769230768,0.006622516556291391
"Jonas Jerebko","GSW",73,1218,80,0,36,11,1,0,8,0.09711286089238845,0.1875,0.005291005291005291
"Stanley Johnson","NOP",66,1207,64,0,35,10,0,0,2,0.07526881720430108,0.14,0
