"Name","TeamAbbreviation","GamesPlayed","Minutes","FTA","Technical Free Throw Trips","TwoPtShootingFoulsDrawn","2pt And 1 Free Throw Trips","ThreePtShootingFoulsDrawn","3pt And 1 Free Throw Trips","NonShootingFoulsDrawn","ShootingFoulsDrawnPct","TwoPtShootingFoulsDrawnPct","ThreePtShootingFoulsDrawnPct"
"Andrei Kirilenko","UTA",78,2906,496,26,202,28,6,2,40,0.18755635707844906,0.2234513274336283,0.02926829268292683
"Juwan Howard","ORL",81,2884,393,1,180,40,0,0,36,0.13750954927425516,0.13761467889908258,0
"Sam Cassell","MIN",81,2848,331,31,91,22,0,0,70,0.06796116504854369,0.07892454466608846,0
"Kerry Kittles","NJN",82,2847,136,6,54,12,0,0,17,0.053946053946053944,0.07448275862068965,0
"Andre Miller","DEN",82,2847,411,9,161,35,1,0,56,0.15168539325842698,0.16067864271457086,0.015151515151515152
"Clifford Robinson","GSW",82,2842,173,3,62,12,0,0,29,0.062311557788944726,0.09104258443465492,0
"Antoine Walker","DAL",82,2837,186,0,95,27,0,0,12,0.07936507936507936,0.10650224215246637,0
"Gary Payton","LAL",82,2836,252,2,72,11,0,0,58,0.0663594470046083,0.0782608695652174,0
"Jamal Crawford","CHI",80,2814,240,27,70,15,14,0,23,0.06056236481614996,0.08215962441314555,0.026168224299065422
"Jamaal Magloire","NOH",82,2795,470,0,203,28,0,0,46,0.20630081300813008,0.20651068158697863,0
"Jermaine O'Neal","IND",78,2789,460,1,192,30,1,0,51,0.12348048624440179,0.12435233160621761,0.05263157894736842
"Vince Carter","TOR",73,2787,417,40,118,17,2,1,77,0.07697241821680564,0.08973384030418251,0.00819672131147541
"Richard Hamilton","DET",78,2785,342,21,119,25,2,0,51,0.09587955625990491,0.09983221476510067,0.02857142857142857
"Doug Christie","SAC",82,2783,172,4,58,8,0,0,29,0.07859078590785908,0.09731543624161074,0
"Michael Finley","DAL",72,2782,193,8,71,10,1,1,26,0.05901639344262295,0.08352941176470588,0.002702702702702703
"Chauncey Billups","DET",78,2772,460,27,139,22,2,0,86,0.12645739910313902,0.17866323907455012,0.005934718100890208
"P.J. Brown","NOH",80,2757,185,1,79,15,0,0,20,0.1018041237113402,0.10193548387096774,0
"Metta World Peace","IND",73,2716,439,0,191,41,0,0,49,0.15134706814580032,0.18725490196078431,0
"Kirk Hinrich","CHI",76,2709,168,4,58,12,0,0,30,0.0667433831990794,0.116,0
"Kenny Thomas","PHI",74,2704,323,0,145,30,0,0,32,0.15625,0.1570964247020585,0
"Yao Ming","HOU",82,2702,446,0,190,46,0,0,57,0.16253207869974337,0.16281062553556128,0
"Tayshaun Prince","DET",82,2697,141,2,61,19,0,0,18,0.07973856209150326,0.10032894736842106,0
"Shareef Abdur-Rahim","POR",85,2690,429,10,188,31,0,0,37,0.15524360033030554,0.15972812234494477,0
"Tracy McGrady","ORL",67,2688,500,23,194,36,21,6,37,0.12363427257044278,0.16019818331957061,0.03977272727272727
"Baron Davis","NOH",67,2687,352,0,137,34,10,0,41,0.09702970297029703,0.14842903575297942,0.016891891891891893
"Elton Brand","LAC",69,2675,532,0,245,55,0,0,50,0.2090443686006826,0.20922288642186165,0
"Theo Ratliff","POR",85,2662,217,0,95,12,0,0,20,0.15031645569620253,0.15031645569620253,0
"Corey Maggette","LAC",73,2630,620,32,251,46,3,0,62,0.20802620802620803,0.25430597771023306,0.01282051282051282
"Bruce Bowen","SAS",82,2627,114,0,40,8,2,1,19,0.07850467289719626,0.12422360248447205,0.009389671361502348
"Brad Miller","SAC",72,2627,329,0,134,43,0,0,52,0.1630170316301703,0.17091836734693877,0
"Steve Nash","DAL",78,2616,251,49,52,12,1,0,53,0.05981941309255079,0.08280254777070063,0.003875968992248062
"Carlos Boozer","CLE",75,2598,285,3,128,35,0,0,30,0.12890231621349446,0.12968591691995948,0
"Rafer Alston","MIA",82,2585,134,4,34,3,1,0,31,0.04396984924623116,0.09418282548476455,0.0022988505747126436
"Tony Parker","SAS",75,2579,272,2,87,14,2,1,52,0.08725490196078431,0.10609756097560975,0.01
"Antonio Davis","CHI",80,2579,230,0,101,13,0,0,21,0.13502673796791445,0.13502673796791445,0
"Zydrunas Ilgauskas","CLE",81,2543,406,1,200,31,0,0,18,0.1763668430335097,0.1774622892635315,0
"Kurt Thomas","NYK",80,2542,126,0,48,4,0,0,17,0.054982817869415807,0.05517241379310345,0
"Desmond Mason","MIL",82,2535,463,0,182,23,1,0,59,0.17818889970788704,0.18439716312056736,0.025
"Tim Duncan","SAS",69,2525,588,0,279,61,1,0,44,0.2,0.20115356885364094,0.07692307692307693
"Chris Bosh","TOR",75,2517,288,0,132,22,0,0,23,0.16058394160583941,0.16336633663366337,0
"Jalen Rose","TOR",66,2512,231,17,75,20,0,0,41,0.07447864945382324,0.09316770186335403,0
"Nene","DEN",77,2512,352,0,171,49,0,0,29,0.22739361702127658,0.228,0
"Ricky Davis","BOS",79,2474,273,7,110,19,0,0,32,0.10566762728146013,0.1220865704772475,0
"Shaquille O'Neal","LAL",67,2466,675,0,296,86,0,0,90,0.2556131260794473,0.2556131260794473,0
"Jason Kidd","NJN",67,2464,249,34,68,10,1,0,43,0.06777996070726916,0.09392265193370165,0.003401360544217687
"Pau Gasol","MEM",78,2452,511,0,189,38,0,0,86,0.1575,0.15949367088607594,0
"Kobe Bryant","LAL",65,2447,533,28,204,39,6,0,59,0.15567086730911786,0.1811722912966252,0.026905829596412557
"DeShawn Stevenson","ORL",80,2444,204,1,92,13,1,0,14,0.09779179810725552,0.10466439135381114,0.013888888888888888
"James Posey","MEM",82,2443,335,26,117,24,0,0,49,0.13557358053302435,0.20418848167539266,0
"Al Harrington","IND",79,2441,252,6,105,26,0,0,31,0.1062753036437247,0.11525795828759605,0
"Erick Dampier","GSW",74,2408,332,0,147,23,0,0,31,0.18992248062015504,0.19041450777202074,0
"Mark Blount","BOS",82,2405,221,0,114,23,0,0,8,0.16402877697841728,0.16402877697841728,0
"Rasheed Wallace","DET",68,2394,212,0,94,21,0,0,23,0.08978032473734479,0.11764705882352941,0
"Antawn Jamison","DAL",82,2379,294,0,125,23,0,0,34,0.12315270935960591,0.1282051282051282,0
"Jeff McInnis","CLE",70,2377,143,13,47,9,1,0,21,0.061068702290076333,0.07142857142857142,0.0078125
"Rasho Nesterovic","SAS",82,2359,114,0,50,11,0,0,13,0.06765899864682003,0.06765899864682003,0
"Keith Van Horn","MIL",72,2342,290,11,123,12,1,0,21,0.12216748768472907,0.15749039692701663,0.004273504273504274
"Mike Dunleavy","GSW",75,2341,185,8,57,12,4,1,32,0.07942708333333333,0.11154598825831702,0.01556420233463035
"Quentin Richardson","LAC",65,2340,204,6,85,21,3,0,20,0.07753303964757709,0.10745891276864729,0.00872093023255814
"Tyronn Lue","ORL",76,2336,131,34,28,8,0,0,24,0.03814713896457766,0.05333333333333334,0
"Vladimir Radmanovic","SEA",77,2322,127,0,53,9,0,0,15,0.06191588785046729,0.11064718162839249,0
"Vlade Divac","SAC",81,2314,260,0,113,20,0,0,27,0.14848883048620237,0.15106951871657753,0
"Brian Grant","MIA",76,2302,110,0,41,8,0,0,18,0.06346749226006192,0.06356589147286822,0
"Reggie Miller","IND",80,2267,165,38,31,6,3,2,33,0.054838709677419356,0.10877192982456141,0.008955223880597015
"Trenton Hassell","MIN",81,2263,61,0,26,5,0,0,7,0.06467661691542288,0.06683804627249357,0
"Kenyon Martin","NJN",65,2259,294,0,136,28,0,0,25,0.1349206349206349,0.13835198372329605,0
"Joe Smith","MIL",76,2259,241,1,97,16,0,0,31,0.1229404309252218,0.12372448979591837,0
"Manu Ginobili","SAS",77,2255,298,38,99,26,4,3,41,0.11935110081112399,0.16045380875202594,0.016260162601626018
"Darrell Armstrong","NOH",79,2245,144,18,26,2,7,0,27,0.04302477183833116,0.07854984894259819,0.016055045871559634
"Voshon Lenard","DEN",73,2244,182,49,45,11,5,1,20,0.05149330587023687,0.06637168141592921,0.017064846416382253
"Kwame Brown","WAS",74,2230,334,0,153,25,0,0,27,0.21338912133891214,0.213986013986014,0
"Jason Collins","NJN",78,2225,184,3,75,13,0,0,22,0.1681614349775785,0.16891891891891891,0
"Samuel Dalembert","PHI",82,2204,174,0,78,12,0,0,15,0.13805309734513274,0.13829787234042554,0
"Mike James","DET",81,2196,127,1,39,8,0,0,28,0.056686046511627904,0.09582309582309582,0
"Jiri Welsch","BOS",81,2185,206,7,75,12,1,0,29,0.11242603550295859,0.15182186234817813,0.005494505494505495
"Marcus Camby","DEN",72,2165,136,0,58,10,0,0,15,0.09715242881072027,0.09747899159663866,0
"Eddy Curry","CHI",73,2158,350,0,177,42,0,0,19,0.18153846153846154,0.18172484599589322,0
"Ray Allen","SEA",56,2157,271,23,102,28,2,0,33,0.09515096065873742,0.14305750350631136,0.005263157894736842
"Greg Ostertag","UTA",78,2153,195,0,88,17,0,0,18,0.1732283464566929,0.17357001972386588,0
"Morris Peterson","TOR",82,2139,94,3,35,8,7,1,5,0.06774193548387097,0.12773722627737227,0.02023121387283237
"Drew Gooden","ORL",79,2137,262,1,111,18,1,0,27,0.12134344528710726,0.12613636363636363,0.023255813953488372
"Dwyane Wade","MIA",61,2136,312,2,134,29,1,0,34,0.14933628318584072,0.15764705882352942,0.018518518518518517
"Aaron McKie","PHI",75,2117,111,0,54,16,0,0,9,0.08780487804878048,0.12189616252821671,0
"Jason Williams","MEM",72,2111,98,27,21,5,0,0,17,0.02880658436213992,0.057534246575342465,0
"Anfernee Hardaway","NYK",76,2095,138,4,55,10,0,0,17,0.07596685082872928,0.08527131782945736,0
"Tim Thomas","NYK",66,2089,218,12,89,20,0,0,24,0.10090702947845805,0.12936046511627908,0
"Maurice Taylor","HOU",75,2081,174,0,80,16,0,0,15,0.09650180940892641,0.09673518742442563,0
"Darius Miles","POR",79,2080,193,1,95,25,0,0,13,0.11543134872417983,0.12132822477650064,0
"Hedo Turkoglu","SAS",80,2080,161,7,60,11,0,0,23,0.08645533141210375,0.13245033112582782,0
"Larry Hughes","WAS",61,2067,335,6,152,26,2,1,23,0.13556338028169015,0.16832779623477298,0.008583690987124463
"Gilbert Arenas","WAS",55,2067,317,10,120,21,3,1,40,0.12118226600985221,0.17647058823529413,0.008955223880597015
"Calbert Cheaney","GSW",79,2062,77,0,29,5,0,0,12,0.04817275747508306,0.048986486486486486,0
"Allen Iverson","PHI",48,2047,455,7,178,34,1,0,60,0.14094488188976378,0.16635514018691588,0.005
"Jarvis Hayes","WAS",70,2044,98,2,43,12,0,0,11,0.05922865013774105,0.07226890756302522,0
"Gordan Giricek","UTA",73,2041,158,9,63,15,0,0,19,0.08160621761658031,0.10161290322580645,0
"Caron Butler","MIA",68,2026,176,1,67,11,0,0,26,0.0975254730713246,0.10387596899224806,0
"Amar'e Stoudemire","PHX",55,2025,435,2,213,38,0,0,24,0.2048076923076923,0.20579710144927535,0
"Flip Murray","SEA",82,2025,235,1,97,13,1,0,25,0.098,0.12597402597402596,0.004347826086956522
"Raja Bell","UTA",82,2021,248,6,85,11,0,0,42,0.09670079635949944,0.11921458625525946,0
"Damon Jones","MIL",82,2009,72,0,9,0,4,0,21,0.024208566108007448,0.03461538461538462,0.01444043321299639
"David Wesley","NOH",61,2006,182,16,56,7,3,0,26,0.06924882629107981,0.09929078014184398,0.010416666666666666
"Carlos Arroyo","UTA",71,2003,225,7,71,13,2,0,41,0.08816425120772947,0.1001410437235543,0.01680672268907563
"Shandon Anderson","NYK",80,1966,161,0,75,15,0,0,13,0.1201923076923077,0.15120967741935484,0
"Jeff Foster","IND",82,1953,154,0,70,19,0,0,17,0.1694915254237288,0.17114914425427874,0
"Devean George","LAL",82,1953,96,3,33,6,0,0,17,0.05518394648829431,0.08009708737864078,0
"Shane Battier","MEM",79,1948,164,11,51,11,1,1,31,0.08919382504288165,0.12846347607052896,0.005376344086021506
"Jared Jeffries","WAS",82,1917,171,0,74,15,0,0,19,0.13988657844990549,0.14859437751004015,0
"Boris Diaw","ATL",76,1915,93,0,33,4,0,0,16,0.09649122807017543,0.10443037974683544,0
"Etan Thomas","WAS",79,1900,295,0,128,21,0,0,30,0.20221169036334913,0.20221169036334913,0
"Walter McCarty","BOS",77,1898,82,1,23,7,0,0,21,0.04267161410018553,0.1329479768786127,0
"Eric Williams","CLE",71,1881,283,1,130,29,1,0,24,0.18714285714285714,0.22727272727272727,0.0078125
"Bonzi Wells","MEM",72,1872,183,0,80,17,0,0,20,0.08762322015334063,0.0947867298578199,0
"Chris Kaman","LAC",82,1850,142,0,65,12,0,0,12,0.13319672131147542,0.1337448559670782,0
"Earl Boykins","DEN",82,1838,162,22,44,5,0,0,29,0.0546583850931677,0.0694006309148265,0
"Casey Jacobsen","PHX",78,1831,111,2,43,8,1,1,15,0.11139240506329114,0.2,0.005555555555555556
"Derek Anderson","POR",51,1813,188,7,59,10,5,0,29,0.0960960960960961,0.14676616915422885,0.01893939393939394
"Brent Barry","SEA",59,1803,110,11,44,14,0,0,12,0.0962800875273523,0.2146341463414634,0
"Udonis Haslem","MIA",75,1797,183,0,84,18,0,0,17,0.16374269005847952,0.16470588235294117,0
"Fred Hoiberg","MIN",79,1795,116,11,36,2,0,0,17,0.08633093525179857,0.1469387755102041,0
"Allan Houston","NYK",50,1794,172,19,61,10,3,0,16,0.07664670658682635,0.09682539682539683,0.014634146341463415
"Keith Bogans","ORL",73,1786,103,0,42,9,0,0,14,0.08624229979466119,0.14,0
"Mike Miller","MEM",65,1765,141,9,54,10,0,0,17,0.08181818181818182,0.12134831460674157,0
"Marko Jaric","LAC",58,1760,101,0,40,9,0,0,15,0.07874015748031496,0.11173184357541899,0
"Derek Fisher","LAL",82,1759,153,13,42,10,3,1,29,0.07377049180327869,0.0979020979020979,0.016574585635359115
"Kelvin Cato","HOU",69,1747,142,0,72,16,0,0,7,0.17307692307692307,0.17307692307692307,0
"Alvin Williams","TOR",56,1737,85,1,25,7,1,0,19,0.05048543689320388,0.058823529411764705,0.011111111111111112
"Jarron Collins","UTA",81,1731,262,0,97,14,0,0,41,0.2566137566137566,0.2572944297082228,0
"George Lynch","NOH",78,1691,51,0,17,5,0,0,11,0.04392764857881137,0.06854838709677419,0
"Dale Davis","POR",76,1684,106,0,48,4,0,0,7,0.1476923076923077,0.1476923076923077,0
"Lorenzen Wright","MEM",65,1677,131,0,59,11,0,0,12,0.09305993690851735,0.09379968203497616,0
"Earl Watson","MEM",81,1673,138,0,47,7,2,1,24,0.09702970297029703,0.11809045226130653,0.018691588785046728
"Bob Sura","ATL",80,1657,226,0,87,11,0,0,31,0.15508021390374332,0.18049792531120332,0
"Ruben Patterson","POR",73,1652,190,0,93,19,0,0,11,0.19829424307036247,0.20350109409190373,0
"Dion Glover","TOR",69,1642,156,3,77,16,0,0,7,0.11846153846153847,0.14500941619585686,0
"Brian Cardinal","GSW",76,1631,271,26,96,19,1,0,35,0.17830882352941177,0.22911694510739858,0.008
"Jerome Williams","CHI",68,1624,155,0,73,21,0,0,15,0.18814432989690721,0.19210526315789472,0
"Raul Lopez","UTA",82,1622,117,15,26,6,0,0,28,0.048417132216014895,0.05752212389380531,0
"Bo Outlaw","MEM",82,1614,116,0,49,12,0,0,17,0.14040114613180515,0.14202898550724638,0
"Nazr Mohammed","NYK",80,1611,169,0,76,17,0,0,17,0.1431261770244821,0.1431261770244821,0
"Anthony Johnson","IND",73,1603,94,18,23,6,0,0,18,0.053738317757009345,0.07516339869281045,0
"Jake Voskuhl","PHX",66,1599,181,0,88,17,0,0,11,0.2371967654986523,0.2371967654986523,0
"Speedy Claxton","GSW",60,1594,224,14,73,16,0,0,40,0.12564543889845095,0.13059033989266547,0
"John Salmons","PHI",77,1588,92,2,31,5,0,0,16,0.07013574660633484,0.10508474576271186,0
"Mehmet Okur","DET",71,1588,209,0,98,17,0,0,15,0.15730337078651685,0.17043478260869566,0
"Josh Howard","DAL",67,1586,138,0,62,12,0,0,13,0.10652920962199312,0.12015503875968993,0
"Brian Skinner","MIL",56,1580,138,0,65,10,0,0,9,0.11443661971830986,0.11443661971830986,0
"Corliss Williamson","DET",79,1574,197,6,79,21,0,0,27,0.11969696969696969,0.11969696969696969,0
"Chucky Atkins","BOS",64,1539,97,11,22,4,0,0,23,0.043824701195219126,0.0842911877394636,0
"Stromile Swift","MEM",77,1530,262,0,113,22,0,0,29,0.17069486404833836,0.1717325227963526,0
"Antonio Daniels","SEA",71,1516,184,14,58,13,1,0,32,0.13288288288288289,0.17737003058103976,0.008547008547008548
"Toni Kukoc","MIL",73,1515,199,1,79,17,1,0,27,0.140597539543058,0.1975,0.005917159763313609
"Lucious Harris","NJN",69,1504,78,9,29,6,1,0,7,0.061601642710472276,0.07532467532467532,0.00980392156862745
"Leandro Barbosa","PHX",70,1501,61,0,24,5,0,0,7,0.049079754601226995,0.08602150537634409,0
"Fred Jones","IND",81,1500,149,0,55,4,1,0,20,0.15426997245179064,0.20146520146520147,0.011111111111111112
"Dikembe Mutombo","NYK",65,1499,119,0,52,11,0,0,13,0.15476190476190477,0.15476190476190477,0
"Brendan Haywood","WAS",77,1493,234,0,115,24,0,0,14,0.24008350730688935,0.2405857740585774,0
"T.J. Ford","MIL",55,1484,98,0,39,7,0,0,14,0.09069767441860466,0.09535452322738386,0
"Juan Dixon","WAS",71,1475,139,9,48,5,1,0,18,0.07195301027900147,0.0995850622406639,0.005025125628140704
"Tony Battie","CLE",73,1475,89,0,38,7,0,0,10,0.09156626506024096,0.09359605911330049,0
"Howard Eisley","PHX",67,1459,89,2,25,6,1,0,20,0.055201698513800426,0.08143322475570032,0.006097560975609756
"Slava Medvedenko","LAL",68,1449,116,0,56,9,0,0,6,0.0958904109589041,0.0963855421686747,0
"Vitaly Potapenko","SEA",65,1423,92,0,40,7,0,0,10,0.09049773755656108,0.09049773755656108,0
"Stacey Augmon","NOH",69,1419,139,1,59,7,0,0,14,0.14786967418546365,0.15051020408163265,0
"Rodney Rogers","NJN",69,1414,98,1,41,6,1,0,9,0.07763401109057301,0.1056701030927835,0.006535947712418301
"Kendall Gill","CHI",56,1409,136,6,45,7,0,0,23,0.07679180887372014,0.08211678832116788,0
"Kevin Ollie","CLE",82,1390,176,16,54,9,0,0,31,0.17880794701986755,0.18430034129692832,0
"Steve Blake","WAS",75,1387,67,2,14,0,3,0,14,0.04009433962264151,0.0639269406392694,0.014634146341463415
"Anthony Peeler","SAC",75,1383,61,1,20,4,4,0,6,0.06521739130434782,0.08968609865470852,0.027586206896551724
"Karl Malone","LAL",42,1380,225,1,89,17,0,0,32,0.1885593220338983,0.18895966029723993,0
"Marcus Banks","BOS",81,1377,131,0,42,5,0,0,26,0.08768267223382047,0.10687022900763359,0
"Jamaal Tinsley","IND",52,1376,67,0,10,0,0,0,23,0.02631578947368421,0.057803468208092484,0
"Bobby Simmons","LAC",56,1373,169,2,72,16,0,0,20,0.16783216783216784,0.17266187050359713,0
"Glenn Robinson","PHI",42,1345,137,22,54,8,1,0,6,0.0832072617246596,0.09642857142857143,0.009900990099009901
"Chris Wilcox","LAC",65,1340,150,0,67,18,0,0,17,0.13814432989690723,0.1384297520661157,0
"Aaron Williams","NJN",72,1336,155,0,77,21,0,0,11,0.1934673366834171,0.1949367088607595,0
"Chris Mihm","BOS",76,1328,166,0,77,10,0,0,11,0.171875,0.171875,0
"Vin Baker","NYK",54,1321,157,0,75,26,0,0,17,0.15592515592515593,0.15690376569037656,0
"Robert Horry","SAS",81,1288,107,0,49,9,0,0,9,0.12628865979381443,0.175,0
"Reggie Evans","SEA",75,1286,148,0,63,9,0,0,17,0.2876712328767123,0.2916666666666667,0
"Jacque Vaughn","ATL",71,1265,68,10,18,6,0,0,14,0.06228373702422145,0.06691449814126393,0
"Nick Van Exel","GSW",39,1257,99,4,30,5,2,0,17,0.06324110671936758,0.0847457627118644,0.013157894736842105
"Malik Rose","SAS",67,1254,225,15,77,8,0,0,32,0.16279069767441862,0.16382978723404254,0
"Charlie Ward","SAS",71,1253,27,1,7,1,0,0,6,0.017676767676767676,0.03684210526315789,0
"Dan Gadzuric","MIL",75,1252,118,0,55,16,0,0,13,0.14175257731958762,0.1421188630490956,0
"Kareem Rush","LAL",72,1248,52,3,19,4,0,0,7,0.042505592841163314,0.061488673139158574,0
"Ira Newble","CLE",64,1245,46,0,24,6,0,0,2,0.08163265306122448,0.08727272727272728,0
"Mark Madsen","MIN",72,1243,118,0,39,2,0,0,21,0.16182572614107885,0.16595744680851063,0
"Michael Curry","TOR",70,1223,58,1,21,2,1,0,7,0.10185185185185185,0.105,0.0625
"Chris Crawford","ATL",56,1209,119,1,52,11,0,0,13,0.1015625,0.13032581453634084,0
"Andrew DeClercq","ORL",71,1209,54,0,24,6,0,0,6,0.11267605633802817,0.11267605633802817,0
"Milt Palacio","TOR",59,1207,68,0,35,8,0,0,3,0.1076923076923077,0.11705685618729098,0
"Rod Strickland","TOR",61,1202,98,0,37,2,0,0,13,0.09536082474226804,0.10511363636363637,0
"Calvin Booth","SEA",71,1198,94,0,43,8,0,0,8,0.13230769230769232,0.13312693498452013,0
"Bobby Jackson","SAC",50,1189,109,2,40,15,2,1,18,0.06796116504854369,0.10050251256281408,0.00909090909090909
"Eddie House","LAC",60,1181,45,4,11,2,1,1,10,0.026200873362445413,0.034161490683229816,0.007352941176470588
"Sasha Pavlovic","UTA",79,1136,84,0,40,8,0,0,6,0.09803921568627451,0.11834319526627218,0
"Keyon Dooling","LAC",58,1132,94,1,37,6,0,0,13,0.09660574412532637,0.10979228486646884,0
"Matt Harpring","UTA",31,1131,157,4,66,17,0,0,19,0.1437908496732026,0.15492957746478872,0
"Luke Ridnour","SEA",69,1113,79,5,20,2,1,0,16,0.056910569105691054,0.06944444444444445,0.012345679012345678
"Horace Grant","LAL",55,1110,54,0,19,2,0,0,9,0.07883817427385892,0.07916666666666666,0
"Jon Barry","DEN",57,1090,71,8,23,2,1,1,9,0.07547169811320754,0.12777777777777777,0.007246376811594203
"Austin Croshere","IND",77,1043,104,10,38,5,1,0,10,0.11436950146627566,0.19387755102040816,0.006896551724137931
"Corie Blount","TOR",62,1043,27,0,13,3,0,0,2,0.049429657794676805,0.05,0
"Doug Overton","LAC",61,1036,31,6,6,1,0,0,7,0.024,0.02643171806167401,0
"Wesley Person","ATL",58,1035,39,11,8,0,0,0,6,0.024844720496894408,0.043478260869565216,0
"Marquis Daniels","DAL",56,1034,78,0,33,6,0,0,9,0.07534246575342465,0.08208955223880597,0
"Brevin Knight","MIL",56,1033,65,0,21,5,0,0,14,0.08015267175572519,0.08267716535433071,0
"Chris Andersen","DEN",71,1029,107,0,40,3,0,0,15,0.16666666666666666,0.16736401673640167,0
"Michael Doleac","DEN",72,1025,52,0,23,2,0,0,4,0.06705539358600583,0.06705539358600583,0
"Eddie Robinson","CHI",51,1023,43,0,26,9,0,0,0,0.07580174927113703,0.07692307692307693,0
"Gary Trent","MIN",68,1022,91,0,41,14,0,0,12,0.11549295774647887,0.1174785100286533,0
"Jerome James","SEA",65,992,100,0,49,12,0,0,7,0.16554054054054054,0.16554054054054054,0
"Rodney White","DEN",72,987,104,0,44,11,0,0,13,0.08782435129740519,0.10628019323671498,0
"Christian Laettner","WAS",48,983,50,3,19,6,0,0,8,0.07063197026022305,0.07661290322580645,0
"Darius Songaila","SAC",73,974,88,0,42,8,0,0,6,0.13680781758957655,0.13680781758957655,0
"Ervin Johnson","MIN",66,970,28,0,13,2,0,0,2,0.11403508771929824,0.11504424778761062,0
"Kedrick Brown","CLE",55,969,27,0,14,5,0,0,2,0.053231939163498096,0.08536585365853659,0
"Predrag Drobnjak","LAC",61,952,86,0,35,4,0,0,10,0.08536585365853659,0.09358288770053476,0
"Robert Traylor","NOH",71,939,128,0,63,10,0,0,6,0.18529411764705883,0.1880597014925373,0
"Bryon Russell","LAL",72,935,65,1,17,1,0,0,16,0.06538461538461539,0.11486486486486487,0
"Antonio McDyess","PHX",42,930,69,0,34,7,0,0,4,0.1152542372881356,0.1152542372881356,0
"David West","NOH",71,929,80,0,41,10,0,0,4,0.1583011583011583,0.15953307392996108,0
"Michael Olowokandi","MIN",43,925,61,0,23,3,0,0,9,0.07540983606557378,0.07540983606557378,0
"Steven Smith","NOH",71,922,83,11,22,2,2,1,13,0.07643312101910828,0.10679611650485436,0.018518518518518517
