"Name","TeamAbbreviation","GamesPlayed","Minutes","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked","Usage"
"Max Strus","MIA",5,144,282,70,9,14,0.6428571428571429,16,45,0.35555555555555557,0.35555555555555557,4,10,8,45,3,0.5555555555555556,0.7142857142857143,0.9375,0.7627118644067796,0.5749887931034483,0.559322033898305,0.5737704918032787,4,1,0.07142857142857142,0,0,20.560747663551403
"Brook Lopez","MIL",5,144,293,66,20,36,0.5555555555555556,5,15,0.3333333333333333,0.3333333333333333,11,30,10,12,3,0.75,0.8333333333333334,0.8,0.29411764705882354,0.540886274509804,0.5392156862745098,0.6,4,4,0.1111111111111111,0,0,18.404907975460123
"Tyler Herro","MIA",5,142,282,64,20,36,0.5555555555555556,5,28,0.17857142857142858,0.17857142857142858,9,18,22,12,3,0.45,0.45,0.8,0.4375,0.49998174603174605,0.4296875,0.45588235294117646,0,1,0.027777777777777776,0,0,25.078369905956112
"P.J. Tucker","MIA",5,141,273,48,10,15,0.6666666666666666,8,15,0.5333333333333333,0.5333333333333333,4,16,4,24,0,0.8,0.8,1,0.5,0.5637933333333333,0.7333333333333333,0.75,0,0,0,0,0,11.003236245954692
"Maxi Kleber","DAL",6,140,258,62,4,6,0.6666666666666666,16,31,0.5161290322580645,0.5161290322580645,6,6,2,48,0,0.75,1,1,0.8378378378378378,0.5363972972972972,0.7567567567567568,0.7560975609756098,2,1,0.16666666666666666,0,0,16.60649819494585
"Fred VanVleet","TOR",4,140,253,55,7,18,0.3888888888888889,12,36,0.3333333333333333,0.3333333333333333,5,0,14,21,15,0,0,0.5833333333333334,0.6666666666666666,0.5077759259259259,0.46296296296296297,0.48214285714285715,0,3,0.16666666666666666,0,0,20.689655172413794
"Wesley Matthews","MIL",5,139,284,34,2,4,0.5,10,21,0.47619047619047616,0.47619047619047616,0,2,2,30,0,0.5,0.5,1,0.84,0.579686,0.68,0.6538461538461539,0,1,0.25,0,0,9.235668789808917
"Bruce Brown","BKN",4,139,267,56,15,23,0.6521739130434783,6,14,0.42857142857142855,0.42857142857142855,8,22,8,18,0,0.7333333333333333,0.8461538461538461,1,0.3783783783783784,0.5424283783783783,0.6486486486486487,0.6666666666666666,4,3,0.13043478260869565,0,0,17.05685618729097
"Delon Wright","ATL",5,137,267,41,10,16,0.625,5,13,0.38461538461538464,0.38461538461538464,6,4,16,12,3,0.2,0.4,0.8,0.4482758620689655,0.5510051724137931,0.603448275862069,0.6212121212121212,10,1,0.0625,0,0,12.624584717607974
"Scottie Barnes","TOR",4,133,258,51,16,30,0.5333333333333333,2,12,0.16666666666666666,0.18181818181818182,13,14,18,6,0,0.4375,0.4666666666666667,1,0.2857142857142857,0.5031817073170731,0.4523809523809524,0.53125,2,1,0.03333333333333333,0,0,18.466898954703833
"Seth Curry","BKN",4,132,249,58,10,16,0.625,12,23,0.5217391304347826,0.5217391304347826,2,14,6,36,0,0.7,0.7,1,0.5897435897435898,0.507825641025641,0.717948717948718,0.725,0,1,0.0625,1,0.043478260869565216,15.412186379928315
