"Name","TeamAbbreviation","GamesPlayed","Minutes","FTA","Technical Free Throw Trips","TwoPtShootingFoulsDrawn","2pt And 1 Free Throw Trips","ThreePtShootingFoulsDrawn","3pt And 1 Free Throw Trips","NonShootingFoulsDrawn","ShootingFoulsDrawnPct","TwoPtShootingFoulsDrawnPct","ThreePtShootingFoulsDrawnPct"
"Shelvin Mack","UTA",55,1205,77,0,32,8,1,0,9,0.0812807881773399,0.11228070175438597,0.008264462809917356
"Nene","HOU",67,1198,197,0,93,25,0,0,18,0.2,0.20394736842105263,0
"Yogi Ferrell","DAL",46,1197,89,0,35,7,1,0,12,0.0851063829787234,0.14227642276422764,0.005649717514124294
"Richaun Holmes","PHI",57,1193,103,0,48,15,0,0,11,0.10786516853932585,0.13043478260869565,0
"Timothe Luwawu-Cabarrot","PHI",69,1190,123,2,50,5,0,0,13,0.12315270935960591,0.20408163265306123,0
"Nemanja Bjelica","MIN",65,1189,61,0,25,8,1,0,8,0.06951871657754011,0.12755102040816327,0.0056179775280898875
"JR Smith","CLE",41,1187,15,0,4,1,0,0,4,0.011142061281337047,0.045454545454545456,0
"Derrick Favors","UTA",50,1186,109,0,52,11,0,0,8,0.11353711790393013,0.11607142857142858,0
"Troy Daniels","MEM",67,1183,54,7,15,3,3,2,8,0.03543307086614173,0.09868421052631579,0.008426966292134831
"Justin Hamilton","BKN",64,1176,52,0,19,6,2,0,7,0.0532994923857868,0.08962264150943396,0.01098901098901099
"Ben McLemore","SAC",61,1176,93,2,45,14,3,2,5,0.10643015521064302,0.16071428571428573,0.017543859649122806
"Aron Baynes","DET",75,1162,94,0,41,6,0,0,9,0.1305732484076433,0.1305732484076433,0
"Trey Lyles","UTA",71,1158,79,0,31,6,3,0,7,0.0728051391862955,0.11923076923076924,0.014492753623188406
"Jeremy Lamb","CHA",62,1143,129,6,65,21,2,0,4,0.12476722532588454,0.16709511568123395,0.013513513513513514
"Brandon Knight","PHX",54,1140,154,0,61,13,0,0,23,0.10645724258289703,0.14055299539170507,0
"Joe Harris","BKN",52,1138,49,0,15,2,1,0,9,0.0425531914893617,0.09740259740259741,0.0045045045045045045
"Ian Clark","GSW",77,1136,58,0,21,8,0,0,12,0.04708520179372197,0.07420494699646643,0
"Jahlil Okafor","PHI",50,1134,158,0,76,18,0,0,12,0.14366729678638943,0.14366729678638943,0
"Mirza Teletovic","MIL",70,1133,45,0,21,4,1,0,2,0.05045871559633028,0.16153846153846155,0.0032679738562091504
"Tyler Ulis","PHX",61,1123,71,0,30,5,0,0,8,0.06493506493506493,0.0783289817232376,0
"John Henson","MIL",58,1123,107,0,39,7,0,0,19,0.11436950146627566,0.11470588235294117,0
"Timofey Mozgov","LAL",54,1104,78,0,36,6,0,0,7,0.1005586592178771,0.10084033613445378,0
"Tarik Black","LAL",67,1091,109,0,56,17,0,0,7,0.16816816816816818,0.1691842900302115,0
"Lucas Nogueira","TOR",57,1088,67,0,31,9,0,0,7,0.17415730337078653,0.18674698795180722,0
"Devin Harris","DAL",65,1087,129,0,60,10,3,1,6,0.16030534351145037,0.2803738317757009,0.01675977653631285
"Patrick McCaw","GSW",71,1074,37,0,17,3,0,0,3,0.06563706563706563,0.125,0
"Jason Smith","WAS",74,1068,51,0,24,6,0,0,5,0.069164265129683,0.08921933085501858,0
"Luke Babbitt","MIA",68,1065,15,1,4,0,0,0,3,0.014035087719298246,0.05333333333333334,0
"Montrezl Harrell","HOU",58,1064,121,0,72,35,0,0,6,0.18848167539267016,0.192,0
"Alex Abrines","OKC",68,1055,49,7,14,4,0,0,9,0.039886039886039885,0.1346153846153846,0
"Nerlens Noel","DAL",51,1047,111,0,47,12,0,0,15,0.13662790697674418,0.13702623906705538,0
"Cristiano Felicio","CHI",66,1040,93,0,45,9,0,0,6,0.17509727626459143,0.17509727626459143,0
"Willie Reed","MIA",71,1031,88,0,41,6,0,0,6,0.128125,0.12974683544303797,0
"Brandon Rush","MIN",47,1030,18,0,8,0,0,0,1,0.041025641025641026,0.09876543209876543,0
"Jerian Grant","CHI",63,1028,73,1,28,8,4,1,7,0.09876543209876543,0.1497326203208556,0.029197080291970802
"Kyle Anderson","SAS",72,1020,57,0,25,3,0,0,5,0.10822510822510822,0.13089005235602094,0
"Mindaugas Kuzminskas","NYK",68,1016,68,0,31,6,0,0,7,0.07868020304568528,0.13716814159292035,0
"Joakim Noah","NYK",46,1015,78,0,33,6,0,0,9,0.14410480349344978,0.14473684210526316,0
"Rudy Gay","SAC",30,1013,138,7,64,19,0,0,11,0.13141683778234087,0.1711229946524064,0
"C.J. Watson","ORL",62,1012,66,4,25,7,0,0,10,0.09398496240601503,0.15527950310559005,0
"Bobby Portis","CHI",64,1000,59,0,28,5,0,0,4,0.07035175879396985,0.09271523178807947,0
"Taurean Prince","ATL",59,981,94,0,44,9,1,0,6,0.14018691588785046,0.2018348623853211,0.009708737864077669
"Joffrey Lauvergne","CHI",70,980,73,0,32,7,0,0,8,0.0886426592797784,0.12167300380228137,0
"Denzel Valentine","CHI",57,976,18,2,3,0,0,0,5,0.010309278350515464,0.03614457831325301,0
"Semaj Christon","OKC",64,973,31,0,15,3,0,0,2,0.06382978723404255,0.0872093023255814,0
"Lance Thomas","NYK",46,968,51,0,20,2,3,1,3,0.08712121212121213,0.11299435028248588,0.034482758620689655
"Leandro Barbosa","PHX",67,963,45,3,18,6,0,0,6,0.04455445544554455,0.058823529411764705,0
"Mario Hezonja","ORL",65,960,50,0,22,6,0,0,6,0.06358381502890173,0.10891089108910891,0
"Michael Beasley","MIL",56,935,105,0,56,15,0,0,4,0.12527964205816555,0.13861386138613863,0
"Al Jefferson","IND",66,931,85,0,44,11,0,0,4,0.0873015873015873,0.0874751491053678,0
"Salah Mejri","DAL",73,905,61,0,30,7,0,0,4,0.1875,0.1910828025477707,0
"Aaron Brooks","IND",65,894,40,1,12,1,4,2,4,0.051118210862619806,0.06557377049180328,0.03076923076923077
"Khris Middleton","MIL",29,889,92,12,30,9,0,0,15,0.0847457627118644,0.12,0
"Jeremy Lin","BKN",36,883,141,0,49,9,5,0,19,0.12134831460674157,0.17253521126760563,0.031055900621118012
"Lavoy Allen","IND",61,871,33,0,11,3,0,0,7,0.0625,0.06285714285714286,0
"Pascal Siakam","TOR",55,859,32,0,16,2,0,0,1,0.0730593607305936,0.07547169811320754,0
"Ron Baker","NYK",52,857,43,0,16,4,1,0,6,0.07423580786026202,0.11267605633802817,0.011494252873563218
"David West","GSW",68,854,56,0,25,4,0,0,5,0.09157509157509157,0.09433962264150944,0
"Michael Carter-Williams","CHI",45,846,77,0,41,13,0,0,4,0.12275449101796407,0.15185185185185185,0
"Paul Zipser","CHI",44,843,40,0,17,4,0,0,5,0.07264957264957266,0.1259259259259259,0
"Juan Hernangomez","DEN",62,842,76,0,25,6,2,0,13,0.11020408163265306,0.19230769230769232,0.017391304347826087
"Mike Dunleavy","ATL",53,841,45,2,12,0,4,0,4,0.06779661016949153,0.12244897959183673,0.028985507246376812
"Ramon Sessions","CHA",50,811,118,0,58,9,1,0,4,0.18849840255591055,0.232,0.015873015873015872
"Wesley Johnson","LAC",68,810,17,0,6,2,1,0,2,0.03414634146341464,0.06976744186046512,0.008403361344537815
"Davis Bertans","SAS",67,807,34,0,9,2,6,3,3,0.06147540983606557,0.1323529411764706,0.03409090909090909
"Derrick Williams","CLE",50,804,89,0,43,4,1,0,2,0.15492957746478872,0.23118279569892472,0.01020408163265306
"Spencer Hawes","MIL",54,797,52,0,22,7,0,0,8,0.07534246575342465,0.10426540284360189,0
"Ed Davis","POR",46,789,81,0,30,3,0,0,12,0.17751479289940827,0.17751479289940827,0
"Tyreke Evans","SAC",40,788,92,0,44,14,4,0,3,0.1188118811881188,0.15602836879432624,0.03278688524590164
"Joel Embiid","PHI",31,786,244,2,101,17,1,0,28,0.19844357976653695,0.2433734939759036,0.010101010101010102
"DeAndre Liggins","DAL",62,776,40,0,19,6,0,0,4,0.12258064516129032,0.1743119266055046,0
"Tyus Jones","MIN",60,774,43,3,14,2,2,1,5,0.08247422680412371,0.11666666666666667,0.02702702702702703
"J.J. Barea","DAL",35,771,51,1,16,2,2,0,7,0.05013927576601671,0.07655502392344497,0.013333333333333334
"Hollis Thompson","NOP",40,752,29,0,12,1,1,0,2,0.06132075471698113,0.10344827586206896,0.010416666666666666
"JaVale McGee","GSW",77,739,111,0,48,18,1,0,15,0.13753581661891118,0.13872832369942195,0
"Jodie Meeks","ORL",36,737,74,2,30,3,3,0,3,0.11538461538461539,0.2054794520547945,0.02142857142857143
"Tomas Satoransky","WAS",57,719,33,0,18,5,0,0,1,0.1125,0.14634146341463414,0
"Anthony Morrow","CHI",49,714,37,0,10,2,3,1,6,0.04961832061068702,0.07874015748031496,0.022222222222222223
"Alan Williams","PHX",47,708,112,0,50,14,0,0,13,0.16501650165016502,0.16556291390728478,0
"Trey Burke","WAS",57,703,29,0,15,5,0,0,2,0.05660377358490566,0.07692307692307693,0
"Rodney Stuckey","IND",39,696,107,0,49,6,3,1,4,0.17993079584775087,0.21585903083700442,0.04838709677419355
"Kris Humphries","ATL",56,689,82,0,29,4,0,0,14,0.12133891213389121,0.15675675675675677,0
"Roy Hibbert","DEN",48,682,75,0,32,3,0,0,8,0.18181818181818182,0.18181818181818182,0
"Chandler Parsons","MEM",34,675,43,1,16,1,1,0,4,0.07142857142857142,0.1111111111111111,0.010638297872340425
"Alec Burks","UTA",42,653,78,1,36,12,1,0,7,0.13553113553113552,0.1836734693877551,0.012987012987012988
"Omri Casspi","MIN",36,642,29,0,15,3,0,0,1,0.08522727272727272,0.11278195488721804,0
"Darrell Arthur","DEN",41,638,22,0,7,1,3,1,1,0.04484304932735426,0.0673076923076923,0.025210084033613446
"Jakob Poeltl","TOR",54,626,57,0,26,5,0,0,5,0.19117647058823528,0.19117647058823528,0
"Justise Winslow","MIA",18,625,47,0,22,5,0,0,4,0.09090909090909091,0.10628019323671498,0
"Skal Labissiere","SAC",33,612,74,0,31,6,0,0,9,0.12757201646090535,0.13191489361702127,0
"Ivica Zubac","LAL",38,609,49,0,22,5,0,0,5,0.08627450980392157,0.0873015873015873,0
"Isaiah Canaan","CHI",39,592,33,1,13,3,1,0,3,0.07608695652173914,0.14606741573033707,0.010526315789473684
"Tyler Ennis","LAL",53,588,25,3,9,4,0,0,4,0.04225352112676056,0.06293706293706294,0
"Alexis Ajinca","NOP",39,584,40,0,22,7,0,0,2,0.11398963730569948,0.1164021164021164,0
"Andrew Bogut","CLE",27,583,11,0,3,1,0,0,3,0.03614457831325301,0.036585365853658534,0
"Brandon Bass","LAC",52,577,88,0,49,14,0,0,2,0.22171945701357465,0.22477064220183487,0
"Marcus Thornton","WAS",33,575,27,3,9,4,0,0,5,0.04186046511627907,0.06666666666666667,0
"Dragan Bender","PHX",43,574,11,0,5,2,1,0,0,0.03636363636363636,0.07936507936507936,0.00980392156862745
"Thon Maker","MIL",57,562,49,0,25,7,0,0,3,0.12562814070351758,0.2,0
"Thomas Robinson","LAL",48,560,65,0,32,7,1,0,3,0.14864864864864866,0.14545454545454545,0.5
"Beno Udrih","DET",39,560,34,4,14,4,0,0,3,0.06763285024154589,0.08,0
"Kevin Seraphin","IND",49,559,22,0,10,2,0,0,2,0.04854368932038835,0.049019607843137254,0
"Jarell Martin","MEM",42,558,50,0,22,2,0,0,4,0.1286549707602339,0.1506849315068493,0
"Quincy Acy","BKN",38,558,60,0,25,6,2,1,6,0.14210526315789473,0.25252525252525254,0.02197802197802198
"Troy Williams","HOU",30,557,32,0,15,3,0,0,3,0.08379888268156424,0.1282051282051282,0
"Ian Mahinmi","WAS",31,555,75,0,33,7,0,0,8,0.24087591240875914,0.24087591240875914,0
"Derrick Jones Jr.","PHX",32,545,41,0,18,2,1,0,2,0.13768115942028986,0.14285714285714285,0.08333333333333333
"Jose Calderon","ATL",41,539,12,3,3,1,0,0,2,0.022058823529411766,0.041666666666666664,0
"Gerald Green","BOS",47,538,41,2,13,1,2,1,5,0.061224489795918366,0.09774436090225563,0.017857142857142856
"Cole Aldrich","MIN",62,531,22,0,11,3,0,0,2,0.11702127659574468,0.11702127659574468,0
"Tyler Zeller","BOS",51,525,39,0,16,5,0,0,6,0.09467455621301775,0.09523809523809523,0
"Nicolas Brussino","DAL",54,521,22,2,6,2,0,0,5,0.041379310344827586,0.12,0
"Shabazz Napier","POR",53,512,49,0,24,8,3,2,2,0.135,0.22429906542056074,0.03225806451612903
"KJ McDaniels","BKN",49,506,38,0,18,3,1,1,2,0.10326086956521739,0.15254237288135594,0.015151515151515152
"Miles Plumlee","CHA",45,485,39,0,17,3,0,0,4,0.16037735849056603,0.16037735849056603,0
"Omer Asik","NOP",31,482,39,0,19,4,0,0,3,0.2375,0.2375,0
"Donatas Motiejunas","NOP",34,479,49,0,20,6,1,0,6,0.13725490196078433,0.19047619047619047,0.020833333333333332
"Okaro White","MIA",35,471,22,0,10,2,0,0,2,0.10526315789473684,0.16393442622950818,0
"Reggie Bullock","DET",31,467,7,1,4,2,0,0,0,0.03076923076923077,0.07017543859649122,0
"Cameron Payne","CHI",31,462,8,0,4,0,0,0,0,0.02030456852791878,0.036036036036036036,0
"Luis Scola","BKN",36,461,37,0,19,7,0,0,3,0.1165644171779141,0.168141592920354,0
"Rashad Vaughn","MIL",41,459,5,1,2,0,0,0,0,0.012658227848101266,0.025974025974025976,0
"James Michael McAdoo","GSW",52,457,42,0,15,2,0,0,7,0.11538461538461539,0.12295081967213115,0
"Kevon Looney","GSW",53,447,34,0,15,6,0,0,5,0.12931034482758622,0.14018691588785046,0
"Brandan Wright","MEM",28,447,35,0,17,5,0,0,3,0.11564625850340136,0.11643835616438356,0
"Delon Wright","TOR",27,446,55,1,23,2,0,0,5,0.1678832116788321,0.21495327102803738,0
"Jordan Crawford","NOP",19,442,26,6,11,4,0,0,1,0.04888888888888889,0.08461538461538462,0
"Jeff Withey","UTA",51,432,48,0,22,4,0,0,4,0.18181818181818182,0.18333333333333332,0
"Brian Roberts","CHA",41,416,39,0,12,1,2,0,5,0.1037037037037037,0.1348314606741573,0.043478260869565216
"Sasha Vujacic","NYK",42,408,24,4,5,1,3,2,3,0.05673758865248227,0.07575757575757576,0.04
"Wade Baldwin IV","MEM",33,405,37,0,14,1,0,0,5,0.109375,0.1320754716981132,0
"David Nwaba","LAL",20,397,39,0,20,5,0,0,2,0.20833333333333334,0.21978021978021978,0
"Toney Douglas","MEM",24,394,29,3,10,3,1,0,3,0.088,0.12195121951219512,0.023255813953488372
"Kay Felder","CLE",42,386,49,0,22,1,0,0,3,0.12290502793296089,0.14012738853503184,0
"Kyle Singler","OKC",32,385,17,0,8,1,0,0,1,0.08888888888888889,0.1509433962264151,0
"Jordan McRae","CLE",37,383,34,0,20,6,0,0,0,0.12195121951219512,0.17699115044247787,0
"Josh McRoberts","MIA",22,381,9,0,5,1,0,0,0,0.040983606557377046,0.054945054945054944,0
"Darrun Hilliard","DET",39,381,28,0,13,4,0,0,3,0.0962962962962963,0.14606741573033707,0
"James Jones","CLE",48,380,20,0,5,2,2,0,3,0.07216494845360824,0.1724137931034483,0.029411764705882353
"DeAndre' Bembry","ATL",38,371,16,0,8,4,0,0,2,0.0784313725490196,0.09523809523809523,0
"Lance Stephenson","IND",18,362,13,0,7,3,0,0,1,0.056451612903225805,0.0673076923076923,0
"Georgios Papagiannis","SAC",22,355,14,0,4,2,0,0,4,0.038461538461538464,0.0392156862745098,0
"Raul Neto","UTA",40,346,9,0,5,3,0,0,1,0.053763440860215055,0.08064516129032258,0
"Andrew Nicholson","BKN",38,342,14,0,7,4,0,0,2,0.06140350877192982,0.08045977011494253,0
"Maurice Ndour","NYK",32,331,26,0,13,3,0,0,2,0.13541666666666666,0.14606741573033707,0
"Dejounte Murray","SAS",38,321,30,0,12,1,1,0,2,0.1015625,0.11538461538461539,0.041666666666666664
"Pat Connaughton","POR",39,316,9,0,4,2,1,0,0,0.06666666666666667,0.0975609756097561,0.029411764705882353
"Damjan Rudez","ORL",45,314,0,0,0,0,0,0,0,0,0,0
"Alan Anderson","LAC",30,308,16,0,6,2,2,0,0,0.09302325581395349,0.15,0.043478260869565216
"Chasson Randle","NYK",26,299,43,0,20,6,1,0,3,0.18584070796460178,0.3076923076923077,0.020833333333333332
"Fred VanVleet","TOR",36,294,22,0,7,1,1,0,3,0.06779661016949153,0.07954545454545454,0.03333333333333333
"Boban Marjanovic","DET",35,293,58,0,24,12,0,0,11,0.16666666666666666,0.16666666666666666,0
"Sheldon Mac","WAS",30,287,27,0,11,2,1,0,2,0.1411764705882353,0.2037037037037037,0.03225806451612903
"Bryn Forbes","SAS",36,285,6,1,1,0,1,0,0,0.019801980198019802,0.02127659574468085,0.018518518518518517
"Paul Pierce","LAC",25,277,13,0,5,1,0,0,2,0.06756756756756757,0.16129032258064516,0
"Anthony Bennett","BKN",23,264,36,0,13,2,0,0,6,0.1262135922330097,0.23636363636363636,0
"Jake Layman","POR",35,249,17,0,7,0,1,0,0,0.08247422680412371,0.15555555555555556,0.019230769230769232
"Deyonta Davis","MEM",36,238,18,0,10,4,0,0,1,0.18867924528301888,0.18867924528301888,0
"Marcelo Huertas","LAL",23,237,17,0,6,1,0,0,3,0.0821917808219178,0.1111111111111111,0
"Wayne Selden","MEM",14,236,22,0,10,2,0,0,2,0.15151515151515152,0.2631578947368421,0
"Shawn Long","PHI",17,234,35,0,14,5,0,0,6,0.11864406779661017,0.1414141414141414,0
"Jonathan Gibson","DAL",17,231,29,0,9,0,1,1,5,0.09615384615384616,0.15254237288135594,0.022222222222222223
"James Young","BOS",29,220,9,0,4,2,1,0,0,0.08196721311475409,0.16,0.027777777777777776
"Rakeem Christmas","IND",29,219,29,0,13,1,0,0,2,0.23636363636363636,0.23636363636363636,0
"Archie Goodwin","BKN",15,214,42,0,21,4,0,0,2,0.25301204819277107,0.3088235294117647,0
"Briante Weber","CHA",20,205,16,0,5,2,0,0,4,0.07936507936507936,0.09433962264150944,0
"Cheick Diallo","NOP",17,199,21,0,10,1,0,0,1,0.11764705882352941,0.11764705882352941,0
"Malachi Richardson","SAC",22,198,19,0,11,3,0,0,0,0.14473684210526316,0.22916666666666666,0
"Mike Scott","ATL",18,195,8,0,0,0,0,0,4,0,0,0
"Treveon Graham","CHA",27,189,15,0,7,1,0,0,1,0.15217391304347827,0.22580645161290322,0
"Quinn Cook","NOP",14,187,5,0,2,1,0,0,1,0.029850746268656716,0.04878048780487805,0
"Nicolas Laprovittola","SAS",18,174,9,0,2,1,0,0,3,0.041666666666666664,0.09523809523809523,0
"Marshall Plumlee","NYK",21,170,19,0,9,3,0,0,2,0.25,0.25,0
"Malik Beasley","DEN",22,165,10,0,3,0,0,0,2,0.039473684210526314,0.0625,0
"AJ Hammons","DAL",22,163,20,0,8,0,0,0,2,0.16,0.2,0
"Metta World Peace","LAL",25,160,16,0,7,0,0,0,1,0.09333333333333334,0.1891891891891892,0
"Anthony Brown","ORL",11,159,0,0,0,0,0,0,0,0,0,0
"Alex Poythress","PHI",6,157,10,0,6,2,0,0,0,0.10344827586206896,0.15384615384615385,0
"Mike Miller","DEN",20,151,2,0,0,0,0,0,1,0,0,0
"Henry Ellenson","DET",19,146,8,0,4,3,1,0,0,0.07575757575757576,0.13333333333333333,0.027777777777777776
"Jordan Mickey","BOS",25,141,14,0,5,2,0,0,3,0.13513513513513514,0.1388888888888889,0
"Adreian Payne","MIN",18,135,19,0,8,0,1,0,0,0.14285714285714285,0.1702127659574468,0.0625
"Joe Young","IND",33,135,15,1,6,2,0,0,2,0.07894736842105263,0.11320754716981132,0
"Ronnie Price","PHX",14,134,4,0,2,0,0,0,0,0.07692307692307693,0.2222222222222222,0
"Udonis Haslem","MIA",16,130,15,0,6,1,0,0,2,0.21428571428571427,0.24,0
"Nick Collison","OKC",20,128,8,0,4,2,0,0,1,0.16,0.16666666666666666,0
"Norris Cole","OKC",13,125,10,0,4,0,0,0,1,0.07142857142857142,0.09302325581395349,0
"Bobby Brown","HOU",25,123,2,0,1,0,0,0,0,0.01639344262295082,0.038461538461538464,0
"Joel Anthony","SAS",19,122,8,0,2,0,0,0,2,0.1111111111111111,0.1111111111111111,0
"Jared Sullinger","TOR",11,118,8,0,4,2,0,0,1,0.08163265306122448,0.12903225806451613,0
"Jarrod Uthoff","DAL",9,115,7,0,2,1,0,0,2,0.05128205128205128,0.06666666666666667,0
"Chris Andersen","CLE",12,114,14,0,6,0,0,0,1,0.21428571428571427,0.24,0
"Ryan Kelly","ATL",16,110,6,0,3,0,0,0,0,0.0967741935483871,0.14285714285714285,0
"Stephen Zimmerman","ORL",19,108,5,0,3,1,0,0,0,0.09090909090909091,0.09090909090909091,0
"CJ Wilcox","ORL",22,108,2,0,1,0,0,0,0,0.03125,0.058823529411764705,0
"Christian Wood","CHA",13,107,15,0,7,1,0,0,1,0.2413793103448276,0.2916666666666667,0
"Gary Payton II","MIL",6,99,5,0,3,1,0,0,0,0.125,0.2,0
"Georges Niang","IND",23,93,2,0,0,0,0,0,1,0,0,0
"Anderson Varejao","GSW",14,92,11,0,5,1,0,0,1,0.2777777777777778,0.2777777777777778,0
"Alonzo Gee","DEN",13,89,9,0,4,1,0,0,1,0.23529411764705882,0.2857142857142857,0
"Damian Jones","GSW",10,85,10,0,4,0,0,0,1,0.2,0.2,0
"Pierre Jackson","DAL",8,84,7,0,5,3,0,0,0,0.12195121951219512,0.16666666666666666,0
"Johnny O'Bryant III","CHA",11,81,6,0,3,0,0,0,0,0.09090909090909091,0.1111111111111111,0
"Chris McCullough","WAS",16,80,5,0,2,1,0,0,1,0.06060606060606061,0.07692307692307693,0
"Tim Quarterman","POR",16,80,3,0,1,1,0,0,1,0.034482758620689655,0.0625,0
"Reggie Williams","NOP",6,79,7,0,2,0,1,0,0,0.11538461538461539,0.14285714285714285,0.08333333333333333
"Tiago Splitter","PHI",8,76,11,0,4,0,0,0,2,0.11428571428571428,0.13793103448275862,0
"Daniel Ochefu","WAS",19,75,2,0,1,0,0,0,0,0.03571428571428571,0.03571428571428571,0
"Jerryd Bayless","PHI",3,72,10,0,5,0,0,0,0,0.13513513513513514,0.15625,0
"Jarell Eddie","PHX",5,62,9,0,2,0,1,0,1,0.13636363636363635,0.4,0.058823529411764705
"Joel Bolomboy","UTA",12,53,6,0,2,0,0,0,1,0.1111111111111111,0.14285714285714285,0
"Isaiah Taylor","HOU",4,52,2,0,1,0,0,0,0,0.125,0.16666666666666666,0
"Chinanu Onuaku","HOU",5,52,4,0,2,0,0,0,0,0.2222222222222222,0.2222222222222222,0
"Marcus Georges-Hunt","ORL",5,48,10,0,2,0,0,0,3,0.2222222222222222,0.2857142857142857,0
"Axel Toupane","NOP",4,47,0,0,0,0,0,0,0,0,0,0
"Jordan Hill","MIN",7,47,2,0,0,0,0,0,1,0,0,0
"Kyle Wiltjer","HOU",14,44,2,0,1,0,0,0,0,0.06666666666666667,0.5,0
"Patricio Garino","ORL",5,43,0,0,0,0,0,0,0,0,0,0
"Lamar Patterson","ATL",5,40,3,0,1,1,0,0,1,0.06666666666666667,0.1111111111111111,0
"Bruno Caboclo","TOR",9,40,0,0,0,0,0,0,0,0,0,0
"Greivis Vasquez","BKN",3,39,3,0,0,0,1,0,0,0.1111111111111111,0,0.25
"Jordan Farmar","SAC",2,35,0,0,0,0,0,0,0,0,0,0
"Jarrett Jack","NOP",2,33,2,0,1,0,0,0,0,0.25,0.3333333333333333,0
"Michael Gbinije","DET",9,32,2,0,1,0,0,0,0,0.09090909090909091,0.14285714285714285,0
"Justin Harper","PHI",3,31,0,0,0,0,0,0,0,0,0,0
"Josh Huestis","OKC",2,31,1,0,1,1,0,0,0,0.09090909090909091,0.14285714285714285,0
"Arinze Onuaku","ORL",8,28,0,0,0,0,0,0,0,0,0,0
"Edy Tavares","CLE",2,28,3,0,2,1,0,0,0,0.3333333333333333,0.3333333333333333,0
"Mike Tobey","CHA",2,25,0,0,0,0,0,0,0,0,0,0
"Manny Harris","DAL",4,25,4,0,2,0,0,0,0,0.11764705882352941,0.13333333333333333,0
"Diamond Stone","LAC",7,24,4,0,2,0,0,0,0,0.13333333333333333,0.13333333333333333,0
"Elijah Millsap","PHX",2,23,2,0,1,0,0,0,0,0.125,0.16666666666666666,0
"Steve Novak","MIL",8,22,0,0,0,0,0,0,0,0,0,0
"Gary Neal","ATL",2,18,4,0,1,0,0,0,1,0.125,0.16666666666666666,0
"Demetrius Jackson","BOS",5,17,6,0,1,0,0,0,2,0.2,0.25,0
"Aaron Harrison","CHA",5,17,2,0,1,0,0,0,0,0.2,0.3333333333333333,0
"John Jenkins","PHX",4,13,2,0,1,0,0,0,0,0.16666666666666666,0.25,0
"Larry Sanders","CLE",5,13,2,0,1,0,0,0,0,0.2,0.2,0
"Dahntay Jones","CLE",1,12,4,0,3,2,0,0,0,0.3333333333333333,0.42857142857142855,0
"John Lucas III","MIN",5,11,0,0,0,0,0,0,0,0,0,0
"Ben Bentil","DAL",3,10,0,0,0,0,0,0,0,0,0,0
"Brice Johnson","LAC",3,9,0,0,0,0,0,0,0,0,0,0
"RJ Hunter","CHI",3,9,0,0,0,0,0,0,0,0,0,0
"Jarnell Stokes","DEN",2,7,2,0,0,0,0,0,1,0,0,0
"Danuel House","WAS",1,1,0,0,0,0,0,0,0,0,0,0
