"Name","TeamAbbreviation","GamesPlayed","Minutes","FTA","Technical Free Throw Trips","TwoPtShootingFoulsDrawn","2pt And 1 Free Throw Trips","ThreePtShootingFoulsDrawn","3pt And 1 Free Throw Trips","NonShootingFoulsDrawn","ShootingFoulsDrawnPct","TwoPtShootingFoulsDrawnPct","ThreePtShootingFoulsDrawnPct"
"Michael Olowokandi","LAC",80,2570,188,0,82,16,0,0,20,0.0861344537815126,0.0861344537815126,0
"John Stockton","UTA",82,2570,321,74,83,21,1,0,50,0.10023866348448687,0.10935441370223979,0.012658227848101266
"P.J. Brown","CHH",80,2563,197,12,76,17,0,0,25,0.1296928327645051,0.1296928327645051,0
"Matt Harpring","PHI",81,2547,222,7,90,13,0,0,25,0.09836065573770492,0.10638297872340426,0
"Ray Allen","MIL",69,2526,245,10,75,14,5,3,45,0.06606110652353427,0.11013215859030837,0.009433962264150943
"Kenyon Martin","NJN",73,2505,267,0,126,21,0,0,18,0.11808809746954077,0.126,0
"Nick Van Exel","DAL",72,2498,251,26,85,20,3,0,33,0.06800618238021638,0.09032943676939426,0.0084985835694051
"David Wesley","CHH",67,2490,188,20,49,9,1,0,38,0.052576235541535225,0.07060518731988473,0.0038910505836575876
"Kenny Thomas","HOU",72,2482,336,0,158,30,0,0,25,0.16509926854754442,0.16790648246546228,0
"Anfernee Hardaway","PHX",80,2465,195,18,78,21,1,0,19,0.07987866531850354,0.0861878453038674,0.011904761904761904
"Keith Van Horn","NJN",81,2462,195,12,78,14,1,0,19,0.0684575389948007,0.09069767441860466,0.003401360544217687
"Raef LaFrentz","DAL",78,2454,151,0,67,16,1,1,16,0.07003089598352215,0.0953058321479374,0.0037313432835820895
"Alonzo Mourning","MIA",75,2453,431,0,179,36,0,0,55,0.1774033696729435,0.1779324055666004,0
"Dale Davis","POR",78,2447,212,0,101,18,0,0,14,0.15233785822021115,0.15233785822021115,0
"Jamaal Tinsley","IND",80,2443,186,0,63,10,0,0,35,0.07749077490774908,0.0987460815047022,0
"Kenny Anderson","BOS",76,2428,132,11,50,13,0,0,17,0.06640106241699867,0.06944444444444445,0
"Shaquille O'Neal","LAL",67,2421,717,0,333,107,0,0,79,0.2288659793814433,0.22902338376891335,0
"Vlade Divac","SAC",80,2419,340,0,148,29,1,0,35,0.17822966507177032,0.18004866180048662,0.07142857142857142
"Desmond Mason","SEA",75,2418,237,9,103,18,0,0,20,0.12060889929742388,0.12955974842767295,0
"Pat Garrity","ORL",80,2401,73,3,17,2,0,0,19,0.021739130434782608,0.04404145077720207,0
"Vince Carter","TOR",60,2386,307,44,100,21,2,1,40,0.07354001441961067,0.09319664492078285,0.006369426751592357
"Mark Jackson","NYK",82,2364,110,0,28,5,1,0,28,0.04707792207792208,0.06666666666666667,0.00510204081632653
"Chauncey Billups","MIN",82,2356,234,27,79,10,5,1,22,0.09375,0.1369150779896014,0.01567398119122257
"Bonzi Wells","POR",74,2351,290,3,117,19,0,0,35,0.10290237467018469,0.12124352331606218,0
"Glenn Robinson","MIL",66,2348,282,8,103,24,1,0,44,0.08475957620211899,0.0982824427480916,0.00558659217877095
"Steve Francis","HOU",57,2341,422,13,179,33,0,0,42,0.1552471812662619,0.18981972428419935,0
"Lamond Murray","CLE",71,2311,263,3,110,20,5,1,23,0.10648148148148148,0.13126491646778043,0.02066115702479339
"David Robinson","SAS",78,2305,395,0,184,33,0,0,30,0.2235722964763062,0.2235722964763062,0
"Rod Strickland","MIA",76,2291,201,0,77,22,0,0,34,0.10013003901170352,0.10363391655450875,0
"Rick Fox","LAL",82,2290,85,2,36,9,0,0,10,0.056962025316455694,0.08490566037735849,0
"Chucky Atkins","DET",79,2281,120,1,39,11,0,0,26,0.04767726161369193,0.08091286307053942,0
"Tony Parker","SAS",77,2271,160,1,53,6,1,0,28,0.07860262008733625,0.10663983903420524,0.005263157894736842
"Brad Miller","IND",76,2264,383,2,163,45,0,0,50,0.19153936545240893,0.19312796208530805,0
"Brian Grant","MIA",72,2257,119,0,55,11,0,0,10,0.08409785932721713,0.0843558282208589,0
"Moochie Norris","HOU",82,2246,169,1,54,9,1,0,33,0.08124076809453472,0.0996309963099631,0.007407407407407408
"James Posey","DEN",73,2243,203,14,75,11,2,0,22,0.09600997506234414,0.13321492007104796,0.008368200836820083
"Jason Williams","MEM",65,2238,101,31,20,4,0,0,17,0.01998001998001998,0.03502626970227671,0
"Trenton Hassell","CHI",78,2236,114,0,47,11,1,0,14,0.07218045112781955,0.09418837675350701,0.006024096385542169
"Eric Snow","PHI",61,2225,227,2,79,20,1,0,42,0.11695906432748537,0.12042682926829268,0.03571428571428571
"Darius Miles","LAC",82,2225,255,0,103,22,0,0,35,0.14265927977839335,0.1465149359886202,0
"Rasho Nesterovic","MIN",82,2221,71,0,32,5,0,0,6,0.04678362573099415,0.04685212298682284,0
"Danny Fortson","GSW",77,2219,308,19,116,25,0,0,42,0.14268142681426815,0.1433868974042027,0
"Steven Smith","SAS",77,2212,181,38,45,7,1,0,29,0.0638002773925104,0.0949367088607595,0.004048582995951417
"Horace Grant","ORL",76,2212,111,0,53,14,0,0,10,0.09566787003610108,0.09566787003610108,0
"Richard Hamilton","WAS",63,2200,337,25,119,25,0,0,49,0.10101867572156197,0.10475352112676056,0
"Keon Clark","TOR",81,2187,230,0,109,23,0,0,18,0.12659698025551683,0.12733644859813084,0
"Chris Whitney","WAS",82,2171,175,21,33,11,5,0,42,0.055636896046852125,0.09295774647887324,0.01524390243902439
"Nazr Mohammed","ATL",82,2170,222,0,98,16,0,0,21,0.12327044025157233,0.12342569269521411,0
"Antonio Daniels","SAS",82,2170,210,4,65,16,0,0,47,0.09833585476550681,0.13978494623655913,0
"Elden Campbell","CHH",77,2158,384,0,183,24,0,0,21,0.19202518363064008,0.19242902208201892,0
"Quentin Richardson","LAC",81,2154,187,1,83,17,0,0,18,0.08358509566968782,0.12888198757763975,0
"Andrei Kirilenko","UTA",82,2154,371,0,150,18,1,0,43,0.19712793733681463,0.22556390977443608,0.009900990099009901
"Jumaine Jones","CLE",81,2143,68,0,23,3,0,0,12,0.03484848484848485,0.046747967479674794,0
"Robert Horry","LAL",81,2143,138,1,34,4,1,0,35,0.07128309572301425,0.11846689895470383,0.004901960784313725
"Mike Miller","ORL",63,2128,181,1,80,18,0,0,19,0.09259259259259259,0.14260249554367202,0
"Michael Jordan","WAS",60,2089,333,10,138,29,1,0,36,0.09693165969316597,0.1,0.018518518518518517
"Derrick Coleman","PHI",58,2081,227,1,103,22,0,0,21,0.12622549019607843,0.14051841746248295,0
"Chris Webber","SAC",54,2072,338,1,166,41,0,0,23,0.13833333333333334,0.14055884843353092,0
"Anthony Peeler","MIN",82,2060,58,0,21,7,2,0,8,0.032857142857142856,0.05060240963855422,0.007017543859649123
"Larry Hughes","GSW",73,2046,259,5,113,27,1,0,26,0.12709030100334448,0.14072229140722292,0.010638297872340425
"Scottie Pippen","POR",62,1999,146,0,53,11,0,0,26,0.08268330733229329,0.11422413793103449,0
"Bryon Russell","UTA",66,1998,140,0,33,7,2,0,38,0.05718954248366013,0.0859375,0.008771929824561403
"Tim Thomas","MIL",74,1991,179,6,81,16,2,0,10,0.10121951219512196,0.15370018975332067,0.006825938566552901
"Morris Peterson","TOR",63,1990,169,2,71,19,6,1,14,0.09333333333333334,0.12054329371816638,0.025423728813559324
"Jon Barry","DET",82,1989,116,11,23,8,3,1,30,0.04814814814814815,0.08214285714285714,0.011538461538461539
"Derek Fisher","LAL",70,1975,111,2,29,2,4,2,22,0.04748201438848921,0.08430232558139535,0.011396011396011397
"Hedo Turkoglu","SAC",80,1969,230,1,99,15,0,0,23,0.12840466926070038,0.165,0
"Marcus Fizer","CHI",76,1965,283,0,139,27,0,0,16,0.14479166666666668,0.1512513601741023,0
"Ricky Davis","CLE",82,1956,248,1,108,23,0,0,27,0.12471131639722864,0.1299638989169675,0
"Bo Outlaw","PHX",83,1929,102,0,43,17,0,0,17,0.13230769230769232,0.13312693498452013,0
"Joe Smith","MIN",72,1925,206,0,89,17,0,0,23,0.1362940275650842,0.13692307692307693,0
"Richard Jefferson","NJN",79,1919,265,0,125,28,0,0,21,0.1816860465116279,0.19778481012658228,0
"Kelvin Cato","HOU",75,1919,194,0,93,16,0,0,12,0.23076923076923078,0.23134328358208955,0
"Popeye Jones","WAS",79,1918,130,0,50,9,0,0,20,0.09107468123861566,0.09293680297397769,0
"Joe Johnson","PHX",77,1917,53,0,19,3,0,0,9,0.03166666666666667,0.04042553191489362,0
"Lee Nailon","CHH",79,1913,150,8,69,15,0,0,9,0.0843520782396088,0.08455882352941177,0
"Michael Curry","DET",82,1905,91,0,33,5,1,0,14,0.11147540983606558,0.11870503597122302,0.037037037037037035
"Eddie Griffin","HOU",73,1895,86,0,37,6,0,0,9,0.05308464849354376,0.08726415094339622,0
"Scot Pollard","SAC",80,1882,166,0,78,25,0,0,18,0.1897810218978102,0.1897810218978102,0
"Rodney Rogers","BOS",77,1880,149,0,78,23,0,0,8,0.09617755856966707,0.13541666666666666,0
"Grant Long","MEM",66,1868,123,1,41,7,0,0,23,0.09785202863961814,0.10199004975124377,0
"Troy Hudson","ORL",81,1857,201,12,68,17,0,0,35,0.07852193995381063,0.10014727540500737,0
"Derek Anderson","POR",70,1856,208,16,68,12,3,1,30,0.10581222056631892,0.15419501133786848,0.013043478260869565
"Jacque Vaughn","ATL",82,1855,126,4,40,0,0,0,21,0.08368200836820083,0.09433962264150944,0
"George McCloud","DEN",69,1832,163,23,49,10,6,1,18,0.08870967741935484,0.12468193384223919,0.02643171806167401
"Jim Jackson","MIA",55,1823,87,10,21,6,0,0,20,0.0379746835443038,0.04449152542372881,0
"Tony Battie","BOS",74,1821,130,0,59,10,0,0,11,0.13439635535307518,0.13501144164759726,0
"Stromile Swift","MEM",68,1801,305,0,140,27,0,0,26,0.19337016574585636,0.1941747572815534,0
"Jeff Foster","IND",82,1785,182,0,85,11,0,0,12,0.18162393162393162,0.18763796909492272,0
"Bob Sura","GSW",78,1784,328,0,128,17,1,0,43,0.18376068376068377,0.22535211267605634,0.007462686567164179
"Rodney Buford","MEM",63,1770,80,3,36,7,0,0,6,0.05787781350482315,0.06521739130434782,0
"Ruben Patterson","POR",75,1766,274,0,140,39,0,0,16,0.19444444444444445,0.2046783625730994,0
"Devean George","LAL",82,1762,126,1,40,10,0,0,28,0.07233273056057866,0.10666666666666667,0
"Bobby Jackson","SAC",81,1753,184,2,71,18,3,0,24,0.09135802469135802,0.12074829931972789,0.013513513513513514
"Travis Best","CHI",74,1750,116,7,42,10,1,0,16,0.0780399274047187,0.0855397148676171,0.016666666666666666
"Eric Williams","BOS",74,1750,219,0,85,14,1,0,30,0.18818380743982493,0.22972972972972974,0.011494252873563218
"Donyell Marshall","UTA",58,1749,226,2,106,25,0,0,18,0.14285714285714285,0.15142857142857144,0
"Erick Dampier","GSW",73,1737,211,0,98,28,0,0,22,0.1781818181818182,0.1781818181818182,0
"Malik Rose","SAS",82,1728,257,0,111,19,0,0,28,0.15310344827586206,0.15568022440392706,0
"Clar. Weatherspoon","NYK",56,1726,146,0,71,10,0,0,7,0.13840155945419103,0.13840155945419103,0
"Kevin Ollie","IND",81,1724,227,14,91,18,0,0,24,0.2136150234741784,0.21462264150943397,0
"DerMarr Johnson","ATL",72,1722,105,0,44,7,0,0,12,0.07625649913344887,0.13333333333333333,0
"Ron Mercer","IND",53,1718,119,7,49,6,0,0,10,0.0592503022974607,0.06405228758169934,0
"Eric Piatkowski","LAC",71,1717,113,41,28,3,1,0,8,0.05835010060362173,0.10852713178294573,0.0041841004184100415
"Vin Baker","SEA",55,1711,226,0,113,32,0,0,16,0.1547945205479452,0.15650969529085873,0
"Corliss Williamson","DET",78,1707,298,0,135,26,0,0,27,0.14754098360655737,0.14835164835164835,0
"Bruce Bowen","SAS",59,1699,96,0,32,5,1,0,17,0.07746478873239436,0.11552346570397112,0.006711409395973154
"Ryan Bowen","DEN",75,1688,92,0,46,12,0,0,6,0.1348973607038123,0.1398176291793313,0
"LaPhonso Ellis","MIA",66,1684,84,0,31,5,1,0,12,0.06680584551148225,0.08757062146892655,0.008
"Ervin Johnson","MIL",81,1659,66,0,28,8,0,0,9,0.13145539906103287,0.1320754716981132,0
"Chris Mihm","CLE",74,1658,179,0,84,12,0,0,12,0.14046822742474915,0.14213197969543148,0
"Voshon Lenard","DEN",71,1656,120,4,42,7,1,0,18,0.05341614906832298,0.07446808510638298,0.004149377593360996
"Samaki Walker","LAL",69,1654,129,0,64,21,0,0,11,0.1568627450980392,0.1568627450980392,0
"Jonathan Bender","IND",78,1646,181,0,84,13,0,0,13,0.15819209039548024,0.20689655172413793,0
"Metta World Peace","IND",55,1641,204,0,95,20,0,0,17,0.13361462728551335,0.1756007393715342,0
"Erick Strickland","BOS",79,1640,155,16,42,8,2,0,28,0.08396946564885496,0.15272727272727274,0.008032128514056224
"Calbert Cheaney","DEN",68,1637,67,0,33,13,0,0,7,0.06790123456790123,0.06846473029045644,0
"Jerome Williams","TOR",68,1636,204,0,82,16,0,0,28,0.18061674008810572,0.18061674008810572,0
"Corey Maggette","LAC",63,1617,251,5,99,10,0,0,28,0.15993537964458804,0.20625,0
"Lindsey Hunter","LAL",82,1614,40,2,9,1,1,0,9,0.02004008016032064,0.03103448275862069,0.004784688995215311
"Tim Hardaway","DEN",68,1600,97,11,19,4,2,0,23,0.03296703296703297,0.06761565836298933,0.0056179775280898875
"Jamal Mashburn","CHH",40,1596,241,19,83,14,0,0,35,0.10209102091020911,0.11840228245363767,0
"Shandon Anderson","NYK",82,1595,107,0,50,10,1,0,7,0.12318840579710146,0.18382352941176472,0.007042253521126761
"Jake Tsakalidis","PHX",67,1585,159,0,80,16,0,0,8,0.1724137931034483,0.17278617710583152,0
"Chris Childs","TOR",69,1579,71,10,15,5,0,0,18,0.049019607843137254,0.08064516129032258,0
"Othella Harrington","NYK",77,1564,172,0,63,22,0,0,34,0.12830957230142567,0.12883435582822086,0
"Lucious Harris","NJN",74,1556,158,11,56,13,0,0,24,0.09655172413793103,0.12121212121212122,0
"Jamaal Magloire","CHH",82,1552,333,0,139,27,0,0,41,0.26476190476190475,0.2652671755725191,0
"Aaron Williams","NJN",82,1550,186,0,89,16,0,0,12,0.173828125,0.17450980392156862,0
"Speedy Claxton","PHI",67,1530,136,3,54,13,0,0,19,0.10953346855983773,0.11739130434782609,0
"Greg Anthony","MIL",60,1513,91,10,29,3,0,0,13,0.05788423153692615,0.08579881656804733,0
"Todd MacCulloch","NJN",62,1502,164,0,86,22,0,0,7,0.16257088846880907,0.16257088846880907,0
"Tyrone Nesby","WAS",70,1499,93,2,45,10,0,0,5,0.09868421052631579,0.1100244498777506,0
"Toni Kukoc","ATL",59,1496,153,7,60,14,2,1,18,0.11252268602540835,0.158311345646438,0.011627906976744186
"Adonal Foyle","GSW",79,1485,93,0,35,11,0,0,17,0.08557457212713937,0.08557457212713937,0
"Aaron McKie","PHI",48,1469,122,3,48,8,1,0,14,0.09227871939736347,0.11940298507462686,0.007751937984496124
"Tyronn Lue","WAS",71,1462,63,1,21,11,1,0,14,0.04143126177024482,0.05398457583547558,0.007042253521126761
"Troy Murphy","GSW",82,1450,156,2,67,18,0,0,19,0.1419491525423729,0.1447084233261339,0
"Tony Delk","BOS",63,1446,97,7,37,6,1,0,9,0.06129032258064516,0.09135802469135802,0.004651162790697674
"Jarron Collins","UTA",70,1445,181,0,70,9,0,0,25,0.17326732673267325,0.17369727047146402,0
"Christian Laettner","WAS",57,1444,76,5,27,7,0,0,12,0.07068062827225131,0.07258064516129033,0
"Corie Blount","PHI",72,1429,45,0,18,5,0,0,7,0.06818181818181818,0.06844106463878327,0
"Michael Redd","MIL",67,1417,115,4,50,9,0,0,10,0.07692307692307693,0.11061946902654868,0
"Kendall Gill","MIA",65,1414,62,0,23,4,0,0,10,0.05215419501133787,0.05793450881612091,0
"Fred Hoiberg","CHI",79,1406,94,19,29,5,0,0,11,0.09206349206349207,0.13004484304932734,0
"Jason Collins","NJN",77,1403,164,0,68,10,0,0,19,0.20238095238095238,0.20359281437125748,0
"Tyson Chandler","CHI",71,1393,222,0,100,22,0,0,22,0.2617801047120419,0.2617801047120419,0
"Adrian Griffin","DAL",58,1387,49,0,24,9,0,0,5,0.06417112299465241,0.075,0
"Charles Oakley","CHI",57,1384,28,0,9,0,0,0,5,0.03308823529411765,0.03383458646616541,0
"Hakeem Olajuwon","TOR",61,1375,84,0,42,10,0,0,5,0.09333333333333334,0.09375,0
"Hanno Mottola","ATL",82,1368,76,0,36,4,0,0,4,0.08653846153846154,0.08933002481389578,0
"Avery Johnson","DAL",68,1353,163,3,71,12,0,0,15,0.1446028513238289,0.14609053497942387,0
"Eduardo Najera","DAL",62,1351,148,0,59,14,0,0,22,0.17101449275362318,0.17201166180758018,0
"Jahidi White","WAS",71,1347,154,0,74,20,0,0,13,0.2222222222222222,0.2222222222222222,0
"Vitaly Potapenko","BOS",79,1344,120,0,50,6,0,0,13,0.14492753623188406,0.14492753623188406,0
"Zydrunas Ilgauskas","CLE",62,1330,276,1,126,19,0,0,21,0.18694362017804153,0.18834080717488788,0
"Courtney Alexander","WAS",56,1323,121,2,47,5,0,0,15,0.09108527131782945,0.09437751004016064,0
"Stacey Augmon","CHH",77,1316,101,0,42,6,0,0,12,0.11506849315068493,0.11602209944751381,0
"Al Harrington","IND",44,1309,144,0,64,15,0,0,15,0.1200750469043152,0.12075471698113208,0
"Scott Padgett","UTA",75,1292,102,1,43,13,0,0,14,0.1011764705882353,0.13782051282051283,0
"Terry Porter","SAS",72,1289,83,12,12,4,0,0,25,0.0364741641337386,0.06417112299465241,0
"Monty Williams","ORL",68,1285,134,0,61,12,0,0,11,0.14841849148418493,0.14987714987714987,0
"Austin Croshere","IND",76,1283,114,9,44,7,0,0,12,0.09072164948453608,0.12941176470588237,0
"Ira Newble","ATL",42,1275,88,0,38,8,0,0,10,0.1296928327645051,0.13286713286713286,0
"Brendan Haywood","WAS",62,1267,160,0,68,11,0,0,19,0.2446043165467626,0.2446043165467626,0
"Lorenzen Wright","MEM",43,1251,123,0,55,19,0,0,16,0.1053639846743295,0.10576923076923077,0
"Tony Massenburg","MEM",73,1245,117,0,53,13,0,0,12,0.13624678663239073,0.13659793814432988,0
"Chris Mills","GSW",66,1235,107,24,29,6,1,1,15,0.06666666666666667,0.08978328173374613,0.007874015748031496
"Vladimir Radmanovic","SEA",61,1235,72,2,29,2,0,0,7,0.07611548556430446,0.12946428571428573,0
"Shawn Kemp","POR",75,1235,131,0,57,9,0,0,13,0.12527472527472527,0.12638580931263857,0
"Hubert Davis","WAS",51,1232,21,1,9,0,0,0,1,0.026865671641791045,0.0430622009569378,0
"Eddie House","MIA",64,1230,49,5,14,2,0,0,9,0.026119402985074626,0.036939313984168866,0
"Darvin Ham","MIL",70,1207,123,0,53,16,0,0,17,0.21370967741935484,0.21991701244813278,0
"Dan Majerle","PHX",65,1182,39,2,8,1,0,0,11,0.02702702702702703,0.13114754098360656,0
"Zeljko Rebraca","DET",74,1178,175,0,61,9,0,0,31,0.1431924882629108,0.1431924882629108,0
"Predrag Drobnjak","SEA",64,1174,73,0,33,7,0,0,7,0.075,0.07534246575342465,0
"Dion Glover","ATL",55,1156,103,1,45,8,0,0,10,0.09127789046653144,0.11194029850746269,0
"Gilbert Arenas","GSW",47,1152,160,19,57,10,1,0,17,0.13425925925925927,0.1792452830188679,0.008771929824561403
"Eddy Curry","CHI",72,1151,160,0,82,16,0,0,6,0.18510158013544017,0.18510158013544017,0
"Brevin Knight","MEM",53,1149,115,17,29,7,0,0,23,0.08146067415730338,0.08333333333333333,0
"Charles Smith","SAS",60,1143,65,0,29,9,0,0,8,0.06473214285714286,0.0914826498422713,0
"Gary Trent","MIN",64,1141,144,0,69,20,0,0,13,0.16046511627906976,0.16121495327102803,0
"Tom Gugliotta","PHX",44,1134,37,0,19,5,0,0,2,0.06031746031746032,0.06209150326797386,0
"DeShawn Stevenson","UTA",67,1131,53,0,18,0,1,0,7,0.04871794871794872,0.04945054945054945,0.038461538461538464
"Joel Przybilla","MIL",71,1126,90,0,42,10,0,0,8,0.2413793103448276,0.24277456647398843,0
"Walt Williams","HOU",48,1119,51,14,15,5,0,0,6,0.03694581280788178,0.06726457399103139,0
"Terence Morris","HOU",68,1115,28,0,10,2,0,0,5,0.03367003367003367,0.045662100456621,0
"Greg Ostertag","UTA",74,1110,130,0,58,10,0,0,12,0.23293172690763053,0.23293172690763053,0
"Brian Skinner","CLE",65,1108,79,0,37,10,0,0,8,0.19576719576719576,0.19576719576719576,0
"Damon Jones","DET",67,1088,59,1,20,3,0,0,10,0.0664451827242525,0.17391304347826086,0
"Oscar Torres","HOU",65,1077,105,2,41,6,3,0,9,0.11609498680738786,0.164,0.023255813953488372
"Charlie Ward","NYK",63,1057,58,2,19,3,0,0,10,0.05956112852664577,0.12258064516129032,0
"Anthony Carter","MIA",46,1050,36,0,14,4,0,0,6,0.05185185185185185,0.055776892430278883,0
"Marcus Camby","NYK",29,1009,99,0,46,8,0,0,7,0.1402439024390244,0.14067278287461774,0
"Lamar Odom","LAC",29,999,93,0,43,10,1,0,7,0.1116751269035533,0.13915857605177995,0.011764705882352941
"Art Long","SEA",63,989,85,0,36,4,0,0,9,0.13043478260869565,0.13043478260869565,0
"Earl Watson","SEA",64,965,36,0,13,6,0,0,8,0.0593607305936073,0.07428571428571429,0
