"Name","TeamAbbreviation","GamesPlayed","Minutes","FTA","Technical Free Throw Trips","TwoPtShootingFoulsDrawn","2pt And 1 Free Throw Trips","ThreePtShootingFoulsDrawn","3pt And 1 Free Throw Trips","NonShootingFoulsDrawn","ShootingFoulsDrawnPct","TwoPtShootingFoulsDrawnPct","ThreePtShootingFoulsDrawnPct"
"Jason Terry","DAL",82,2579,223,11,82,18,2,0,30,0.0782122905027933,0.1156558533145275,0.005479452054794521
"DeShawn Stevenson","WAS",82,2564,197,0,79,13,4,0,20,0.0976470588235294,0.18244803695150116,0.009592326139088728
"Al Horford","ATL",81,2540,212,0,102,22,0,0,15,0.13636363636363635,0.13728129205921938,0
"Rafer Alston","HOU",74,2526,137,1,53,8,2,0,16,0.05664263645726056,0.09430604982206406,0.004889975550122249
"Chauncey Billups","DET",78,2522,437,39,153,28,3,0,56,0.15522388059701492,0.2318181818181818,0.008695652173913044
"John Salmons","SAC",81,2517,260,2,128,42,0,0,22,0.14463276836158193,0.16732026143790849,0
"Brad Miller","SAC",72,2513,309,14,127,25,0,0,33,0.1530120481927711,0.17162162162162162,0
"Corey Maggette","LAC",70,2502,681,29,253,42,6,0,86,0.21281840591618734,0.2509920634920635,0.028708133971291867
"Jose Calderon","TOR",82,2484,120,26,24,4,0,0,25,0.033012379642365884,0.04419889502762431,0
"Mike Miller","MEM",70,2474,212,29,78,29,6,2,21,0.09578107183580388,0.1517509727626459,0.01652892561983471
"Bruce Bowen","SAS",81,2448,69,0,16,2,3,0,15,0.04269662921348315,0.07048458149779736,0.013761467889908258
"Tracy McGrady","HOU",66,2440,358,2,151,28,6,0,32,0.10933147632311978,0.13303964757709252,0.019933554817275746
"Ryan Gomes","MIN",82,2434,229,23,104,25,0,0,12,0.1111111111111111,0.13738441215323646,0
"Chris Bosh","TOR",67,2425,559,1,257,46,0,0,45,0.20759289176090467,0.21187139323990106,0
"Richard Hamilton","DET",72,2424,221,24,69,19,0,0,39,0.06388888888888888,0.07348242811501597,0
"Steve Blake","POR",81,2424,64,15,7,1,0,0,18,0.010835913312693499,0.020114942528735632,0
"Leandro Barbosa","PHX",82,2421,213,1,91,24,2,0,24,0.0853211009174312,0.13663663663663664,0.0047169811320754715
"Mo Williams","MIL",66,2410,194,8,60,15,3,0,36,0.06514994829369183,0.08185538881309687,0.01282051282051282
"Mehmet Okur","UTA",72,2390,230,12,102,16,2,0,12,0.11194833153928956,0.16113744075829384,0.006756756756756757
"Mikki Moore","SAC",82,2385,182,0,90,32,0,0,17,0.16453382084095064,0.1651376146788991,0
"Kirk Hinrich","CHI",75,2380,142,8,48,7,1,1,22,0.05847255369928401,0.0802675585284281,0.004166666666666667
"Gerald Wallace","CHA",62,2376,428,2,209,53,1,0,29,0.19718309859154928,0.2479240806642942,0.0045045045045045045
"David Lee","NYK",81,2356,237,0,120,25,0,0,12,0.16830294530154277,0.16877637130801687,0
"Pau Gasol","LAL",66,2351,362,0,161,42,0,0,41,0.1595639246778989,0.162134944612286,0
"Rasheed Wallace","DET",77,2346,150,3,73,13,0,0,7,0.07849462365591398,0.11869918699186992,0
"Kevin Garnett","BOS",71,2328,336,2,143,18,0,0,33,0.12825112107623318,0.12952898550724637,0
"Shawn Marion","MIA",63,2315,150,0,63,10,0,0,17,0.075,0.09813084112149532,0
"Caron Butler","WAS",58,2314,262,21,94,22,2,0,35,0.0943952802359882,0.11325301204819277,0.0106951871657754
"Tony Parker","SAS",69,2312,347,1,161,28,0,0,26,0.13690476190476192,0.14504504504504503,0
"Boris Diaw","PHX",82,2308,129,0,59,19,0,0,15,0.08600583090379009,0.09147286821705426,0
"Rajon Rondo","BOS",77,2306,175,0,71,23,0,0,28,0.09329829172141918,0.09568733153638814,0
"Manu Ginobili","SAS",74,2299,442,31,149,21,3,2,65,0.13656783468104222,0.20608575380359612,0.007692307692307693
"Ben Gordon","CHI",72,2291,293,29,92,18,5,2,44,0.08464223385689354,0.11543287327478043,0.014326647564469915
"Antonio McDyess","DET",78,2285,156,0,62,6,0,0,19,0.09451219512195122,0.09480122324159021,0
"Josh Childress","ATL",76,2274,275,1,138,32,0,0,15,0.203240058910162,0.22294022617124395,0
"Earl Watson","SEA",78,2269,145,0,63,19,2,0,16,0.08196721311475409,0.09559939301972686,0.014925373134328358
"Jeff Green","SEA",80,2253,238,0,115,26,0,0,17,0.13723150357995226,0.15091863517060367,0
"Derek Fisher","LAL",82,2249,188,19,56,9,1,0,32,0.06909090909090909,0.10218978102189781,0.0036101083032490976
"Zach Randolph","NYK",69,2244,289,0,132,41,0,0,33,0.11488250652741515,0.1234798877455566,0
"Jarrett Jack","POR",82,2229,248,19,96,27,2,1,30,0.14202898550724638,0.19238476953907815,0.010471204188481676
"Brendan Haywood","WAS",80,2228,294,0,148,32,0,0,15,0.206993006993007,0.206993006993007,0
"Nick Collison","SEA",78,2223,167,0,86,28,0,0,12,0.12303290414878398,0.12338593974175036,0
"Zydrunas Ilgauskas","CLE",73,2222,243,21,109,16,0,0,10,0.11213991769547325,0.11225540679711637,0
"Grant Hill","PHX",70,2222,196,9,96,21,0,0,8,0.12198221092757307,0.14055636896046853,0
"Andrei Kirilenko","UTA",72,2217,257,4,99,14,0,0,35,0.1573926868044515,0.19298245614035087,0
"Kevin Martin","SAC",61,2216,578,50,220,34,1,0,60,0.20072661217075385,0.2637889688249401,0.003745318352059925
"Ben Wallace","CLE",72,2205,169,0,71,11,0,0,20,0.17233009708737865,0.17401960784313725,0
"Michael Finley","SAS",82,2204,80,23,13,1,2,0,13,0.01935483870967742,0.03125,0.005571030640668524
"Keith Bogans","ORL",82,2198,110,3,37,9,4,0,15,0.06612903225806452,0.178743961352657,0.009685230024213076
"Al Harrington","GSW",81,2190,190,1,78,16,3,1,21,0.08206686930091185,0.13518197573656845,0.007317073170731708
"Marko Jaric","MIN",75,2188,163,4,65,11,2,0,17,0.11472602739726027,0.14285714285714285,0.015503875968992248
"Travis Outlaw","POR",82,2186,294,1,127,18,1,1,28,0.11929170549860205,0.13065843621399176,0.009900990099009901
"Metta World Peace","SAC",57,2172,295,0,140,27,0,0,21,0.13023255813953488,0.16393442622950818,0
"Jamario Moon","TOR",78,2166,85,0,37,9,0,0,10,0.06135986733001658,0.07692307692307693,0
"Antonio Daniels","WAS",71,2161,219,7,89,23,0,0,29,0.17348927875243664,0.20273348519362186,0
"Kenyon Martin","DEN",71,2159,212,0,102,20,0,0,15,0.13060179257362356,0.13246753246753246,0
"Al Thornton","LAC",79,2158,288,2,131,31,0,0,29,0.1349124613800206,0.15576694411414982,0
"Martell Webster","POR",75,2132,166,13,54,5,10,2,12,0.08976157082748948,0.13917525773195877,0.03076923076923077
"Luol Deng","CHI",63,2128,265,1,123,28,0,0,23,0.124117053481332,0.12693498452012383,0
"Drew Gooden","CHI",69,2122,215,0,106,23,0,0,14,0.12879708383961117,0.12974296205630356,0
"Juan Carlos Navarro","MEM",82,2117,146,5,39,9,4,0,30,0.05375,0.10714285714285714,0.009174311926605505
"Troy Murphy","IND",75,2106,241,0,115,24,3,0,13,0.14993646759847523,0.20985401459854014,0.012552301255230125
"Francisco Garcia","SAC",79,2096,208,5,82,22,3,2,28,0.1045510455104551,0.15678776290630975,0.010344827586206896
"Kyle Lowry","MEM",82,2089,348,0,143,25,1,0,42,0.20253164556962025,0.25087719298245614,0.0070921985815602835
"Ronnie Brewer","UTA",76,2088,257,8,112,21,1,0,22,0.15564738292011018,0.16592592592592592,0.0196078431372549
"Chris Kaman","LAC",56,2083,265,1,117,16,0,0,23,0.14606741573033707,0.1468005018820577,0
"Beno Udrih","SAC",65,2080,147,1,57,13,1,0,21,0.07702523240371846,0.09268292682926829,0.007246376811594203
"Andris Biedrins","GSW",76,2079,187,0,87,17,0,0,15,0.14192495921696574,0.14192495921696574,0
"Yao Ming","HOU",55,2044,406,39,164,33,0,0,37,0.16683621566632756,0.1671763506625892,0
"Luis Scola","HOU",82,2024,235,0,95,13,0,0,29,0.12632978723404256,0.1268357810413885,0
"Devin Harris","NJN",64,2022,301,0,139,28,2,0,23,0.17493796526054592,0.21821036106750394,0.011834319526627219
"Andres Nocioni","CHI",82,2020,243,0,102,25,6,0,23,0.1125,0.16776315789473684,0.017045454545454544
"Larry Hughes","CHI",68,2020,188,3,71,9,2,0,23,0.08439306358381503,0.10612855007473841,0.01020408163265306
"Rashad McCants","MIN",75,2020,155,15,57,14,0,0,20,0.057750759878419454,0.08934169278996865,0
"Matt Carroll","CHA",80,2016,138,16,35,6,6,2,22,0.06591639871382636,0.09283819628647215,0.024489795918367346
"Willie Green","PHI",74,1970,148,3,74,22,0,0,10,0.08026030368763558,0.09959623149394348,0
"Jameer Nelson","ORL",69,1961,151,1,51,15,3,0,27,0.08411214953271028,0.10515463917525773,0.01910828025477707
"Anthony Carter","DEN",70,1960,85,0,31,7,0,0,15,0.062,0.08355795148247978,0
"Dwyane Wade","MIA",51,1954,467,3,206,48,2,1,49,0.1897810218978102,0.20235756385068762,0.02564102564102564
"Tim Thomas","LAC",63,1940,153,5,65,13,3,2,13,0.08970976253298153,0.1337448559670782,0.011029411764705883
"Sebastian Telfair","MIN",60,1933,105,8,36,9,0,0,17,0.06174957118353345,0.0767590618336887,0
"Carlos Delfino","TOR",82,1928,156,0,66,11,1,0,16,0.09738372093023256,0.1769436997319035,0.0031746031746031746
"Kendrick Perkins","BOS",78,1912,183,0,94,21,0,0,8,0.22327790973871733,0.22380952380952382,0
"Linas Kleiza","DEN",79,1889,213,0,98,12,1,0,13,0.13270777479892762,0.2094017094017094,0.0035971223021582736
"Jason Williams","MIA",67,1886,80,9,32,7,0,0,7,0.05565217391304348,0.10666666666666667,0
"Jeff Foster","IND",77,1884,145,0,63,15,0,0,17,0.1496437054631829,0.1507177033492823,0
"Nate Robinson","NYK",72,1883,196,5,76,17,3,0,24,0.09360189573459715,0.1384335154826958,0.010169491525423728
"Reggie Evans","PHI",81,1879,257,0,111,14,0,0,26,0.2505643340857788,0.251131221719457,0
"Lou Williams","PHI",80,1862,290,10,123,20,2,1,25,0.14602803738317757,0.1752136752136752,0.012987012987012988
"Andrea Bargnani","TOR",78,1861,169,0,75,9,3,2,12,0.09848484848484848,0.14150943396226415,0.011450381679389313
"Damien Wilkins","SEA",76,1843,144,9,60,13,0,0,14,0.08333333333333333,0.10619469026548672,0
"Quentin Richardson","NYK",65,1841,88,0,35,5,3,0,7,0.06462585034013606,0.09433962264150944,0.013824884792626729
"Charlie Villanueva","MIL",76,1829,157,1,81,20,0,0,7,0.09257142857142857,0.11739130434782609,0
"James Posey","BOS",74,1821,115,0,35,7,1,1,27,0.08144796380090498,0.2147239263803681,0.0035842293906810036
"Joel Przybilla","POR",77,1820,122,0,64,16,0,0,5,0.21476510067114093,0.21548821548821548,0
"Udonis Haslem","MIA",49,1806,142,2,55,10,0,0,20,0.09963768115942029,0.09963768115942029,0
"Corey Brewer","MIN",79,1802,110,0,50,10,0,0,10,0.09505703422053231,0.10204081632653061,0
"Morris Peterson","NOH",76,1796,85,1,31,6,6,2,7,0.06788990825688074,0.1220472440944882,0.020618556701030927
"Josh Boone","NJN",70,1773,217,0,96,21,0,0,23,0.18860510805500982,0.18860510805500982,0
"Jason Maxiell","DET",82,1768,270,0,133,28,0,0,16,0.2413793103448276,0.24181818181818182,0
"Daniel Gibson","CLE",58,1765,105,20,22,4,9,2,11,0.06326530612244897,0.10232558139534884,0.03272727272727273
"Devin Brown","CLE",78,1762,142,1,66,13,0,0,11,0.11301369863013698,0.1506849315068493,0
"Fred Jones","NYK",70,1756,126,1,59,18,0,0,13,0.12473572938689217,0.2099644128113879,0
"Erick Dampier","DAL",72,1755,146,0,70,14,0,0,10,0.21021021021021022,0.21021021021021022,0
"Hakim Warrick","MEM",75,1754,260,0,125,28,0,0,19,0.16666666666666666,0.17806267806267806,0
"Shaquille O'Neal","PHX",61,1748,338,0,158,34,0,0,29,0.2316715542521994,0.2316715542521994,0
"Chris Wilcox","SEA",62,1739,248,0,122,23,0,0,14,0.1655359565807327,0.16621253405994552,0
"Wally Szczerbiak","CLE",75,1736,175,10,53,12,1,0,34,0.07068062827225131,0.09724770642201835,0.0045662100456621
"Kyle Korver","UTA",75,1733,130,26,19,7,3,0,33,0.03728813559322034,0.06529209621993128,0.010033444816053512
"Kelenna Azubuike","GSW",81,1732,138,0,59,14,0,0,17,0.09335443037974683,0.13501144164759726,0
"Luke Walton","LAL",74,1729,109,0,44,10,1,0,14,0.08771929824561403,0.102803738317757,0.011764705882352941
"Joe Smith","CLE",77,1726,204,1,81,12,0,0,27,0.11218836565096953,0.11265646731571627,0
"Maurice Evans","ORL",75,1721,83,0,40,10,1,1,6,0.07130434782608695,0.1092896174863388,0.004784688995215311
"Roger Mason Jr.","WAS",80,1707,71,7,22,5,3,0,8,0.04032258064516129,0.07586206896551724,0.00909090909090909
"Desmond Mason","MIL",59,1702,173,0,85,22,0,0,13,0.1574074074074074,0.1574074074074074,0
"Paul Millsap","UTA",82,1702,229,0,105,23,0,0,21,0.1797945205479452,0.1810344827586207,0
"Jordan Farmar","LAL",82,1690,78,1,35,14,1,1,10,0.05521472392638037,0.10144927536231885,0.003257328990228013
"Andray Blatche","WAS",82,1674,154,0,78,20,0,0,9,0.13131313131313133,0.1342512908777969,0
"Brevin Knight","LAC",74,1674,71,2,27,4,1,0,8,0.07650273224043716,0.07520891364902507,0.14285714285714285
"Eduardo Najera","DEN",78,1664,89,0,41,9,0,0,8,0.1025,0.16205533596837945,0
"Darko Milicic","MEM",70,1663,121,0,59,11,0,0,7,0.10766423357664233,0.10786106032906764,0
"Bostjan Nachbar","NJN",75,1659,196,0,85,13,0,0,20,0.12481644640234948,0.20286396181384247,0
"Nazr Mohammed","CHA",82,1650,163,0,77,19,0,0,14,0.13139931740614336,0.13162393162393163,0
"Yi Jianlian","MIL",66,1647,145,0,63,5,0,0,12,0.10899653979238755,0.11310592459605028,0
"Fabricio Oberto","SAS",82,1644,61,0,29,8,0,0,6,0.0914826498422713,0.09177215189873418,0
"Charlie Bell","MIL",68,1628,87,2,35,3,0,0,9,0.06756756756756757,0.11627906976744186,0
"Kurt Thomas","SAS",70,1584,80,0,31,6,0,0,13,0.07363420427553444,0.07380952380952381,0
"Chuck Hayes","HOU",79,1575,24,0,13,6,0,0,2,0.05701754385964912,0.057777777777777775,0
"Mike Bibby","ATL",48,1574,100,2,31,8,0,0,22,0.04952076677316294,0.082010582010582,0
"Bonzi Wells","NOH",73,1561,227,0,109,23,0,0,16,0.166412213740458,0.18016528925619835,0
"Brandon Bass","DAL",79,1556,197,1,96,24,0,0,14,0.16991150442477876,0.1711229946524064,0
"Thaddeus Young","PHI",74,1554,103,0,50,14,0,0,9,0.09505703422053231,0.09861932938856016,0
"Darius Songaila","WAS",80,1554,73,1,30,8,0,0,10,0.06134969325153374,0.061601642710472276,0
"Craig Smith","MIN",77,1546,200,0,107,33,0,0,10,0.1777408637873754,0.18043844856661045,0
"Marquis Daniels","IND",74,1546,139,0,60,15,0,0,17,0.09900990099009901,0.11904761904761904,0
"Mark Blount","MIA",69,1542,138,0,68,20,0,0,11,0.12078152753108348,0.13102119460500963,0
"Joakim Noah","CHI",74,1534,194,0,91,13,0,0,13,0.20449438202247192,0.20495495495495494,0
"Delonte West","CLE",61,1534,91,1,35,7,1,0,12,0.07142857142857142,0.09510869565217392,0.007352941176470588
"Eddy Curry","NYK",59,1530,300,0,152,32,0,0,14,0.2289156626506024,0.2289156626506024,0
"Anthony Johnson","SAC",69,1530,43,0,15,3,0,0,8,0.04087193460490463,0.05474452554744526,0
"Jason Kapono","TOR",81,1530,43,9,14,3,1,0,3,0.029411764705882353,0.03580562659846547,0.008403361344537815
"Bobby Simmons","MIL",70,1521,70,0,29,2,2,0,4,0.05904761904761905,0.08238636363636363,0.011560693641618497
"Quinton Ross","LAC",76,1505,60,0,28,8,0,0,6,0.07887323943661972,0.08383233532934131,0
"Kareem Rush","IND",71,1504,42,0,15,4,0,0,8,0.02586206896551724,0.04716981132075472,0
"Jannero Pargo","NOH",80,1497,81,8,20,2,1,1,17,0.03134328358208955,0.04132231404958678,0.005376344086021506
"Chris Duhon","CHI",66,1490,80,5,35,6,1,0,4,0.0962566844919786,0.16055045871559634,0.00641025641025641
"Rasho Nesterovic","TOR",71,1486,49,0,28,8,0,0,1,0.057494866529774126,0.05785123966942149,0
"Vladimir Radmanovic","LAL",65,1483,65,1,29,4,0,0,5,0.06277056277056277,0.12719298245614036,0
"Eddie House","BOS",78,1480,36,17,5,3,0,0,6,0.009380863039399626,0.02127659574468085,0
"Ronny Turiaf","LAL",78,1458,186,0,92,24,0,0,13,0.1978494623655914,0.19827586206896552,0
"Daequan Cook","MIA",59,1441,57,0,25,4,1,0,4,0.048507462686567165,0.08417508417508418,0.0041841004184100415
"Royal Ivey","MIL",75,1437,117,0,49,7,0,0,13,0.11666666666666667,0.15654952076677317,0
"Thabo Sefolosha","CHI",69,1436,104,0,41,8,0,0,15,0.09030837004405286,0.11202185792349727,0
"JR Smith","DEN",74,1421,178,2,80,22,4,1,14,0.11428571428571428,0.23391812865497075,0.010178117048346057
"Matt Barnes","GSW",73,1414,79,0,29,8,1,1,14,0.06479481641468683,0.10283687943262411,0.0055248618784530384
"Jerry Stackhouse","DAL",58,1412,148,9,47,6,3,1,22,0.08787346221441125,0.1227154046997389,0.016129032258064516
"Jeff McInnis","CHA",54,1410,30,0,11,2,0,0,5,0.04263565891472868,0.04602510460251046,0
"Bobby Jackson","HOU",72,1389,81,7,33,4,0,0,6,0.0616822429906542,0.10679611650485436,0
"Jared Dudley","CHA",73,1384,118,0,57,12,2,0,5,0.14936708860759493,0.16193181818181818,0.046511627906976744
"Mike Conley","MEM",53,1381,123,1,54,14,0,0,14,0.11203319502074689,0.13810741687979539,0
"Luther Head","HOU",73,1379,81,14,26,4,2,0,7,0.05588822355289421,0.0948905109489051,0.00881057268722467
"Matt Harpring","UTA",76,1374,205,0,79,19,0,0,33,0.14794007490636704,0.15076335877862596,0
"Tony Allen","BOS",75,1373,181,0,79,13,0,0,18,0.17362637362637362,0.1984924623115578,0
"Travis Diener","IND",66,1356,71,2,9,0,2,0,23,0.024943310657596373,0.043689320388349516,0.00851063829787234
"Channing Frye","POR",78,1342,109,0,52,10,0,0,8,0.10505050505050505,0.10721649484536082,0
"Chris Quinn","MIA",60,1340,98,0,27,4,0,0,24,0.06818181818181818,0.11392405063291139,0
"Damon Jones","CLE",67,1336,28,3,3,1,2,1,8,0.01366120218579235,0.033707865168539325,0.007220216606498195
"Keyon Dooling","ORL",72,1334,193,19,74,19,1,0,21,0.15657620041753653,0.1791767554479419,0.015151515151515152
"Tyrus Thomas","CHI",74,1330,174,1,77,10,0,0,15,0.15187376725838264,0.1536926147704591,0
"Jared Jeffries","NYK",73,1325,93,0,47,7,0,0,3,0.15161290322580645,0.1649122807017544,0
"Anderson Varejao","CLE",48,1320,82,0,41,12,0,0,6,0.12654320987654322,0.12732919254658384,0
"Ime Udoka","SAS",73,1316,58,3,22,8,1,1,9,0.05912596401028278,0.09821428571428571,0.006060606060606061
"Mickael Pietrus","GSW",66,1316,98,0,39,5,1,0,11,0.0947867298578199,0.1638655462184874,0.005434782608695652
"Johan Petro","SEA",72,1310,87,0,43,7,0,0,4,0.09052631578947369,0.09071729957805907,0
"DeSagana Diop","NJN",79,1296,70,0,33,8,0,0,6,0.16097560975609757,0.16097560975609757,0
"Jamaal Tinsley","IND",39,1293,100,5,34,5,0,0,16,0.06910569105691057,0.09686609686609686,0
"Jarvis Hayes","DET",82,1287,60,3,22,6,2,0,7,0.04597701149425287,0.06748466257668712,0.01020408163265306
"Sasha Vujacic","LAL",72,1279,91,8,20,5,6,1,16,0.05179282868525897,0.0881057268722467,0.02181818181818182
"Sean Williams","NJN",73,1278,133,0,62,13,0,0,11,0.1751412429378531,0.1751412429378531,0
"James Jones","POR",58,1276,98,22,12,2,8,2,17,0.05830903790087463,0.09090909090909091,0.037914691943127965
"Sam Cassell","BOS",55,1273,144,11,56,5,0,0,13,0.09605488850771869,0.11045364891518737,0
"Carlos Arroyo","ORL",62,1269,102,1,41,11,0,0,15,0.10846560846560846,0.13945578231292516,0
"Randy Foye","MIN",39,1259,65,5,19,5,1,0,12,0.041928721174004195,0.057926829268292686,0.006711409395973154
"Antoine Wright","DAL",56,1231,67,0,31,7,0,0,6,0.08781869688385269,0.12757201646090535,0
"Josh Powell","LAC",64,1227,87,0,35,5,0,0,11,0.10144927536231885,0.1023391812865497,0
"Luke Ridnour","SEA",61,1223,91,7,25,7,0,0,21,0.06476683937823834,0.07936507936507936,0
"Jermaine O'Neal","IND",42,1206,163,0,79,13,0,0,9,0.13667820069204153,0.13787085514834205,0
"T.J. Ford","TOR",51,1199,125,8,49,16,1,0,16,0.08960573476702509,0.09683794466403162,0.019230769230769232
"Sasha Pavlovic","CLE",51,1188,77,0,39,5,0,0,2,0.08924485125858124,0.12074303405572756,0
"Jason Collins","MEM",74,1172,74,0,30,4,0,0,9,0.2158273381294964,0.21739130434782608,0
"Nick Young","WAS",75,1158,124,0,57,9,1,1,9,0.11026615969581749,0.13380281690140844,0.01
"Jacque Vaughn","SAS",74,1139,80,0,33,4,0,0,9,0.10576923076923077,0.10927152317880795,0
