"Name","TeamAbbreviation","GamesPlayed","Minutes","FTA","Technical Free Throw Trips","TwoPtShootingFoulsDrawn","2pt And 1 Free Throw Trips","ThreePtShootingFoulsDrawn","3pt And 1 Free Throw Trips","NonShootingFoulsDrawn","ShootingFoulsDrawnPct","TwoPtShootingFoulsDrawnPct","ThreePtShootingFoulsDrawnPct"
"Joe Johnson","ATL",76,2886,269,29,90,16,4,1,33,0.06425153793574846,0.08108108108108109,0.0113314447592068
"Jason Kidd","DAL",80,2881,99,0,30,4,1,0,20,0.044412607449856735,0.10600706713780919,0.0024096385542168677
"Derrick Rose","CHI",78,2871,338,2,150,31,0,0,34,0.10053619302949061,0.10474860335195531,0
"Josh Smith","ATL",81,2871,422,0,221,66,0,0,23,0.19150779896013864,0.1926765475152572,0
"Al Horford","ATL",81,2845,270,0,136,40,0,0,19,0.14422057264050903,0.14437367303609341,0
"Dwight Howard","ORL",82,2843,816,0,356,67,0,0,87,0.3170080142475512,0.31899641577060933,0
"Amar'e Stoudemire","PHX",82,2838,632,4,313,81,0,0,42,0.2092245989304813,0.21006711409395973,0
"Kobe Bryant","LAL",73,2836,541,18,226,44,7,2,49,0.1326879271070615,0.15586206896551724,0.02287581699346405
"John Salmons","MIL",81,2825,305,6,129,30,1,0,34,0.11915673693858846,0.16517285531370038,0.0032258064516129032
"Ray Allen","BOS",80,2819,253,58,66,17,7,1,31,0.07101167315175097,0.10593900481540931,0.01728395061728395
"Russell Westbrook","OKC",82,2813,422,3,191,45,0,0,41,0.14624808575803983,0.1589018302828619,0
"Deron Williams","UTA",76,2802,418,11,162,38,5,2,56,0.14152542372881355,0.17647058823529413,0.019083969465648856
"Andrea Bargnani","TOR",80,2799,234,0,101,21,1,0,25,0.08333333333333333,0.11247216035634744,0.003067484662576687
"Dwyane Wade","MIA",77,2793,702,14,313,73,7,1,58,0.18212862834376778,0.20755968169761274,0.028112449799196786
"Caron Butler","DAL",74,2784,315,24,118,15,1,0,34,0.10303030303030303,0.11694747274529237,0.00684931506849315
"Nene","DEN",82,2755,416,0,191,47,0,0,42,0.2218350754936121,0.22235157159487776,0
"Danilo Gallinari","NYK",81,2747,307,20,114,18,7,0,28,0.11747572815533981,0.2130841121495327,0.014141414141414142
"Rasual Butler","LAC",82,2702,145,22,46,9,4,0,14,0.054884742041712405,0.0968421052631579,0.009174311926605505
"Tyreke Evans","SAC",72,2677,465,12,208,49,0,0,43,0.15709969788519637,0.17582417582417584,0
"Carlos Boozer","UTA",78,2673,384,1,200,63,0,0,23,0.16194331983805668,0.16194331983805668,0
"Luis Scola","HOU",82,2672,267,0,113,25,0,0,34,0.09592529711375213,0.09633418584825235,0
"Brandon Jennings","MIL",82,2671,273,27,83,14,1,0,46,0.06531881804043546,0.09253065774804906,0.002570694087403599
"Steve Nash","PHX",81,2660,225,44,56,17,1,1,43,0.0556640625,0.07639836289222374,0.003436426116838488
"Luol Deng","CHI",70,2651,330,0,148,32,0,0,33,0.13097345132743363,0.1413562559694365,0
"Monta Ellis","GSW",64,2647,388,6,170,35,5,0,31,0.11319534282018111,0.12947448591012947,0.02145922746781116
"Raymond Felton","CHA",80,2643,173,13,57,14,0,0,30,0.06411698537682789,0.07776261937244201,0
"Carmelo Anthony","DEN",69,2634,612,23,254,59,2,0,67,0.15067686874632136,0.16821192052980133,0.010582010582010581
"Trevor Ariza","HOU",72,2629,228,1,107,22,1,1,17,0.0996309963099631,0.15805022156573117,0.002457002457002457
"Chris Kaman","LAC",76,2609,307,0,143,33,0,0,27,0.10899390243902439,0.10949464012251149,0
"Metta World Peace","LAL",77,2605,186,0,80,22,1,0,23,0.10137672090112641,0.1593625498007968,0.003367003367003367
"Lamar Odom","LAL",82,2585,202,0,98,29,0,0,18,0.12128712871287128,0.15654952076677317,0
"Mike Conley","MEM",80,2569,187,1,74,16,0,0,27,0.08333333333333333,0.10946745562130178,0
"Jason Terry","DAL",77,2540,268,15,89,17,5,0,39,0.08407871198568873,0.12027027027027028,0.013227513227513227
"Chris Bosh","TOR",70,2526,590,0,283,64,0,0,44,0.20551924473493102,0.2088560885608856,0
"Baron Davis","LAC",75,2523,291,14,105,26,3,0,43,0.09845031905195989,0.13157894736842105,0.010033444816053512
"Richard Jefferson","SAS",81,2520,287,0,144,39,1,0,18,0.16458569807037457,0.2077922077922078,0.005319148936170213
"Andre Miller","POR",82,2500,392,29,154,33,0,0,44,0.14965986394557823,0.16227608008429925,0
"Rodney Stuckey","DET",73,2499,359,6,176,43,0,0,22,0.14170692431561996,0.15133276010318142,0
"Brandon Rush","IND",82,2491,89,0,42,11,0,0,8,0.0572987721691678,0.09744779582366589,0
"Chauncey Billups","DEN",73,2490,512,54,154,23,11,0,70,0.14945652173913043,0.22448979591836735,0.02631578947368421
"Jason Richardson","PHX",79,2485,184,1,82,16,1,0,16,0.07793427230046948,0.12349397590361445,0.0024937655860349127
"Corey Brewer","MIN",82,2482,255,2,120,24,4,0,13,0.11820781696854146,0.1485148514851485,0.016597510373443983
"Kirk Hinrich","CHI",74,2481,113,9,41,10,1,0,15,0.0535031847133758,0.08134920634920635,0.0035587188612099642
"Beno Udrih","SAC",79,2477,141,20,44,15,0,0,24,0.05057471264367816,0.06557377049180328,0
"Carl Landry","SAC",80,2469,427,12,200,49,0,0,32,0.18484288354898337,0.18535681186283595,0
"Marc Gasol","MEM",69,2469,376,0,163,42,0,0,46,0.211139896373057,0.21141374837872892,0
"Marvin Williams","ATL",81,2468,215,7,86,14,0,0,25,0.11684782608695653,0.1423841059602649,0
"Al Jefferson","MIN",76,2463,266,0,141,44,0,0,14,0.11538461538461539,0.11576354679802955,0
"Jamal Crawford","ATL",79,2460,315,28,99,17,17,9,37,0.09707112970711297,0.13026315789473683,0.03908045977011494
"Tim Duncan","SAS",78,2438,374,0,190,40,0,0,17,0.15422077922077923,0.15561015561015562,0
"Grant Hill","PHX",81,2430,251,9,118,23,0,0,15,0.14786967418546365,0.16434540389972144,0
"Brandon Roy","POR",65,2419,440,7,173,39,10,0,48,0.1548223350253807,0.1819137749737119,0.04329004329004329
"Paul Pierce","BOS",71,2411,433,15,186,35,1,0,39,0.18351324828263002,0.24635761589403973,0.003787878787878788
"Antawn Jamison","CLE",66,2406,300,1,127,27,3,0,32,0.1141352063213345,0.14285714285714285,0.012
"Pau Gasol","LAL",65,2403,362,1,153,37,0,0,46,0.159375,0.16020942408376965,0
"Shawn Marion","DAL",75,2385,139,0,62,7,0,0,11,0.0744297719087635,0.07616707616707617,0
"Courtney Lee","NJN",71,2375,153,9,70,14,0,0,10,0.0842358604091456,0.11551155115511551,0
"Emeka Okafor","NOH",82,2370,274,0,143,31,0,0,10,0.18619791666666666,0.18619791666666666,0
"Rashard Lewis","ORL",72,2369,180,0,55,13,9,2,30,0.07494145199063232,0.12971698113207547,0.020930232558139535
"Mo Williams","CLE",69,2359,198,43,50,10,5,0,26,0.06111111111111111,0.09541984732824428,0.013297872340425532
"Jason Thompson","SAC",75,2358,277,0,133,32,0,0,22,0.15028248587570622,0.152,0
"Brendan Haywood","DAL",77,2355,245,0,123,34,0,0,17,0.2120689655172414,0.21243523316062177,0
"Thabo Sefolosha","OKC",82,2348,89,0,38,9,0,0,11,0.08085106382978724,0.11209439528023599,0
"Troy Murphy","IND",72,2344,193,2,95,31,0,0,16,0.10832383124287344,0.17463235294117646,0
"Jonny Flynn","MIN",81,2340,270,11,110,15,2,0,24,0.10676835081029552,0.13221153846153846,0.009216589861751152
"Michael Beasley","MIA",78,2328,240,15,117,25,0,0,8,0.10335689045936396,0.11359223300970873,0
"Earl Watson","IND",79,2322,169,0,70,10,1,0,18,0.12136752136752137,0.175,0.005405405405405406
"Wilson Chandler","NYK",65,2320,160,3,79,21,0,0,10,0.0860566448801743,0.10286458333333333,0
"Marcus Camby","POR",74,2315,122,0,46,14,0,0,22,0.08630393996247655,0.08745247148288973,0
"Vince Carter","ORL",75,2311,306,39,103,20,0,0,41,0.09380692167577413,0.1330749354005168,0
"Elton Brand","PHI",76,2297,233,0,126,36,0,0,9,0.13291139240506328,0.133051742344245,0
"Anthony Parker","CLE",81,2289,95,2,32,10,5,0,12,0.07370517928286853,0.13559322033898305,0.018796992481203006
"Carlos Delfino","MIL",75,2279,119,0,49,9,3,1,12,0.06718346253229975,0.12039312039312039,0.008174386920980926
"Danny Granger","IND",62,2278,428,35,168,37,14,2,28,0.1419656786271451,0.20192307692307693,0.03111111111111111
"Paul Millsap","UTA",82,2277,264,0,121,25,0,0,24,0.14901477832512317,0.1506849315068493,0
"George Hill","SAS",78,2276,237,6,76,23,6,1,43,0.10301507537688442,0.12603648424543948,0.031088082901554404
"Hedo Turkoglu","TOR",74,2272,226,2,96,18,4,0,19,0.13227513227513227,0.20734341252699784,0.013651877133105802
"Andray Blatche","WAS",81,2256,234,1,126,39,0,0,10,0.11602209944751381,0.12092130518234165,0
"Jarrett Jack","TOR",82,2243,241,16,85,22,5,0,31,0.12178619756427606,0.1588785046728972,0.024509803921568627
"Jonas Jerebko","DET",80,2233,176,0,83,19,0,0,16,0.12443778110944528,0.1503623188405797,0
"Andrew Bogut","MIL",69,2230,237,0,114,33,0,0,22,0.11503531786074672,0.11526794742163801,0
"Eric Gordon","LAC",62,2229,299,5,144,38,0,0,22,0.16179775280898875,0.2530755711775044,0
"Derek Fisher","LAL",82,2228,132,9,42,5,5,2,17,0.07859531772575251,0.11320754716981132,0.022026431718061675
"Arron Afflalo","DEN",82,2221,98,7,46,12,1,0,4,0.07580645161290323,0.12432432432432433,0.004
"Devin Harris","NJN",64,2221,386,11,170,33,5,2,29,0.1708984375,0.21144278606965175,0.022727272727272728
"Ryan Gomes","MIN",76,2210,126,5,60,15,0,0,8,0.07722007722007722,0.10380622837370242,0
"Taj Gibson","CHI",82,2204,175,0,87,18,0,0,10,0.12464183381088825,0.12464183381088825,0
"Al Harrington","NYK",72,2195,317,5,145,33,1,1,27,0.12784588441331,0.19781718963165076,0.0024449877750611247
"Mike Bibby","ATL",80,2195,79,17,23,5,1,0,9,0.03619909502262444,0.06804733727810651,0.003076923076923077
"Channing Frye","PHX",81,2190,121,1,49,9,2,0,13,0.06845637583892618,0.1396011396011396,0.005076142131979695
"Udonis Haslem","MIA",78,2177,193,8,69,13,0,0,30,0.1002906976744186,0.1002906976744186,0
"Shane Battier","HOU",67,2168,106,5,38,6,3,2,13,0.08541666666666667,0.19,0.010714285714285714
"Anderson Varejao","CLE",76,2166,175,0,79,25,0,0,22,0.15163147792706333,0.15310077519379844,0
"Steve Blake","LAC",80,2159,48,1,4,0,2,1,18,0.011385199240986717,0.017241379310344827,0.006779661016949152
"Kendrick Perkins","BOS",78,2154,280,0,120,26,0,0,33,0.19480519480519481,0.19575856443719414,0
"Manu Ginobili","SAS",75,2150,355,33,118,31,5,0,52,0.12361809045226131,0.184375,0.014084507042253521
"Mehmet Okur","UTA",73,2149,239,14,106,17,1,0,14,0.12369942196531791,0.16282642089093702,0.004672897196261682
"Thaddeus Young","PHI",67,2145,165,0,74,17,0,0,17,0.08505747126436781,0.10109289617486339,0
"Samuel Dalembert","PHI",82,2124,133,0,58,7,0,0,12,0.10104529616724739,0.10104529616724739,0
"Darren Collison","NOH",76,2109,174,3,77,21,0,0,19,0.09112426035502959,0.10547945205479452,0
"Matt Barnes","ORL",81,2097,146,0,64,15,1,0,15,0.1070840197693575,0.16040100250626566,0.004807692307692308
"JR Smith","DEN",75,2082,201,6,70,23,2,0,36,0.066543438077634,0.11419249592169657,0.0042643923240938165
"Quentin Richardson","MIA",76,2082,71,1,28,4,2,1,7,0.051194539249146756,0.12334801762114538,0.005571030640668524
"Corey Maggette","GSW",70,2081,551,6,229,34,1,0,59,0.21256931608133087,0.22211445198836083,0.0196078431372549
"Al Thornton","WAS",75,2079,210,1,87,21,1,0,27,0.11843876177658143,0.12236286919831224,0.03125
"Chris Duhon","NYK",67,2072,95,11,22,3,2,0,19,0.05084745762711865,0.10377358490566038,0.007692307692307693
"Kevin Garnett","BOS",69,2060,221,0,96,21,0,0,25,0.11334120425029516,0.11401425178147269,0
"Roy Hibbert","IND",81,2035,224,0,111,34,0,0,18,0.12922002328288706,0.13012895662368112,0
"Wesley Matthews","UTA",82,2025,193,0,84,18,1,0,20,0.13449367088607594,0.18025751072961374,0.006024096385542169
"Anthony Morrow","GSW",69,2018,114,21,34,11,2,1,16,0.04951856946354883,0.081145584725537,0.006493506493506494
"Martell Webster","POR",82,2005,155,2,58,5,7,2,13,0.09325681492109039,0.16111111111111112,0.020771513353115726
"Jermaine O'Neal","MIA",70,1992,225,0,110,25,0,0,15,0.13253012048192772,0.13285024154589373,0
"Jared Dudley","PHX",82,1991,138,0,57,10,3,0,13,0.1111111111111111,0.20727272727272728,0.011320754716981131
"Kenyon Martin","DEN",58,1986,167,0,77,15,0,0,14,0.11290322580645161,0.11791730474732007,0
"Andrew Bynum","LAL",65,1977,261,0,131,35,0,0,17,0.16709183673469388,0.1673052362707535,0
"Ben Wallace","DET",69,1976,160,0,59,12,0,0,28,0.17404129793510326,0.17507418397626112,0
"Brad Miller","CHI",82,1950,220,19,89,24,1,0,23,0.1391035548686244,0.17315175097276264,0.007518796992481203
"Peja Stojakovic","NOH",62,1947,107,17,28,2,4,0,12,0.04456824512534819,0.07734806629834254,0.011235955056179775
"Omri Casspi","SAC",77,1931,174,2,77,19,0,0,19,0.10547945205479452,0.1461100569259962,0
"Joakim Noah","CHI",64,1925,219,0,95,16,0,0,24,0.15859766277128548,0.15859766277128548,0
"Lou Williams","PHI",64,1912,233,3,107,27,3,0,17,0.14473684210526316,0.19419237749546278,0.014354066985645933
"Spencer Hawes","SAC",72,1904,106,0,55,16,0,0,6,0.07801418439716312,0.0889967637540453,0
"Ersan Ilyasova","MIL",81,1898,158,1,71,24,1,0,18,0.09266409266409266,0.13271028037383178,0.004132231404958678
"Dahntay Jones","IND",76,1892,257,1,116,27,3,0,21,0.16643356643356644,0.17058823529411765,0.08571428571428572
"Marcus Thornton","NOH",73,1872,177,2,83,21,0,0,15,0.08783068783068783,0.13132911392405064,0
"Luc Mbah a Moute","MIL",73,1866,133,0,64,15,0,0,10,0.15311004784688995,0.1596009975062344,0
"Jameer Nelson","ORL",65,1860,116,4,35,13,3,1,24,0.052054794520547946,0.0697211155378486,0.013157894736842105
"Charlie Villanueva","DET",78,1847,130,3,53,10,5,1,9,0.06636155606407322,0.09013605442176871,0.017482517482517484
"Jose Calderon","TOR",68,1817,104,27,29,5,2,1,10,0.05227655986509275,0.0688836104513064,0.011627906976744186
"JJ Redick","ORL",82,1808,222,28,69,11,11,2,19,0.12903225806451613,0.20474777448071216,0.038869257950530034
"Mario Chalmers","MIA",73,1807,110,3,33,8,3,1,21,0.07484407484407485,0.13580246913580246,0.012605042016806723
"Mike Miller","WAS",54,1805,85,5,33,12,0,0,13,0.07268722466960352,0.1166077738515901,0
"Jared Jeffries","HOU",70,1793,120,0,61,16,0,0,7,0.16991643454038996,0.21180555555555555,0
"C.J. Watson","GSW",65,1788,166,9,68,21,2,0,18,0.12131715771230503,0.15813953488372093,0.013605442176870748
"Rasheed Wallace","BOS",79,1780,125,3,48,12,0,0,19,0.06997084548104957,0.12121212121212122,0
"Chuck Hayes","HOU",82,1773,66,0,33,8,0,0,4,0.09322033898305085,0.09322033898305085,0
"Jrue Holiday","PHI",73,1767,86,3,36,9,0,0,10,0.06581352833638025,0.09278350515463918,0
"Terrence Williams","NJN",78,1763,144,0,64,14,0,0,15,0.0912981455064194,0.1064891846921797,0
"Luke Ridnour","MIL",82,1758,140,15,32,7,0,0,34,0.0450070323488045,0.06037735849056604,0
"Drew Gooden","LAC",70,1756,216,1,109,26,0,0,12,0.1591240875912409,0.16100443131462333,0
"Ronnie Brewer","MEM",58,1742,133,0,65,13,0,0,8,0.13513513513513514,0.14444444444444443,0
"Nenad Krstic","OKC",76,1741,106,0,55,12,0,0,4,0.0912106135986733,0.09197324414715718,0
"James Harden","OKC",76,1738,240,2,111,14,2,0,12,0.16691285081240767,0.25995316159250587,0.008
"Ramon Sessions","MIN",82,1732,233,0,106,25,0,0,23,0.16666666666666666,0.1706924315619968,0
"James Posey","NOH",77,1731,80,1,21,6,0,0,22,0.058333333333333334,0.17796610169491525,0
"Chris Douglas-Roberts","NJN",67,1730,157,6,77,15,0,0,6,0.12125984251968504,0.13253012048192772,0
"Ben Gordon","DET",62,1730,230,17,84,19,5,2,27,0.11603650586701435,0.15849056603773584,0.02109704641350211
"Tony Parker","SAS",56,1728,246,7,115,29,0,0,19,0.1433915211970075,0.14973958333333334,0
"Kevin Love","MIN",60,1714,276,1,116,19,2,0,28,0.15838926174496645,0.18210361067503925,0.018518518518518517
"Chris Paul","NOH",45,1712,190,1,55,19,4,1,44,0.08727810650887574,0.10073260073260074,0.03076923076923077
"Jason Williams","ORL",82,1703,41,4,10,2,1,0,8,0.02528735632183908,0.046948356807511735,0.0045045045045045045
"Shannon Brown","LAL",82,1700,121,3,41,5,3,0,16,0.06973058637083994,0.09339407744874716,0.015625
"Chris Andersen","DEN",76,1695,236,0,92,14,0,0,33,0.2796352583586626,0.2822085889570552,0
"JJ Hickson","CLE",81,1691,163,0,86,21,0,0,6,0.1465076660988075,0.14675767918088736,0
"Mickael Pietrus","ORL",75,1687,109,0,48,14,3,0,9,0.08854166666666667,0.1797752808988764,0.009708737864077669
"Andrei Kirilenko","UTA",58,1681,234,1,103,16,0,0,22,0.18101933216168717,0.21458333333333332,0
"Flip Murray","CHI",75,1673,194,6,79,14,2,0,19,0.108,0.14990512333965844,0.008968609865470852
"Randy Foye","WAS",70,1667,145,12,49,6,3,0,16,0.07819548872180451,0.10208333333333333,0.016216216216216217
"Will Bynum","DET",63,1666,178,7,60,12,1,0,30,0.10463121783876501,0.11385199240986717,0.017857142857142856
"Tayshaun Prince","DET",49,1664,98,0,45,12,0,0,10,0.0734094616639478,0.08333333333333333,0
"DeMar DeRozan","TOR",77,1664,194,0,96,22,0,0,12,0.16382252559726962,0.16842105263157894,0
"Yi Jianlian","NJN",52,1655,193,6,83,15,0,0,19,0.13153724247226625,0.14067796610169492,0
"Kyle Lowry","HOU",68,1651,260,9,107,25,0,0,31,0.19597069597069597,0.26097560975609757,0
"Kevin Martin","HOU",46,1633,340,20,146,30,2,0,26,0.18249075215782984,0.24373956594323873,0.009433962264150943
"Juwan Howard","POR",73,1632,70,0,33,6,0,0,5,0.08208955223880597,0.08229426433915212,0
"Donte Greene","SAC",76,1630,140,0,68,20,2,0,9,0.11608623548922056,0.16267942583732056,0.010810810810810811
"Antonio McDyess","SAS",77,1617,57,0,25,9,0,0,8,0.05630630630630631,0.05656108597285068,0
"Charlie Bell","MIL",71,1611,67,0,27,7,0,0,10,0.058315334773218146,0.10266159695817491,0
"Damien Wilkins","MIN",80,1585,129,12,47,15,2,0,16,0.1180722891566265,0.13352272727272727,0.031746031746031744
"Carlos Arroyo","MIA",72,1585,90,7,28,6,1,0,15,0.0728643216080402,0.07526881720430108,0.038461538461538464
"Keith Bogans","SAS",79,1559,50,1,16,1,2,1,7,0.05732484076433121,0.13675213675213677,0.01015228426395939
"Hakim Warrick","CHI",76,1557,274,0,129,24,0,0,20,0.1969465648854962,0.19907407407407407,0
"Nick Collison","OKC",75,1557,107,0,44,5,0,0,13,0.12643678160919541,0.12790697674418605,0
"Willie Green","PHI",73,1553,114,2,50,12,0,0,12,0.08605851979345955,0.11235955056179775,0
"Richard Hamilton","DET",46,1552,241,19,71,10,4,0,39,0.0959079283887468,0.1109375,0.028169014084507043
"Jason Maxiell","DET",76,1550,155,0,75,13,0,0,9,0.15723270440251572,0.15756302521008403,0
"J.J. Barea","DAL",78,1545,90,0,34,11,1,0,15,0.06352087114337568,0.08651399491094147,0.006329113924050633
"Roger Mason Jr.","SAS",79,1514,34,8,10,2,2,1,2,0.023762376237623763,0.041666666666666664,0.007547169811320755
"Delonte West","CLE",60,1500,142,1,61,12,1,0,14,0.12757201646090535,0.14950980392156862,0.01282051282051282
"CJ Miles","UTA",63,1497,95,0,46,14,1,1,8,0.07912457912457913,0.1220159151193634,0.004608294930875576
"Dorell Wright","MIA",72,1496,69,17,24,7,0,0,6,0.05504587155963303,0.08602150537634409,0
"DeJuan Blair","SAS",82,1494,161,0,82,30,0,0,14,0.14990859232175502,0.15045871559633028,0
"Chase Budinger","HOU",74,1488,87,0,39,7,1,1,8,0.06700167504187604,0.11206896551724138,0.004016064257028112
"Mike Dunleavy","IND",67,1486,158,10,63,19,7,1,11,0.11513157894736842,0.1721311475409836,0.028925619834710745
"Andres Nocioni","SAC",75,1477,98,2,46,7,2,2,5,0.07667731629392971,0.1220159151193634,0.008032128514056224
"Jordan Farmar","LAL",82,1474,85,0,42,13,0,0,7,0.07720588235294118,0.13333333333333333,0
"D.J. Augustin","CHA",80,1472,131,16,40,6,3,1,17,0.09129511677282377,0.13745704467353953,0.016666666666666666
"Amir Johnson","TOR",82,1453,149,0,68,21,0,0,17,0.1784776902887139,0.18037135278514588,0
"Goran Dragic","PHX",80,1442,159,4,61,10,2,0,19,0.11580882352941177,0.17231638418079095,0.010526315789473684
"Rudy Fernandez","POR",62,1441,98,11,27,7,1,0,19,0.06306306306306306,0.15254237288135594,0.003745318352059925
"Anthony Tolliver","GSW",46,1428,134,0,62,12,0,0,11,0.12424849699398798,0.1786743515850144,0
"Nick Young","WAS",74,1421,130,0,54,7,3,0,10,0.09375,0.12413793103448276,0.017341040462427744
"Rafer Alston","MIA",52,1421,81,1,39,10,0,0,6,0.08210526315789474,0.1270358306188925,0
"Darius Songaila","NOH",75,1410,74,0,32,8,0,0,9,0.0625,0.06324110671936758,0
"Antoine Wright","TOR",67,1392,77,0,36,7,0,0,6,0.08411214953271028,0.1411764705882353,0
"Wayne Ellington","MIN",76,1384,70,2,30,5,1,1,6,0.06553911205073996,0.09646302250803858,0.006172839506172839
"Sonny Weems","TOR",69,1368,64,0,25,5,0,0,10,0.05230125523012552,0.05399568034557235,0
"Zydrunas Ilgauskas","CLE",64,1339,101,0,42,5,0,0,11,0.08842105263157894,0.09292035398230089,0
"Serge Ibaka","OKC",73,1323,92,0,43,12,0,0,9,0.10723192019950124,0.10776942355889724,0
"Joel Anthony","MIA",80,1322,92,0,42,6,0,0,7,0.2153846153846154,0.2153846153846154,0
"Sam Young","MEM",80,1321,175,0,89,23,0,0,10,0.15808170515097691,0.1755424063116371,0
"Ty Lawson","DEN",65,1317,140,0,55,14,2,0,19,0.13163972286374134,0.15804597701149425,0.023529411764705882
"Maurice Evans","ATL",79,1317,61,0,26,7,3,0,4,0.06987951807228916,0.10699588477366255,0.01744186046511628
"Jerryd Bayless","POR",74,1304,242,5,98,18,1,0,28,0.17553191489361702,0.208067940552017,0.010752688172043012
"Erick Dampier","DAL",55,1280,101,0,45,7,0,0,9,0.17928286852589642,0.1814516129032258,0
"Eric Maynor","OKC",81,1269,72,0,32,10,1,0,8,0.08439897698209718,0.10031347962382445,0.013888888888888888
"Shaquille O'Neal","CLE",53,1240,225,0,118,29,0,0,10,0.213768115942029,0.21415607985480944,0
"Craig Smith","LAC",75,1232,208,0,103,17,0,0,10,0.21325051759834368,0.21548117154811716,0
"Ryan Hollins","MIN",73,1223,158,0,69,9,0,0,15,0.19008264462809918,0.19060773480662985,0
"Kris Humphries","NJN",69,1221,189,0,86,15,0,0,17,0.17954070981210857,0.1799163179916318,0
"Tyrus Thomas","CHA",54,1220,175,0,81,17,0,0,15,0.16735537190082644,0.1683991683991684,0
"Eddie House","NYK",68,1217,52,10,8,1,1,0,12,0.019438444924406047,0.03404255319148936,0.0043859649122807015
"T.J. Ford","IND",47,1189,135,2,56,8,1,0,13,0.12205567451820129,0.1346153846153846,0.0196078431372549
"Gilbert Arenas","WAS",32,1169,207,3,96,22,0,0,17,0.1391304347826087,0.18860510805500982,0
"Lou Amundson","PHX",79,1168,123,0,59,13,0,0,9,0.18322981366459629,0.1838006230529595,0
"Tyson Chandler","CHA",51,1163,157,0,64,9,0,0,19,0.2612244897959184,0.2612244897959184,0
"Matt Bonner","SAS",65,1161,48,1,12,7,6,1,7,0.04712041884816754,0.0821917808219178,0.025423728813559324
"DeAndre Jordan","LAC",70,1137,128,0,58,10,0,0,11,0.20279720279720279,0.20422535211267606,0
"Marco Belinelli","TOR",66,1121,121,4,41,7,2,0,18,0.10361445783132531,0.1607843137254902,0.0125
"Earl Boykins","WAS",67,1117,89,13,18,4,2,0,19,0.0477326968973747,0.05042016806722689,0.03225806451612903
"Nate Robinson","BOS",56,1116,67,7,29,10,2,1,4,0.06042884990253411,0.10034602076124567,0.008928571428571428
"Larry Hughes","CHA",45,1114,113,0,48,9,3,2,11,0.11971830985915492,0.16783216783216784,0.02142857142857143
"Trenton Hassell","NJN",52,1106,69,0,31,5,0,0,6,0.12653061224489795,0.12916666666666668,0
"Zaza Pachulia","ATL",78,1089,143,0,65,10,0,0,12,0.2159468438538206,0.21885521885521886,0
"Marcin Gortat","ORL",81,1088,75,0,35,9,0,0,7,0.1383399209486166,0.14,0
"Toney Douglas","NYK",56,1087,68,1,25,5,0,0,11,0.06082725060827251,0.1059322033898305,0
"Daniel Gibson","CLE",56,1068,49,5,16,1,3,0,2,0.06643356643356643,0.11940298507462686,0.019736842105263157
"Devin Brown","CHI",50,1060,86,0,36,8,0,0,11,0.09254498714652956,0.16,0
