"Name","TeamAbbreviation","GamesPlayed","Minutes","FTA","Technical Free Throw Trips","TwoPtShootingFoulsDrawn","2pt And 1 Free Throw Trips","ThreePtShootingFoulsDrawn","3pt And 1 Free Throw Trips","NonShootingFoulsDrawn","ShootingFoulsDrawnPct","TwoPtShootingFoulsDrawnPct","ThreePtShootingFoulsDrawnPct"
"Jalen Brunson","DAL",42,1296,113,8,36,13,2,0,21,0.06761565836298933,0.08294930875576037,0.015625
"Marcus Smart","BOS",38,1294,99,0,37,12,3,1,14,0.09615384615384616,0.15879828326180256,0.01639344262295082
"Shai Gilgeous-Alexander","OKC",37,1292,247,17,97,17,1,0,25,0.12962962962962962,0.17962962962962964,0.004629629629629629
"Zach LaVine","CHI",38,1292,172,11,66,22,3,1,20,0.09286675639300135,0.14072494669509594,0.010948905109489052
"Christian Wood","HOU",42,1292,200,0,81,19,2,0,25,0.1321656050955414,0.19014084507042253,0.009900990099009901
"Bojan Bogdanovic","UTA",42,1284,155,10,54,10,1,1,23,0.09417808219178082,0.17034700315457413,0.003745318352059925
"Terance Mann","LAC",43,1273,82,1,35,5,0,0,7,0.08974358974358974,0.13011152416356878,0
"Jonas Valanciunas","NOP",40,1262,162,0,74,12,0,0,13,0.12374581939799331,0.14653465346534653,0
"Patty Mills","BKN",41,1261,35,2,9,4,4,2,6,0.028824833702882482,0.06521739130434782,0.012779552715654952
"Royce O'Neale","UTA",40,1258,32,0,11,4,0,0,7,0.048672566371681415,0.13253012048192772,0
"Reggie Jackson","LAC",40,1258,72,4,25,5,0,0,12,0.0377643504531722,0.06983240223463687,0
"Devonte' Graham","NOP",40,1252,82,14,18,3,3,0,12,0.04093567251461988,0.10465116279069768,0.008797653958944282
"Karl-Anthony Towns","MIN",36,1243,210,6,102,38,0,0,18,0.1511111111111111,0.21338912133891214,0
"Myles Turner","IND",42,1235,105,0,52,15,0,0,8,0.12064965197215777,0.21052631578947367,0
"Aaron Gordon","DEN",39,1232,115,0,52,16,1,0,12,0.11963882618510158,0.16199376947040497,0.00819672131147541
"Evan Mobley","CLE",36,1231,113,0,59,15,0,0,5,0.12240663900414937,0.1372093023255814,0
"Luguentz Dort","OKC",38,1229,129,3,55,12,2,0,11,0.09844559585492228,0.19230769230769232,0.006825938566552901
"Bradley Beal","WAS",34,1224,167,12,68,13,5,0,9,0.09878213802435724,0.12454212454212454,0.025906735751295335
"Rudy Gobert","UTA",38,1222,256,1,102,17,0,0,33,0.2698412698412698,0.27055702917771884,0
"Andrew Wiggins","GSW",39,1222,142,0,74,19,1,1,6,0.12458471760797342,0.18686868686868688,0.0048543689320388345
"Tyrese Maxey","PHI",35,1222,108,1,54,18,1,1,8,0.10848126232741617,0.140625,0.008130081300813009
"Tyler Herro","MIA",37,1216,115,5,37,5,4,2,17,0.057803468208092484,0.08486238532110092,0.01171875
"Lonzo Ball","CHI",35,1212,28,0,12,4,2,2,3,0.03580562659846547,0.0916030534351145,0.007692307692307693
"Jaren Jackson Jr.","MEM",44,1210,185,0,77,15,6,1,14,0.12652439024390244,0.19154228855721392,0.023622047244094488
"Nikola Jokic","DEN",37,1209,188,7,87,35,3,1,17,0.1282051282051282,0.1590493601462523,0.01935483870967742
"Jarrett Allen","CLE",37,1205,161,0,79,25,0,0,14,0.18944844124700239,0.19315403422982885,0
"John Collins","ATL",37,1200,136,0,54,14,1,0,20,0.11410788381742738,0.14754098360655737,0.008620689655172414
"Will Barton","DEN",37,1200,62,3,27,5,1,1,5,0.05384615384615385,0.09473684210526316,0.00425531914893617
"Keldon Johnson","SAS",39,1199,113,0,52,8,1,0,7,0.10153256704980843,0.13866666666666666,0.006802721088435374
"Kentavious Caldwell-Pope","WAS",40,1190,55,7,16,3,3,3,8,0.046228710462287104,0.08333333333333333,0.0136986301369863
"Evan Fournier","NYK",41,1189,60,6,22,7,3,0,4,0.0496031746031746,0.10138248847926268,0.010452961672473868
"LaMelo Ball","CHA",37,1180,109,7,39,12,3,0,13,0.06491499227202473,0.10455764075067024,0.010948905109489052
"Jae'Sean Tate","HOU",43,1177,114,0,50,15,1,1,14,0.11208791208791209,0.1457725947521866,0.008928571428571428
"Brandon Ingram","NOP",34,1176,187,11,78,22,5,2,16,0.11849710982658959,0.14800759013282733,0.024242424242424242
"Alec Burks","NYK",42,1172,137,1,56,13,7,2,8,0.14416475972540047,0.23931623931623933,0.034482758620689655
"Giannis Antetokounmpo","MIL",36,1171,386,1,184,45,0,0,30,0.23028785982478098,0.2787878787878788,0
"Scottie Barnes","TOR",33,1170,98,0,46,10,0,0,8,0.10478359908883828,0.12742382271468145,0
"Dennis Schroder","BOS",37,1169,130,0,51,12,0,0,19,0.09845559845559845,0.13934426229508196,0
"Malik Beasley","MIN",43,1163,28,9,5,1,0,0,5,0.009727626459143969,0.03571428571428571,0
"Pat Connaughton","MIL",42,1161,35,2,8,3,4,0,4,0.034782608695652174,0.08163265306122448,0.016194331983805668
"Tobias Harris","PHI",33,1158,125,3,55,12,2,0,9,0.1043956043956044,0.13157894736842105,0.015625
"RJ Barrett","NYK",36,1155,145,0,68,16,2,0,8,0.12152777777777778,0.17989417989417988,0.010101010101010102
"Derrick White","SAS",38,1155,126,7,57,16,1,0,8,0.11764705882352941,0.1945392491467577,0.005
"Eric Bledsoe","LAC",44,1155,89,0,47,19,0,0,7,0.11298076923076923,0.16607773851590105,0
"Herbert Jones","NOP",40,1153,68,0,33,8,0,0,5,0.10819672131147541,0.13636363636363635,0
"Monte Morris","DEN",39,1153,34,2,12,3,3,1,2,0.035211267605633804,0.048,0.017045454545454544
"Devin Booker","PHX",35,1149,173,9,64,17,0,0,25,0.0890125173852573,0.130879345603272,0
"LeBron James","LAL",31,1137,180,5,86,31,0,0,15,0.12285714285714286,0.1894273127753304,0
"Josh Giddey","OKC",37,1131,47,0,23,5,0,0,3,0.051224944320712694,0.0756578947368421,0
"Kelly Oubre Jr.","CHA",40,1128,92,0,41,11,4,2,6,0.0800711743772242,0.1646586345381526,0.012779552715654952
"Nikola Vucevic","CHI",34,1124,47,1,20,4,0,0,5,0.03669724770642202,0.052770448548812667,0
"Gary Trent Jr.","TOR",33,1122,58,4,17,3,1,0,10,0.036585365853658534,0.06827309236947791,0.00411522633744856
"Josh Hart","NOP",34,1120,116,0,56,9,1,1,6,0.15702479338842976,0.2153846153846154,0.009708737864077669
"Tim Hardaway Jr.","DAL",37,1120,94,2,34,8,6,1,8,0.07782101167315175,0.14655172413793102,0.02127659574468085
"Norman Powell","POR",34,1120,167,3,75,13,2,2,13,0.14638783269961977,0.22189349112426035,0.010638297872340425
"Eric Gordon","HOU",38,1112,106,6,41,9,3,1,9,0.10328638497652583,0.18303571428571427,0.01485148514851485
"Robert Covington","POR",39,1112,20,0,5,1,1,0,4,0.02214022140221402,0.05952380952380952,0.0053475935828877
"Duncan Robinson","MIA",40,1109,33,5,7,1,5,2,2,0.02619047619047619,0.09333333333333334,0.011594202898550725
"Carmelo Anthony","LAL",41,1108,96,4,32,4,8,4,8,0.08441558441558442,0.1509433962264151,0.028
"Terry Rozier","CHA",34,1103,78,5,22,9,6,1,9,0.05128205128205128,0.07971014492753623,0.022222222222222223
"Jrue Holiday","MIL",33,1094,79,2,32,5,0,0,8,0.06177606177606178,0.0886426592797784,0
"Jordan Poole","GSW",37,1093,116,7,41,12,6,2,13,0.08851224105461393,0.1646586345381526,0.02127659574468085
"Jordan Clarkson","UTA",42,1091,81,5,25,13,7,1,10,0.05333333333333334,0.09881422924901186,0.020172910662824207
"Gary Harris","ORL",37,1090,59,4,22,6,3,0,3,0.06613756613756613,0.11224489795918367,0.016483516483516484
"Wendell Carter Jr.","ORL",37,1086,101,0,46,9,0,0,8,0.11219512195121951,0.16974169741697417,0
"D'Angelo Russell","MIN",33,1078,106,4,31,4,2,1,20,0.0586145648312611,0.1103202846975089,0.0070921985815602835
"Grayson Allen","MIL",38,1077,45,5,18,5,2,0,2,0.05115089514066496,0.14516129032258066,0.00749063670411985
"Mike Conley","UTA",38,1076,75,0,24,5,0,0,16,0.05687203791469194,0.11538461538461539,0
"Lauri Markkanen","CLE",35,1072,67,0,31,8,1,1,6,0.07547169811320754,0.14027149321266968,0.0049261083743842365
"Nickeil Alexander-Walker","NOP",40,1071,67,2,27,4,1,0,6,0.05090909090909091,0.09310344827586207,0.0038461538461538464
"Clint Capela","ATL",36,1068,97,0,50,11,0,0,4,0.13440860215053763,0.1347708894878706,0
"P.J. Tucker","MIA",37,1062,39,0,8,1,0,0,12,0.03319502074688797,0.06201550387596899,0
"Cade Cunningham","DET",33,1061,69,3,25,6,0,0,11,0.04921259842519685,0.08710801393728224,0
"Justin Holiday","IND",37,1058,31,1,8,2,2,0,5,0.02857142857142857,0.09090909090909091,0.007633587786259542
"Damian Lillard","POR",29,1056,181,16,46,6,7,2,31,0.08877721943048576,0.14935064935064934,0.02422145328719723
"Steven Adams","MEM",41,1046,115,0,47,10,0,0,14,0.19747899159663865,0.19747899159663865,0
"Jaden McDaniels","MIN",40,1046,33,0,20,11,0,0,2,0.062111801242236024,0.1092896174863388,0
"Khris Middleton","MIL",33,1042,151,9,42,9,15,5,16,0.10586011342155009,0.13291139240506328,0.06572769953051644
"Jaylen Brown","BOS",30,1042,148,2,67,15,2,0,11,0.10969793322734499,0.16834170854271358,0.008658008658008658
"Jusuf Nurkic","POR",39,1036,168,0,80,20,0,0,14,0.182648401826484,0.20050125313283207,0
"Spencer Dinwiddie","WAS",34,1035,118,4,49,12,4,0,8,0.12100456621004566,0.19066147859922178,0.022099447513812154
"Ja Morant","MEM",32,1034,199,2,83,18,1,0,21,0.12650602409638553,0.1571969696969697,0.007352941176470588
"Robert Williams III","BOS",35,1027,60,0,27,6,0,0,5,0.11842105263157894,0.11842105263157894,0
"Joel Embiid","PHI",31,1024,329,6,152,37,0,0,28,0.22652757078986588,0.26807760141093473,0
"Bobby Portis","MIL",36,1023,74,0,31,8,0,0,10,0.06666666666666667,0.10231023102310231,0
"Draymond Green","GSW",34,1018,67,0,31,3,0,0,4,0.13537117903930132,0.1657754010695187,0
"Al Horford","BOS",35,1018,64,0,27,6,0,0,8,0.07941176470588235,0.13917525773195877,0
"Luke Kennard","LAC",35,1015,33,4,7,2,4,2,5,0.03273809523809524,0.06140350877192982,0.018018018018018018
"Jae Crowder","PHX",36,1015,44,0,13,2,4,0,3,0.05351170568561873,0.125,0.015384615384615385
"Cody Martin","CHA",38,1012,65,0,26,8,1,0,9,0.10424710424710425,0.14942528735632185,0.011764705882352941
"Cole Anthony","ORL",30,1008,128,5,41,11,6,0,17,0.08687258687258688,0.1404109589041096,0.017699115044247787
"Jakob Poeltl","SAS",35,1005,87,0,44,13,0,0,6,0.12222222222222222,0.12222222222222222,0
"Cameron Johnson","PHX",39,1000,57,1,24,6,4,2,3,0.07588075880758807,0.1702127659574468,0.017543859649122806
"Chris Duarte","IND",35,999,64,1,25,2,3,0,3,0.06526806526806526,0.10204081632653061,0.016304347826086956
"Kevin Huerter","ATL",35,997,30,0,11,2,2,1,3,0.037142857142857144,0.06111111111111111,0.011764705882352941
"Malik Monk","LAL",38,990,47,1,20,6,0,0,6,0.05420054200542006,0.11976047904191617,0
"Davion Mitchell","SAC",40,987,35,0,13,3,0,0,5,0.03324808184143223,0.05371900826446281,0
"Deni Avdija","WAS",43,980,64,0,25,6,0,0,10,0.08928571428571429,0.15723270440251572,0
"Mitchell Robinson","NYK",39,979,86,0,46,12,0,0,3,0.22439024390243903,0.22439024390243903,0
"Darius Bazley","OKC",37,976,79,0,44,11,0,0,0,0.12680115273775217,0.2018348623853211,0
"Pascal Siakam","TOR",27,973,148,0,76,20,0,0,7,0.14960629921259844,0.18313253012048192,0
"Jarred Vanderbilt","MIN",38,972,53,0,27,10,0,0,5,0.13170731707317074,0.13846153846153847,0
"Ivica Zubac","LAC",40,971,116,0,50,6,0,0,10,0.19455252918287938,0.19455252918287938,0
"Ricky Rubio","CLE",34,970,103,13,29,5,1,0,18,0.06880733944954129,0.1111111111111111,0.005714285714285714
"Luka Doncic","DAL",28,969,159,3,77,18,0,0,10,0.11975116640746501,0.1828978622327791,0
"Jeff Green","DEN",39,967,96,0,49,11,1,0,3,0.15060240963855423,0.20675105485232068,0.010526315789473684
"Anthony Davis","LAL",27,955,161,13,56,13,0,0,25,0.10666666666666667,0.11940298507462686,0
"Terrence Ross","ORL",36,951,101,6,32,12,11,3,8,0.10723192019950124,0.14349775784753363,0.06179775280898876
"Anfernee Simons","POR",36,951,56,1,19,6,3,0,7,0.04966139954853273,0.09090909090909091,0.01282051282051282
"Joe Ingles","UTA",38,943,18,0,4,1,1,0,4,0.02074688796680498,0.07407407407407407,0.0053475935828877
"Nassir Little","POR",37,940,84,0,37,10,2,0,7,0.1291390728476821,0.22560975609756098,0.014492753623188406
"Tyus Jones","MEM",44,930,36,6,13,4,0,0,4,0.042071197411003236,0.06598984771573604,0
"Paul George","LAC",26,924,119,7,48,10,4,1,8,0.08695652173913043,0.12698412698412698,0.01818181818181818
"Caris LeVert","IND",30,918,100,1,46,10,1,0,7,0.09288537549407115,0.1295774647887324,0.006622516556291391
"Mo Bamba","ORL",33,917,30,1,14,1,0,0,1,0.04516129032258064,0.07650273224043716,0
"Facundo Campazzo","DEN",41,911,58,1,17,4,1,0,11,0.07258064516129033,0.17346938775510204,0.006666666666666667
"Montrezl Harrell","WAS",36,908,168,0,82,22,0,0,13,0.22465753424657534,0.23163841807909605,0
"Malcolm Brogdon","IND",27,908,117,20,35,7,0,0,17,0.08235294117647059,0.1263537906137184,0
"Jalen Green","HOU",30,907,108,7,43,6,1,1,8,0.10476190476190476,0.18614718614718614,0.005291005291005291
"OG Anunoby","TOR",25,904,82,2,28,3,1,0,11,0.06697459584295612,0.11475409836065574,0.005291005291005291
"Daniel Gafford","WAS",40,898,73,0,39,15,0,0,6,0.15,0.15,0
"Lonnie Walker IV","SAS",39,893,75,4,35,5,0,0,2,0.07760532150776053,0.1394422310756972,0
"George Hill","MIL",35,889,38,5,5,1,0,0,12,0.02403846153846154,0.045454545454545456,0
"Furkan Korkmaz","PHI",38,887,51,0,21,4,0,0,7,0.06231454005934718,0.13548387096774195,0
"Devin Vassell","SAS",35,882,38,0,16,4,2,0,2,0.05070422535211268,0.08791208791208792,0.011560693641618497
"Immanuel Quickley","NYK",39,880,71,3,24,4,2,0,9,0.07084468664850137,0.14457831325301204,0.009950248756218905
"Grant Williams","BOS",39,876,41,0,14,3,0,0,6,0.07,0.19718309859154928,0
"Dwight Powell","DAL",43,876,90,0,44,16,0,0,9,0.20465116279069767,0.23655913978494625,0
"Kevin Porter Jr.","HOU",29,871,99,0,38,8,3,0,11,0.10904255319148937,0.18446601941747573,0.01764705882352941
"Jeremiah Robinson-Earl","OKC",38,869,41,0,20,1,0,0,0,0.07575757575757576,0.14492753623188406,0
"Georges Niang","PHI",38,865,38,2,16,4,0,0,4,0.050793650793650794,0.128,0
"Kevon Looney","GSW",43,862,68,0,36,4,0,0,0,0.15319148936170213,0.15384615384615385,0
"Reggie Bullock","DAL",36,859,19,9,4,2,0,0,2,0.0182648401826484,0.07017543859649122,0
"Larry Nance Jr.","POR",37,858,49,0,21,5,0,0,6,0.09813084112149532,0.13815789473684212,0
"Isaiah Stewart","DET",34,857,55,0,28,7,0,0,3,0.1206896551724138,0.1320754716981132,0
"CJ McCollum","POR",24,848,50,1,24,6,1,0,2,0.05319148936170213,0.08791208791208792,0.005076142131979695
"Jimmy Butler","MIA",25,844,202,9,91,14,0,0,13,0.19739696312364424,0.21927710843373494,0
"Mason Plumlee","CHA",34,841,73,0,38,8,0,0,3,0.19895287958115182,0.2,0
"Deandre Ayton","PHX",28,837,80,0,41,12,0,0,5,0.1168091168091168,0.119533527696793,0
"Killian Hayes","DET",32,833,33,0,14,1,0,0,3,0.061946902654867256,0.10294117647058823,0
"Josh Richardson","BOS",32,833,60,2,20,2,2,0,7,0.07913669064748201,0.12121212121212122,0.017699115044247787
"Kyle Anderson","MEM",37,832,59,0,22,6,1,0,8,0.0782312925170068,0.1,0.013513513513513514
"Avery Bradley","LAL",35,830,9,0,5,1,0,0,0,0.02304147465437788,0.05263157894736842,0
"De'Anthony Melton","MEM",36,825,50,1,17,1,2,1,6,0.05539358600583091,0.09826589595375723,0.011764705882352941
"Matisse Thybulle","PHI",32,825,13,0,4,1,0,0,0,0.025157232704402517,0.05063291139240506,0
"Kristaps Porzingis","DAL",27,819,149,15,58,8,0,0,14,0.1226215644820296,0.17682926829268292,0
"Isaac Okoro","CLE",29,808,67,0,35,7,0,0,2,0.14893617021276595,0.23026315789473684,0
"Garrett Temple","NOP",41,804,30,1,12,3,0,0,4,0.05240174672489083,0.13953488372093023,0
"Bogdan Bogdanovic","ATL",28,803,35,3,8,2,2,0,6,0.02922077922077922,0.06060606060606061,0.005681818181818182
"Patrick Beverley","MIN",30,797,57,0,22,5,0,0,7,0.08764940239043825,0.16923076923076924,0
"Jerami Grant","DET",24,797,146,10,62,10,0,0,11,0.14285714285714285,0.20195439739413681,0
"Cam Reddish","ATL",34,797,80,0,37,7,1,0,5,0.10160427807486631,0.16818181818181818,0.006493506493506494
"Kenyon Martin Jr.","HOU",42,796,68,0,37,10,0,0,2,0.12937062937062938,0.17703349282296652,0
"Otto Porter Jr.","GSW",37,788,24,0,8,1,1,1,4,0.03529411764705882,0.07142857142857142,0.006993006993006993
"R.J. Hampton","ORL",40,785,73,2,33,5,0,0,5,0.11148648648648649,0.17277486910994763,0
"Landry Shamet","PHX",38,782,49,3,15,3,6,0,1,0.07664233576642336,0.16129032258064516,0.03314917127071823
"Hamidou Diallo","DET",35,777,72,0,42,16,0,0,2,0.12650602409638553,0.15,0
"Garrison Mathews","HOU",28,775,74,4,14,1,15,6,4,0.11522633744855967,0.28,0.07253886010362694
"Precious Achiuwa","TOR",31,772,51,0,26,5,0,0,2,0.09454545454545454,0.11016949152542373,0
"Kevin Love","CLE",36,769,113,3,26,6,8,1,21,0.08740359897172237,0.16352201257861634,0.034782608695652174
"Chuma Okeke","ORL",33,766,32,0,16,2,0,0,1,0.0599250936329588,0.128,0
"Cameron Payne","PHX",37,766,60,1,24,6,1,0,7,0.06527415143603134,0.09375,0.007874015748031496
"Raul Neto","WAS",37,755,58,0,24,9,1,0,8,0.09225092250922509,0.11707317073170732,0.015151515151515152
"Danilo Gallinari","ATL",33,754,72,5,26,2,1,0,7,0.09473684210526316,0.174496644295302,0.007352941176470588
"Ayo Dosunmu","CHI",37,753,38,0,16,4,0,0,5,0.08163265306122448,0.12030075187969924,0
"Caleb Martin","MIA",33,752,48,0,23,3,0,0,3,0.09163346613545817,0.1419753086419753,0
"Frank Jackson","DET",33,749,53,1,18,3,7,2,1,0.07692307692307693,0.13432835820895522,0.03664921465968586
"DeAndre' Bembry","BKN",38,744,27,0,13,3,0,0,2,0.07602339181286549,0.09027777777777778,0
"Trey Lyles","DET",39,744,115,0,61,21,0,0,7,0.190625,0.2932692307692308,0
"Kenrich Williams","OKC",36,742,39,0,18,1,0,0,2,0.07692307692307693,0.11392405063291139,0
"Talen Horton-Tucker","LAL",27,739,58,0,27,5,0,0,4,0.09278350515463918,0.1323529411764706,0
"Max Strus","MIA",32,739,38,3,9,3,4,1,5,0.045454545454545456,0.11392405063291139,0.01932367149758454
"Cedi Osman","CLE",32,731,56,0,23,5,1,0,6,0.07920792079207921,0.1885245901639344,0.0055248618784530384
"Alex Caruso","CHI",26,729,53,0,22,7,0,0,8,0.12290502793296089,0.21782178217821782,0
"Bruce Brown","BKN",33,726,26,0,16,6,0,0,0,0.07655502392344497,0.0903954802259887,0
"Gabe Vincent","MIA",34,724,31,0,10,1,2,0,3,0.048,0.09900990099009901,0.013422818791946308
"Jordan Nwora","MIL",35,723,19,1,7,0,0,0,2,0.023890784982935155,0.0472972972972973,0
"Richaun Holmes","SAC",28,721,62,0,31,13,0,0,6,0.13537117903930132,0.13777777777777778,0
"Chris Boucher","TOR",38,719,89,0,44,12,1,0,5,0.15,0.2328042328042328,0.009009009009009009
"Maxi Kleber","DAL",28,700,26,0,8,2,0,0,6,0.045454545454545456,0.16666666666666666,0
"Andre Drummond","PHI",37,699,74,0,30,8,0,0,11,0.14634146341463414,0.14705882352941177,0
"Cory Joseph","DET",31,697,61,7,20,8,0,0,11,0.10416666666666667,0.16393442622950818,0
"Marcus Morris Sr.","LAC",23,696,67,2,22,5,4,2,9,0.0790273556231003,0.11055276381909548,0.03076923076923077
"Danny Green","PHI",29,688,10,0,0,0,0,0,5,0,0,0
"Doug McDermott","SAS",28,688,25,2,6,1,4,1,1,0.03731343283582089,0.04918032786885246,0.0273972602739726
"Corey Kispert","WAS",38,678,35,0,18,3,0,0,1,0.09090909090909091,0.1956521739130435,0
"Chimezie Metu","SAC",30,676,39,0,20,3,0,0,1,0.07326007326007326,0.12658227848101267,0
"Bryn Forbes","SAS",40,676,49,4,10,0,9,3,2,0.05806451612903226,0.06493506493506493,0.05128205128205128
"Alperen Sengun","HOU",37,673,123,0,51,16,1,0,16,0.19548872180451127,0.22869955156950672,0.023255813953488372
"Shake Milton","PHI",27,668,48,0,27,12,0,0,3,0.10037174721189591,0.14210526315789473,0
"Gary Payton II","GSW",40,668,39,0,19,5,0,0,3,0.08837209302325581,0.1310344827586207,0
"Damion Lee","GSW",32,663,41,0,11,2,0,0,11,0.049107142857142856,0.09243697478991597,0
"LaMarcus Aldridge","BKN",29,663,52,0,29,10,0,0,2,0.09294871794871795,0.10469314079422383,0
"Naz Reid","MIN",40,659,81,0,41,9,0,0,3,0.13015873015873017,0.19069767441860466,0
"Juan Toscano-Anderson","GSW",41,658,45,0,15,3,0,0,8,0.08928571428571429,0.13392857142857142,0
"Kemba Walker","NYK",24,654,50,2,17,2,4,1,3,0.07216494845360824,0.11805555555555555,0.027210884353741496
"Torrey Craig","IND",38,653,29,0,13,3,0,0,3,0.0718232044198895,0.12871287128712872,0
"Nemanja Bjelica","GSW",43,653,52,0,24,6,0,0,5,0.09716599190283401,0.17777777777777778,0
"Delon Wright","ATL",37,651,32,0,13,2,0,0,4,0.09420289855072464,0.14606741573033707,0
"Javonte Green","CHI",29,644,40,0,19,0,0,0,1,0.13194444444444445,0.17117117117117117,0
"Svi Mykhailiuk","TOR",38,642,32,0,11,1,3,1,2,0.06572769953051644,0.11,0.02654867256637168
"Jalen McDaniels","CHA",36,641,44,0,20,6,1,0,4,0.1065989847715736,0.1724137931034483,0.012345679012345678
"P.J. Washington","CHA",26,639,43,0,22,3,0,0,1,0.09691629955947137,0.2,0
"Nicolas Batum","LAC",25,638,19,0,8,3,2,0,0,0.06097560975609756,0.18181818181818182,0.016666666666666666
"Derrick Rose","NYK",26,636,31,2,15,3,0,0,1,0.05244755244755245,0.07731958762886598,0
"Jalen Suggs","ORL",23,629,81,0,35,7,2,1,6,0.12131147540983607,0.17676767676767677,0.018691588785046728
"John Konchar","MEM",37,629,23,0,8,0,1,0,2,0.06923076923076923,0.1111111111111111,0.017241379310344827
"Blake Griffin","BKN",33,622,53,0,24,9,0,0,8,0.11764705882352941,0.20689655172413793,0
"Austin Rivers","DEN",30,622,18,0,6,0,0,0,2,0.03508771929824561,0.09836065573770492,0
"Dewayne Dedmon","MIA",36,619,52,0,20,2,0,0,7,0.11363636363636363,0.12903225806451613,0
"Josh Jackson","DET",33,616,47,2,23,6,1,1,2,0.096,0.15862068965517243,0.009523809523809525
"Armoni Brooks","HOU",34,611,18,2,7,3,1,0,1,0.03463203463203463,0.1794871794871795,0.005208333333333333
"Obi Toppin","NYK",38,607,70,0,33,6,0,0,5,0.1375,0.18232044198895028,0
"JaVale McGee","PHX",38,607,88,0,40,15,0,0,12,0.145985401459854,0.14814814814814814,0
"Romeo Langford","BOS",33,606,25,0,13,5,0,0,2,0.08441558441558442,0.14444444444444443,0
"Wayne Ellington","LAL",30,604,5,5,0,0,0,0,0,0,0,0
"Keita Bates-Diop","SAS",35,603,40,0,20,6,0,0,3,0.11695906432748537,0.14814814814814814,0
"Amir Coffey","LAC",31,592,47,0,22,2,1,0,1,0.13855421686746988,0.29333333333333333,0.01098901098901099
"Bam Adebayo","MIA",18,592,112,0,58,14,0,0,4,0.20209059233449478,0.20279720279720279,0
"Oshae Brissett","IND",32,591,30,0,14,5,1,0,2,0.08108108108108109,0.13725490196078433,0.012048192771084338
"Josh Christopher","HOU",37,590,50,0,18,2,0,0,7,0.08108108108108109,0.12413793103448276,0
"Hassan Whiteside","UTA",36,589,89,0,41,13,0,0,10,0.19069767441860466,0.19069767441860466,0
"Coby White","CHI",23,589,38,1,17,4,1,0,2,0.07563025210084033,0.14782608695652175,0.008130081300813009
"Dillon Brooks","MEM",21,587,72,4,29,6,2,0,4,0.08493150684931507,0.11068702290076336,0.019417475728155338
"Daniel Theis","HOU",26,584,40,0,17,4,0,0,5,0.08854166666666667,0.1504424778761062,0
"T.J. McConnell","IND",24,581,15,0,7,3,0,0,1,0.03783783783783784,0.04375,0
"Dean Wade","CLE",30,575,13,0,4,3,0,0,3,0.031496062992125984,0.08333333333333333,0
"Bones Hyland","DEN",32,573,37,1,12,2,2,0,4,0.05090909090909091,0.11009174311926606,0.012048192771084338
"Aaron Holiday","WAS",34,563,26,0,11,2,1,0,2,0.06217616580310881,0.08029197080291971,0.017857142857142856
"Brandon Clarke","MEM",31,557,55,0,28,9,2,1,2,0.136986301369863,0.13930348258706468,0.1111111111111111
"Maurice Harkless","SAC",30,551,15,0,8,3,0,0,0,0.07207207207207207,0.1568627450980392,0
"Marvin Bagley III","SAC",25,545,44,0,22,8,0,0,4,0.10091743119266056,0.13414634146341464,0
"Aleksej Pokusevski","OKC",36,544,14,0,6,0,0,0,1,0.03015075376884422,0.05357142857142857,0
"Cam Thomas","BKN",31,542,33,0,11,4,1,0,6,0.05194805194805195,0.0763888888888889,0.011494252873563218
"Omer Yurtseven","MIA",34,538,50,0,26,8,0,0,3,0.12745098039215685,0.1319796954314721,0
"Rodney Hood","MIL",34,537,14,1,5,1,0,0,2,0.040983606557377046,0.10638297872340426,0
"Derrick Jones Jr.","CHI",31,533,46,0,23,6,0,0,3,0.16546762589928057,0.22549019607843138,0
"JaMychal Green","DEN",35,523,42,0,19,2,0,0,3,0.10270270270270271,0.1743119266055046,0
"Alex Len","SAC",30,523,52,0,26,6,0,0,3,0.15204678362573099,0.17105263157894737,0
"Rudy Gay","UTA",26,519,43,0,16,3,4,1,2,0.0966183574879227,0.16842105263157894,0.03571428571428571
"Sterling Brown","DAL",35,508,11,0,5,1,0,0,1,0.03816793893129771,0.09433962264150944,0
"Tre Mann","OKC",29,507,24,0,13,4,0,0,1,0.06103286384976526,0.10077519379844961,0
"Ty Jerome","OKC",33,503,34,2,15,3,1,1,2,0.07111111111111111,0.13043478260869565,0.00909090909090909
"Ziaire Williams","MEM",26,502,11,0,5,1,0,0,1,0.031446540880503145,0.07575757575757576,0
"Austin Reaves","LAL",24,501,29,1,14,6,0,0,3,0.12612612612612611,0.2641509433962264,0
"James Johnson","BKN",29,499,17,0,8,1,0,0,1,0.0625,0.08,0
"Derrick Favors","OKC",31,496,18,0,9,0,0,0,0,0.057692307692307696,0.0625,0
"Aaron Wiggins","OKC",24,496,33,0,15,5,0,0,3,0.1079136690647482,0.18292682926829268,0
