"Name","TeamAbbreviation","GamesPlayed","Minutes","FTA","Technical Free Throw Trips","TwoPtShootingFoulsDrawn","2pt And 1 Free Throw Trips","ThreePtShootingFoulsDrawn","3pt And 1 Free Throw Trips","NonShootingFoulsDrawn","ShootingFoulsDrawnPct","TwoPtShootingFoulsDrawnPct","ThreePtShootingFoulsDrawnPct"
"Raja Bell","PHX",79,2959,146,0,44,4,2,2,30,0.04742268041237113,0.08396946564885496,0.004484304932735426
"Kevin Garnett","MIN",76,2958,489,29,186,48,0,0,69,0.1399548532731377,0.14318706697459585,0
"Kirk Hinrich","CHI",81,2955,314,27,108,18,3,0,40,0.09479077711357814,0.13059250302297462,0.00872093023255814
"Mehmet Okur","UTA",82,2945,454,46,169,34,2,0,49,0.13517786561264822,0.16423712342079688,0.00847457627118644
"Carmelo Anthony","DEN",80,2941,709,53,284,66,1,0,74,0.15912897822445563,0.17338217338217338,0.006535947712418301
"Andre Miller","DEN",82,2937,424,3,181,35,0,0,47,0.17779960707269155,0.18264379414732593,0
"Chauncey Billups","DET",81,2925,520,67,148,26,13,2,74,0.1406113537117904,0.20874471086036672,0.02981651376146789
"Mike James","TOR",79,2925,338,36,103,27,2,1,59,0.08045977011494253,0.11171366594360087,0.005221932114882507
"Brad Miller","SAC",79,2923,338,11,139,32,1,0,39,0.14213197969543148,0.15513392857142858,0.011235955056179775
"Stephen Jackson","IND",81,2910,341,9,140,21,1,0,35,0.111198738170347,0.15086206896551724,0.0029411764705882353
"Vince Carter","NJN",79,2906,601,21,228,54,5,0,82,0.13730111962286387,0.1720754716981132,0.013440860215053764
"Tayshaun Prince","DET",82,2898,238,1,109,27,0,0,23,0.10083256244218317,0.12138084632516703,0
"Chris Webber","PHI",75,2893,348,22,135,27,1,0,40,0.08883082952318747,0.0929112181693049,0.01282051282051282
"Dwyane Wade","MIA",75,2893,803,8,335,70,1,0,96,0.20011911852293032,0.2091136079900125,0.012987012987012988
"Ben Wallace","DET",82,2890,296,0,112,26,0,0,51,0.20326678765880218,0.20475319926873858,0
"Jason Richardson","GSW",75,2877,410,2,171,32,4,0,43,0.11068943706514864,0.15545454545454546,0.008316008316008316
"Rashard Lewis","SEA",78,2876,428,2,156,32,7,2,65,0.12734375,0.1723756906077348,0.018666666666666668
"Boris Diaw","PHX",81,2874,238,0,108,31,1,0,25,0.11707841031149302,0.12,0.03225806451612903
"Shane Battier","MEM",81,2839,208,1,80,18,1,0,31,0.11842105263157894,0.15444015444015444,0.006024096385542169
"Richard Hamilton","DET",80,2825,303,15,118,29,0,0,41,0.08362863217576187,0.09140201394268009,0
"Chris Paul","NOK",78,2809,465,27,148,30,1,0,85,0.1397748592870544,0.16666666666666666,0.0056179775280898875
"Jason Terry","DAL",80,2798,210,1,72,11,1,1,37,0.06293103448275862,0.0967741935483871,0.002403846153846154
"Steve Nash","PHX",79,2796,279,41,76,28,2,0,54,0.0705244122965642,0.09973753280839895,0.005813953488372093
"Tim Duncan","SAS",80,2784,533,0,247,61,0,0,50,0.18016046681254558,0.1808199121522694,0
"Al Harrington","ATL",76,2782,350,0,150,33,0,0,41,0.11219147344801796,0.13089005235602094,0
"Rasheed Wallace","DET",80,2780,183,3,76,13,1,0,19,0.0680813439434129,0.10919540229885058,0.0022988505747126436
"Smush Parker","LAL",82,2774,180,0,68,16,0,0,30,0.08182912154031288,0.13518886679920478,0
"Bruce Bowen","SAS",82,2755,84,0,30,6,0,0,15,0.05357142857142857,0.09523809523809523,0
"Chris Bosh","TOR",70,2751,581,0,279,64,0,0,44,0.21428571428571427,0.21644685802948022,0
"Wally Szczerbiak","BOS",72,2729,310,21,113,30,3,0,42,0.10564663023679417,0.13452380952380952,0.011627906976744186
"Tony Parker","SAS",80,2715,358,0,156,48,0,0,47,0.12540192926045016,0.1291390728476821,0
"Caron Butler","WAS",75,2708,332,8,136,24,1,0,36,0.11426188490408674,0.1261595547309833,0.008264462809917356
"Sam Cassell","LAC",78,2653,335,43,98,12,0,0,53,0.08180300500834725,0.09722222222222222,0
"DeShawn Stevenson","ORL",82,2648,242,1,121,26,0,0,13,0.13812785388127855,0.140534262485482,0
"Luke Ridnour","SEA",79,2625,227,19,59,10,0,0,50,0.0695754716981132,0.0844062947067239,0
"Hedo Turkoglu","ORL",78,2615,296,38,102,18,0,0,36,0.10613943808532779,0.1504424778761062,0
"Andrei Kirilenko","UTA",69,2604,495,2,204,33,1,1,59,0.22752497225305215,0.2602040816326531,0.008547008547008548
"Luol Deng","CHI",78,2604,276,0,113,21,1,0,33,0.10888252148997135,0.11673553719008264,0.012658227848101266
"Peja Stojakovic","IND",71,2601,260,38,83,17,1,1,36,0.07749077490774908,0.12205882352941176,0.0024752475247524753
"Derek Fisher","GSW",82,2589,293,30,77,17,5,0,55,0.0861344537815126,0.11809815950920245,0.016666666666666666
"Mike Dunleavy","GSW",81,2577,252,4,103,21,1,0,30,0.11568409343715239,0.1614420062695925,0.0038314176245210726
"Kyle Korver","PHI",82,2563,119,34,18,4,1,0,25,0.024484536082474227,0.05341246290801187,0.002277904328018223
"Chris Kaman","LAC",78,2561,252,0,111,28,0,0,29,0.14068441064638784,0.14104193138500634,0
"Josh Smith","ATL",80,2559,292,1,124,24,1,0,32,0.14285714285714285,0.16230366492146597,0.009009009009009009
"T.J. Ford","MIL",72,2557,248,0,91,25,0,0,44,0.1064327485380117,0.12117177097203728,0
"Jamal Crawford","NYK",79,2555,357,41,108,25,9,1,50,0.12061855670103093,0.16143497757847533,0.029900332225913623
"Zach Randolph","POR",74,2545,343,9,145,39,0,0,42,0.10861423220973783,0.11328125,0
"Bobby Simmons","MIL",75,2538,200,9,66,10,0,0,34,0.0763888888888889,0.10749185667752444,0
"Juwan Howard","HOU",80,2537,191,3,86,23,0,0,19,0.09327548806941431,0.09368191721132897,0
"David West","NOK",74,2526,236,11,99,31,0,0,29,0.08967391304347826,0.09057639524245197,0
"Troy Murphy","GSW",74,2516,319,12,138,33,0,0,32,0.14634146341463414,0.18110236220472442,0
"Trenton Hassell","MIN",77,2514,176,0,89,26,0,0,12,0.13107511045655376,0.13567073170731708,0
"Udonis Haslem","MIA",81,2491,199,14,70,11,0,0,28,0.1076923076923077,0.10802469135802469,0
"Ben Gordon","CHI",80,2482,270,14,91,20,9,1,35,0.08123476848090982,0.10820451843043995,0.023076923076923078
"Nenad Krstic","NJN",80,2470,265,0,116,27,0,0,31,0.11958762886597939,0.12008281573498965,0
"Jamaal Magloire","MIL",82,2465,333,0,134,25,0,0,46,0.1850828729281768,0.1850828729281768,0
"Zaza Pachulia","ATL",78,2452,404,0,185,34,0,0,34,0.22235576923076922,0.22289156626506024,0
"Eddie Jones","MEM",75,2437,215,20,75,11,4,0,22,0.1,0.1820388349514563,0.010582010582010581
"Rafer Alston","HOU",63,2431,143,2,44,7,0,0,30,0.0567741935483871,0.09503239740820735,0
"Delonte West","BOS",71,2418,101,1,33,7,3,1,17,0.05056179775280899,0.06707317073170732,0.013636363636363636
"Raymond Felton","CHA",80,2406,222,2,91,24,1,0,29,0.09674027339642481,0.13402061855670103,0.003676470588235294
"Steve Francis","NYK",70,2394,399,6,165,35,0,0,49,0.18435754189944134,0.20320197044334976,0
"P.J. Brown","NOK",75,2380,168,8,73,16,0,0,15,0.1140625,0.1140625,0
"David Wesley","HOU",71,2372,187,18,58,9,1,0,29,0.09656301145662848,0.1710914454277286,0.003676470588235294
"Charlie Villanueva","TOR",81,2361,160,0,72,13,1,1,14,0.07307307307307308,0.09171974522292993,0.004672897196261682
"Eric Snow","CLE",82,2351,93,0,35,5,0,0,14,0.08158508158508158,0.08353221957040573,0
"Brevin Knight","CHA",69,2351,314,25,111,22,0,0,44,0.1289198606271777,0.13089622641509435,0
"Andrew Bogut","MIL",82,2348,194,0,84,22,0,0,25,0.12574850299401197,0.12631578947368421,0
"Luther Head","HOU",80,2310,123,1,44,9,2,0,18,0.06896551724137931,0.125,0.006349206349206349
"Deron Williams","UTA",80,2307,135,2,43,8,4,1,23,0.05575326215895611,0.06924315619967794,0.018018018018018018
"Gary Payton","MIA",81,2305,126,1,27,7,0,0,39,0.047619047619047616,0.08011869436201781,0
"Kenny Thomas","SAC",82,2293,204,0,98,28,0,0,19,0.14540059347181009,0.14561664190193166,0
"Zydrunas Ilgauskas","CLE",78,2283,380,18,170,40,1,0,30,0.1676470588235294,0.16765285996055226,0.16666666666666666
"Antonio Daniels","WAS",79,2283,336,12,121,28,0,0,55,0.18818040435458788,0.22324723247232472,0
"Mike Miller","MEM",74,2268,210,29,75,23,0,0,27,0.09236453201970443,0.15856236786469344,0
"Josh Childress","ATL",74,2249,201,0,89,19,0,0,22,0.15505226480836237,0.17485265225933203,0
"Mark Blount","MIN",81,2240,222,0,105,30,0,0,21,0.12978986402966625,0.12978986402966625,0
"Andres Nocioni","CHI",82,2239,242,0,91,23,1,0,40,0.10222222222222223,0.13767019667170954,0.0041841004184100415
"Tony Battie","ORL",82,2215,134,0,58,8,0,0,13,0.09634551495016612,0.09731543624161074,0
"Metta World Peace","SAC",56,2207,305,0,132,31,0,0,36,0.13636363636363635,0.18461538461538463,0
"Antoine Walker","MIA",82,2199,129,0,56,19,0,0,18,0.059893048128342244,0.10144927536231885,0
"Stephon Marbury","NYK",60,2194,326,6,142,36,0,0,36,0.16136363636363638,0.18298969072164947,0
"Drew Gooden","CLE",79,2174,258,0,120,28,0,0,23,0.16129032258064516,0.16194331983805668,0
"Primoz Brezec","CHA",79,2166,224,5,101,28,0,0,23,0.11689814814814815,0.11716937354988399,0
"Chris Duhon","CHI",74,2154,143,6,39,7,0,0,33,0.06842105263157895,0.13356164383561644,0
"Tyson Chandler","CHI",79,2121,193,0,92,19,0,0,14,0.25842696629213485,0.2591549295774648,0
"Flip Murray","CLE",76,2112,242,0,110,21,0,0,22,0.12835472578763127,0.15363128491620112,0
"Desmond Mason","NOK",70,2102,302,0,121,20,0,0,40,0.1529709228824273,0.15414012738853503,0
"Marko Jaric","MIN",75,2102,138,0,55,9,0,0,18,0.08986928104575163,0.11482254697286012,0
"Damon Jones","CLE",82,2088,50,10,9,3,1,0,11,0.020080321285140562,0.07142857142857142,0.002688172043010753
"Jumaine Jones","CHA",76,2088,121,0,36,11,4,1,25,0.05235602094240838,0.08450704225352113,0.011834319526627219
"Donyell Marshall","CLE",81,2077,123,3,42,5,0,0,21,0.059322033898305086,0.134185303514377,0
"John Salmons","PHI",82,2059,200,0,90,21,0,0,20,0.15254237288135594,0.17892644135188868,0
"Michael Finley","SAS",77,2038,115,35,20,3,1,0,20,0.029453015427769985,0.046189376443418015,0.0035714285714285713
"Raef LaFrentz","BOS",82,2033,75,1,30,6,0,0,10,0.052083333333333336,0.10344827586206896,0
"Speedy Claxton","NOK",71,2019,320,10,119,29,1,0,49,0.14510278113663846,0.1559633027522936,0.015625
"Jalen Rose","NYK",72,1982,318,33,107,25,0,0,48,0.1395045632333768,0.17983193277310924,0
"Anthony Johnson","IND",75,1981,141,5,43,6,0,0,28,0.0671875,0.088659793814433,0
"Kwame Brown","LAL",72,1978,235,0,112,28,0,0,20,0.23728813559322035,0.23779193205944799,0
"Vladimir Radmanovic","LAC",77,1974,114,2,42,11,1,0,18,0.0637037037037037,0.13125,0.0028169014084507044
"Baron Davis","GSW",54,1971,289,3,110,30,4,1,43,0.12076271186440678,0.17828200972447325,0.012232415902140673
"Shareef Abdur-Rahim","SAC",72,1961,278,0,118,28,0,0,35,0.1634349030470914,0.16857142857142857,0
"Marvin Williams","ATL",79,1952,253,1,120,23,0,0,17,0.1910828025477707,0.20869565217391303,0
"Jared Jeffries","WAS",77,1951,168,0,82,15,0,0,9,0.17012448132780084,0.18981481481481483,0
"Yao Ming","HOU",57,1949,395,2,182,55,0,0,42,0.17721518987341772,0.17738791423001948,0
"Matt Harpring","UTA",71,1944,313,2,118,24,0,0,50,0.15284974093264247,0.16098226466575716,0
"Erick Dampier","DAL",82,1934,215,0,98,18,0,0,19,0.22950819672131148,0.22950819672131148,0
"Juan Dixon","POR",76,1920,194,19,67,18,1,0,28,0.07807118254879448,0.09571428571428571,0.005847953216374269
"Josh Howard","DAL",59,1915,267,0,130,33,0,0,20,0.15476190476190477,0.16731016731016732,0
"James Posey","MIA",67,1914,61,10,17,5,0,0,11,0.04176904176904177,0.1452991452991453,0
"Kevin Martin","SAC",72,1913,222,7,88,17,1,0,27,0.14401294498381878,0.2009132420091324,0.005555555555555556
"Keith Bogans","HOU",72,1912,186,4,76,17,1,1,23,0.12769485903814262,0.18858560794044665,0.005
"Jason Collins","NJN",71,1895,86,0,32,4,0,0,13,0.1103448275862069,0.11510791366906475,0
"Gerald Wallace","CHA",55,1895,306,0,140,40,0,0,33,0.20319303338171263,0.2190923317683881,0
"Brendan Haywood","WAS",79,1879,224,0,95,17,0,0,26,0.18627450980392157,0.18627450980392157,0
"Rasual Butler","NOK",79,1874,114,1,46,7,0,0,14,0.06845238095238096,0.10697674418604651,0
"Jason Williams","MIA",59,1874,98,17,33,11,0,0,13,0.052547770700636945,0.09705882352941177,0
"Eddy Curry","NYK",72,1866,486,0,245,55,0,0,26,0.3113087674714104,0.3113087674714104,0
"Clifford Robinson","NJN",80,1862,79,0,26,3,0,0,15,0.048507462686567165,0.07202216066481995,0
"Marcus Camby","DEN",56,1857,156,0,64,14,0,0,21,0.09155937052932761,0.09302325581395349,0
"Fred Jones","IND",68,1836,160,1,63,15,0,0,24,0.10378912685337727,0.15,0
"Adonal Foyle","GSW",77,1824,67,0,33,13,0,0,7,0.103125,0.103125,0
"Manu Ginobili","SAS",65,1813,360,16,122,23,3,0,58,0.1621271076523995,0.22141560798548093,0.013636363636363636
"Shaquille O'Neal","MIA",59,1806,471,0,204,71,0,0,69,0.21864951768488747,0.21864951768488747,0
"Jermaine O'Neal","IND",51,1803,368,1,172,41,0,0,33,0.18376068376068377,0.1857451403887689,0
"Ruben Patterson","DEN",71,1793,338,0,153,33,0,0,33,0.20264900662251656,0.20619946091644206,0
"Jameer Nelson","ORL",62,1784,181,5,68,17,1,0,27,0.08949416342412451,0.11239669421487604,0.006024096385542169
"Steve Blake","POR",68,1781,91,18,14,2,1,0,22,0.031055900621118012,0.04697986577181208,0.005405405405405406
"Bobby Jackson","MEM",71,1775,146,2,61,12,1,1,17,0.07779171894604768,0.13118279569892474,0.0030120481927710845
"James Jones","PHX",75,1772,121,0,29,6,16,1,12,0.07269789983844911,0.09090909090909091,0.05333333333333334
"Marquis Daniels","DAL",62,1766,183,0,79,16,1,0,19,0.1388888888888889,0.1420863309352518,0.05
"Danny Granger","IND",78,1765,148,0,68,15,1,0,12,0.12969924812030076,0.1552511415525114,0.010638297872340425
"Samuel Dalembert","PHI",66,1761,132,0,59,14,0,0,14,0.14251207729468598,0.14285714285714285,0
"Greg Buckner","DEN",73,1758,55,0,21,11,0,0,12,0.04918032786885246,0.11413043478260869,0
"Tracy McGrady","HOU",47,1745,340,7,138,31,9,0,31,0.13043478260869565,0.15610859728506787,0.037037037037037035
"Antonio McDyess","DET",82,1733,122,0,53,12,0,0,14,0.08818635607321132,0.08848080133555926,0
"Jarron Collins","UTA",79,1729,219,0,77,12,0,0,39,0.22318840579710145,0.22318840579710145,0
"Chucky Atkins","MEM",71,1713,163,17,34,3,1,0,39,0.05785123966942149,0.10303030303030303,0.0036363636363636364
"Devin Brown","UTA",81,1711,212,9,86,11,0,0,21,0.14285714285714285,0.17768595041322313,0
"Matt Bonner","TOR",78,1709,76,4,26,6,2,1,11,0.05737704918032787,0.10655737704918032,0.00819672131147541
"Lorenzen Wright","MEM",78,1689,117,0,60,17,0,0,7,0.133630289532294,0.1342281879194631,0
"Bonzi Wells","SAC",52,1684,190,0,85,23,0,0,22,0.1259259259259259,0.1349206349206349,0
"Sebastian Telfair","POR",68,1641,175,4,78,26,1,0,19,0.12519809825673534,0.16666666666666666,0.006134969325153374
"Jarrett Jack","POR",79,1599,160,12,65,16,0,0,17,0.13626834381551362,0.16209476309226933,0
"Leandro Barbosa","PHX",57,1592,147,0,64,13,0,0,16,0.10355987055016182,0.15165876777251186,0
"Jeff Foster","IND",63,1581,159,0,70,14,0,0,17,0.22875816993464052,0.23178807947019867,0
"Joey Graham","TOR",80,1581,133,0,66,13,0,0,7,0.14132762312633834,0.1736842105263158,0
"Francisco Elson","DEN",72,1579,74,0,37,8,0,0,4,0.1182108626198083,0.12012987012987013,0
"Earl Watson","SEA",70,1578,111,0,36,14,0,0,26,0.06779661016949153,0.138996138996139,0
"Channing Frye","NYK",65,1572,229,3,92,20,0,0,31,0.12921348314606743,0.13086770981507823,0
"Sarunas Jasikevicius","IND",75,1557,133,17,27,3,7,1,23,0.07407407407407407,0.12442396313364056,0.028925619834710745
"Kenyon Martin","DEN",56,1546,170,0,86,20,0,0,9,0.12912912912912913,0.13354037267080746,0
"Nate Robinson","NYK",72,1543,202,6,77,12,3,1,23,0.12658227848101267,0.1590909090909091,0.02027027027027027
"Earl Boykins","DEN",60,1542,174,25,44,11,0,0,36,0.06340057636887608,0.0854368932038835,0
"Devean George","LAL",71,1542,86,0,27,4,2,0,15,0.06444444444444444,0.09375,0.012345679012345678
"Chris Mihm","LAL",59,1542,201,0,82,15,0,0,26,0.155893536121673,0.155893536121673,0
"Brian Cook","LAL",81,1535,101,1,46,6,0,0,7,0.08348457350272233,0.09850107066381156,0
"Mo Williams","MIL",58,1531,113,7,39,10,1,0,18,0.06069802731411229,0.0835117773019272,0.005208333333333333
"Chris Wilcox","SEA",77,1530,153,0,72,19,0,0,14,0.14314115308151093,0.1437125748502994,0
"Shaun Livingston","LAC",61,1525,77,0,32,1,0,0,7,0.08421052631578947,0.08602150537634409,0
"Jerry Stackhouse","DAL",55,1525,221,9,75,11,1,0,35,0.11377245508982035,0.13966480446927373,0.007633587786259542
"Damien Wilkins","SEA",82,1525,162,1,68,18,0,0,21,0.1402061855670103,0.1585081585081585,0
"Quinton Ross","LAC",67,1515,75,0,35,9,0,0,7,0.10479041916167664,0.10703363914373089,0
"Rasho Nesterovic","SAS",80,1515,30,0,13,2,0,0,3,0.03768115942028986,0.037900874635568516,0
"DeSagana Diop","DAL",81,1510,72,0,26,6,0,0,13,0.14942528735632185,0.1511627906976744,0
"Marcus Banks","MIN",58,1496,147,6,59,12,0,0,18,0.1145631067961165,0.13053097345132744,0
"Viktor Khryapa","POR",69,1492,111,0,43,7,0,0,17,0.11375661375661375,0.1235632183908046,0
"Jose Calderon","TOR",64,1487,92,2,31,8,0,0,18,0.09253731343283582,0.10616438356164383,0
"Eduardo Najera","DEN",64,1449,114,0,44,12,0,0,19,0.13213213213213212,0.13707165109034267,0
"Sasha Vujacic","LAL",82,1448,52,2,13,0,2,1,10,0.046012269938650305,0.08496732026143791,0.011560693641618497
"Nick Collison","SEA",66,1448,113,0,52,15,0,0,12,0.12064965197215777,0.12149532710280374,0
"Quentin Richardson","NYK",55,1442,91,2,44,7,0,0,4,0.08870967741935484,0.14285714285714285,0
"Eddie House","PHX",81,1421,41,1,9,1,3,0,7,0.015584415584415584,0.019955654101995565,0.009404388714733543
"Kurt Thomas","PHX",53,1411,92,0,41,9,0,0,10,0.09692671394799054,0.09692671394799054,0
"Joel Przybilla","POR",56,1395,154,0,72,11,0,0,11,0.24,0.24,0
"Reggie Evans","DEN",67,1393,217,0,85,12,0,0,32,0.24926686217008798,0.25,0
"Nazr Mohammed","SAS",80,1389,144,2,72,19,0,0,9,0.16744186046511628,0.16744186046511628,0
"Ryan Gomes","BOS",61,1376,149,1,68,10,0,0,11,0.16464891041162227,0.16831683168316833,0
"Milt Palacio","UTA",71,1376,150,0,57,8,0,0,22,0.1261061946902655,0.13073394495412843,0
"Rashad McCants","MIN",79,1362,106,3,49,8,0,0,7,0.08506944444444445,0.12373737373737374,0
"Eddie Griffin","MIN",70,1359,74,0,35,8,0,0,6,0.08816120906801007,0.1111111111111111,0
"Melvin Ely","CHA",57,1348,192,0,78,18,0,0,27,0.16082474226804125,0.16149068322981366,0
"Stromile Swift","HOU",66,1344,209,0,104,22,0,0,12,0.1925925925925926,0.19330855018587362,0
"Luke Walton","LAL",69,1332,76,0,23,5,0,0,18,0.06647398843930635,0.07903780068728522,0
"Kendrick Perkins","BOS",68,1332,130,0,64,18,0,0,10,0.20512820512820512,0.2064516129032258,0
"Darius Songaila","CHI",62,1329,115,1,39,5,0,0,21,0.07428571428571429,0.075,0
"Steven Hunter","PHI",69,1312,138,0,71,21,0,0,9,0.20821114369501467,0.20821114369501467,0
"Kirk Snyder","NOK",68,1310,117,1,56,13,1,0,7,0.11491935483870967,0.15300546448087432,0.007692307692307693
"Bernard Robinson","CHA",66,1303,134,0,53,14,0,0,21,0.1311881188118812,0.13838120104438642,0
"Alonzo Mourning","MIA",65,1302,224,0,96,20,0,0,26,0.24552429667519182,0.24615384615384617,0
"Theo Ratliff","POR",55,1301,83,0,35,5,0,0,9,0.1598173515981735,0.1598173515981735,0
"Francisco Garcia","SAC",67,1301,101,1,32,10,2,0,20,0.09742120343839542,0.1523809523809524,0.014388489208633094
"Darius Miles","POR",40,1286,163,0,72,17,0,0,18,0.12743362831858407,0.12972972972972974,0
"Johan Petro","SEA",68,1282,75,0,36,5,0,0,4,0.10876132930513595,0.10876132930513595,0
"Charlie Bell","MIL",59,1282,89,0,38,7,0,0,10,0.08616780045351474,0.1391941391941392,0
"Larry Hughes","CLE",36,1281,193,2,85,14,0,0,17,0.1574074074074074,0.18318965517241378,0
"Matt Carroll","CHA",78,1275,168,15,60,14,3,0,19,0.12,0.17804154302670624,0.015957446808510637
"Devin Harris","DAL",56,1274,236,0,92,29,0,0,40,0.19658119658119658,0.2058165548098434,0
"Brent Barry","SAS",74,1258,59,8,22,5,0,0,6,0.06077348066298342,0.1375,0
"Adrian Griffin","DAL",52,1245,53,0,23,3,0,0,5,0.10267857142857142,0.1036036036036036,0
"Salim Stoudamire","ATL",61,1236,110,1,30,7,6,1,20,0.06923076923076923,0.10033444816053512,0.027149321266968326
"Orien Greene","BOS",80,1234,68,0,23,3,0,0,12,0.08424908424908426,0.09871244635193133,0
"Jacque Vaughn","NJN",80,1234,81,6,32,7,0,0,9,0.11851851851851852,0.12121212121212122,0
"Tyronn Lue","ATL",51,1234,138,17,33,5,0,0,30,0.07399103139013453,0.10344827586206896,0
"Keith McLeod","UTA",66,1232,133,1,40,4,4,0,22,0.11578947368421053,0.1360544217687075,0.046511627906976744
"Michael Sweetney","CHI",66,1222,204,0,103,21,0,0,10,0.1958174904942966,0.1958174904942966,0
"Maurice Taylor","NYK",67,1210,83,0,35,7,0,0,10,0.08393285371702638,0.08413461538461539,0
"Carlos Arroyo","ORL",77,1194,137,6,52,7,0,0,17,0.12293144208037825,0.12903225806451613,0
"Robert Horry","SAS",63,1182,68,0,18,0,0,0,16,0.05806451612903226,0.10843373493975904,0
"Mickael Pietrus","GSW",52,1179,143,0,58,11,0,0,19,0.12473118279569892,0.20069204152249134,0
"Travis Outlaw","POR",69,1153,89,0,36,3,1,0,8,0.09203980099502487,0.10344827586206896,0.018518518518518517
"Austin Croshere","IND",50,1148,102,18,32,4,0,0,12,0.10223642172523961,0.18497109826589594,0
"Maurice Evans","DET",80,1139,65,0,32,5,0,0,3,0.08695652173913043,0.12698412698412698,0
"Keyon Dooling","ORL",50,1137,121,4,50,9,0,0,13,0.11210762331838565,0.12406947890818859,0
"David Lee","NYK",67,1128,123,0,61,15,0,0,8,0.22181818181818183,0.22181818181818183,0
"Jamaal Tinsley","IND",42,1122,91,0,37,8,1,0,11,0.09134615384615384,0.1072463768115942,0.014084507042253521
"Etan Thomas","WAS",71,1121,125,0,50,9,0,0,17,0.17421602787456447,0.17421602787456447,0
"Malik Rose","NYK",72,1118,137,0,54,7,0,0,18,0.16463414634146342,0.1651376146788991,0
"Kareem Rush","CHA",47,1111,77,7,26,6,0,0,12,0.053169734151329244,0.08,0
"Keith Van Horn","DAL",53,1089,113,2,42,2,1,0,13,0.10046728971962617,0.14432989690721648,0.0072992700729927005
"Martell Webster","POR",61,1070,71,3,24,4,0,0,12,0.06521739130434782,0.12903225806451613,0
"Kevin Ollie","PHI",70,1069,49,1,21,4,0,0,5,0.1099476439790576,0.11170212765957446,0
"Al Jefferson","BOS",59,1063,134,0,71,20,0,0,6,0.16511627906976745,0.16666666666666666,0
"Derek Anderson","MIA",43,1047,111,12,28,4,1,0,22,0.08841463414634146,0.14507772020725387,0.007407407407407408
"David Harrison","IND",67,1034,174,0,79,17,0,0,17,0.22191011235955055,0.22191011235955055,0
"Ike Diogu","GSW",69,1031,168,1,84,22,1,0,9,0.2141057934508816,0.21212121212121213,1
"Marc Jackson","NOK",64,1027,82,0,37,10,0,0,9,0.09343434343434344,0.09390862944162437,0
"Carlos Boozer","UTA",33,1025,137,0,65,14,0,0,11,0.14444444444444443,0.14444444444444443,0
"Toni Kukoc","MIL",65,1018,56,0,19,6,2,1,10,0.0673076923076923,0.11585365853658537,0.013513513513513514
