"Name","TeamAbbreviation","GamesPlayed","Minutes","FTA","Technical Free Throw Trips","TwoPtShootingFoulsDrawn","2pt And 1 Free Throw Trips","ThreePtShootingFoulsDrawn","3pt And 1 Free Throw Trips","NonShootingFoulsDrawn","ShootingFoulsDrawnPct","TwoPtShootingFoulsDrawnPct","ThreePtShootingFoulsDrawnPct"
"Ben Gordon","CHI",82,2999,382,41,148,34,8,3,31,0.1087866108786611,0.14697120158887786,0.01873536299765808
"David West","NOH",76,2982,415,32,173,37,0,0,37,0.1211484593837535,0.1233071988595866,0
"Andre Miller","PHI",82,2977,409,25,161,29,0,0,46,0.13725490196078433,0.14375,0
"Kobe Bryant","LAL",82,2960,564,19,223,57,5,0,71,0.1210833775889538,0.14461738002594035,0.01466275659824047
"John Salmons","CHI",79,2959,347,5,163,42,0,0,29,0.1342668863261944,0.1787280701754386,0
"Vince Carter","NJN",80,2946,410,23,153,33,2,1,56,0.10572987721691678,0.14259086672879775,0.005089058524173028
"Rudy Gay","MEM",79,2946,344,11,153,26,1,0,25,0.11079136690647481,0.13339145597210114,0.00411522633744856
"Richard Jefferson","MIL",82,2939,518,22,226,40,4,1,37,0.1630049610205528,0.2025089605734767,0.013559322033898305
"Chris Bosh","TOR",77,2928,617,6,285,55,0,0,48,0.19089082384460818,0.19736842105263158,0
"Chris Duhon","NYK",79,2906,209,34,60,14,3,1,31,0.08641975308641975,0.14925373134328357,0.009174311926605505
"Brandon Roy","POR",78,2903,505,13,209,37,3,0,51,0.1419959812458138,0.16456692913385826,0.013452914798206279
"Jason Kidd","DAL",81,2886,105,1,32,8,2,0,21,0.052795031055900624,0.10031347962382445,0.006153846153846154
"Kevin Durant","OKC",74,2885,524,46,209,43,2,0,49,0.13543003851091143,0.15761689291101055,0.008620689655172414
"Ray Allen","BOS",79,2876,249,49,75,17,5,3,29,0.07272727272727272,0.12254901960784313,0.010245901639344262
"Jeff Green","OKC",78,2873,307,6,140,27,2,0,21,0.12003381234150465,0.14989293361884368,0.008032128514056224
"Rashard Lewis","ORL",79,2859,269,39,87,25,9,3,30,0.08297320656871218,0.1457286432160804,0.01607142857142857
"Mo Williams","CLE",81,2834,228,62,50,7,3,2,34,0.0452991452991453,0.06675567423230974,0.007125890736342043
"David Lee","NYK",81,2824,330,0,164,46,0,0,24,0.15341440598690365,0.15384615384615385,0
"Dwight Howard","ORL",79,2821,849,0,378,94,0,0,94,0.2992874109263658,0.29976209357652656,0
"Hedo Turkoglu","ORL",77,2815,389,8,155,27,2,0,46,0.13593073593073593,0.1994851994851995,0.005291005291005291
"Chauncey Billups","DEN",79,2789,458,41,131,24,11,2,75,0.12956204379562045,0.18985507246376812,0.027093596059113302
"Boris Diaw","CHA",81,2754,147,0,60,19,0,0,23,0.06486486486486487,0.08064516129032258,0
"Mike Bibby","ATL",79,2740,171,23,44,15,1,0,36,0.043478260869565216,0.07260726072607261,0.002331002331002331
"Wilson Chandler","NYK",82,2735,215,0,100,29,3,1,19,0.09139307897071872,0.12330456226880394,0.00949367088607595
"Jarrett Jack","IND",82,2716,263,15,94,24,1,0,41,0.10281385281385282,0.1339031339031339,0.0045045045045045045
"Emeka Okafor","CHA",82,2692,369,0,185,47,0,0,24,0.2032967032967033,0.2032967032967033,0
"Eric Gordon","LAC",78,2677,350,15,140,30,1,0,41,0.13932806324110672,0.20771513353115728,0.0029585798816568047
"Gerald Wallace","CHA",71,2669,454,2,207,46,4,0,36,0.21618852459016394,0.24613555291319858,0.02962962962962963
"Russell Westbrook","OKC",82,2668,428,9,180,30,1,0,43,0.14526484751203853,0.16129032258064516,0.007692307692307693
"Al Thornton","LAC",71,2654,313,0,144,33,0,0,29,0.12392426850258176,0.1329639889196676,0
"Rajon Rondo","BOS",80,2642,268,0,100,21,3,0,40,0.12247324613555291,0.12658227848101267,0.058823529411764705
"Anthony Parker","TOR",80,2636,145,2,52,10,5,2,19,0.07133917396745933,0.0936936936936937,0.020491803278688523
"Mario Chalmers","MIA",82,2626,193,4,65,16,7,1,28,0.100418410041841,0.1625,0.022082018927444796
"Ryan Gomes","MIN",82,2614,181,4,80,17,0,0,17,0.07714561234329798,0.10638297872340426,0
"Rasual Butler","NOH",82,2614,110,0,45,12,2,0,13,0.05608591885441527,0.09433962264150944,0.00554016620498615
"Ronnie Brewer","UTA",81,2605,351,0,182,47,0,0,17,0.18899273104880582,0.2072892938496583,0
"Yao Ming","HOU",77,2589,440,39,174,38,0,0,48,0.14897260273972604,0.14910025706940874,0
"Caron Butler","WAS",67,2585,402,27,170,43,2,0,37,0.1416803953871499,0.16966067864271456,0.009433962264150943
"Thaddeus Young","PHI",75,2580,189,2,86,18,0,0,17,0.08365758754863813,0.09953703703703703,0
"Udonis Haslem","MIA",75,2560,170,6,70,16,0,0,20,0.10043041606886657,0.10043041606886657,0
"Al Harrington","NYK",73,2546,295,0,129,27,2,0,29,0.09954407294832827,0.1528436018957346,0.00423728813559322
"Tim Duncan","SAS",75,2524,482,0,238,52,0,0,30,0.1840680587780356,0.18435321456235476,0
"Marc Gasol","MEM",82,2521,375,0,170,46,0,0,41,0.21656050955414013,0.21683673469387754,0
"Rodney Stuckey","DET",79,2517,290,3,145,47,0,0,22,0.1434223541048467,0.15541264737406216,0
"Nene","DEN",77,2511,368,0,175,54,0,0,36,0.21084337349397592,0.21212121212121213,0
"Mike Conley","MEM",82,2508,197,8,74,19,0,0,30,0.09426751592356689,0.13028169014084506,0
"Deron Williams","UTA",68,2505,384,10,155,37,1,1,51,0.14156079854809436,0.1769406392694064,0.004424778761061947
"Brook Lopez","NJN",82,2502,217,0,109,38,0,0,19,0.11912568306010929,0.11938663745892661,0
"Roger Mason Jr.","SAS",82,2496,118,37,23,4,4,1,15,0.031990521327014215,0.05145413870246085,0.010075566750629723
"Randy Foye","MIN",70,2494,272,15,106,12,3,0,24,0.10111317254174397,0.13820078226857888,0.00964630225080386
"Devin Harris","NJN",69,2494,605,26,261,60,5,0,51,0.21365461847389558,0.25588235294117645,0.022222222222222223
"Jason Terry","DAL",74,2491,225,8,82,20,1,0,35,0.06742485783915515,0.10594315245478036,0.002188183807439825
"Luis Scola","HOU",82,2488,258,0,114,16,0,0,23,0.12709030100334448,0.12751677852348994,0
"Steve Nash","PHX",74,2484,210,33,43,9,2,0,47,0.05073280721533258,0.06729264475743349,0.008064516129032258
"Troy Murphy","IND",73,2482,184,0,78,15,1,1,21,0.09518072289156626,0.1652542372881356,0.002793296089385475
"Jamal Crawford","GSW",65,2478,344,34,89,23,29,12,46,0.10678733031674208,0.1282420749279539,0.0705596107055961
"Shawn Marion","TOR",69,2471,147,0,71,17,0,0,11,0.08432304038004751,0.08998732572877059,0
"Tony Parker","SAS",72,2456,363,1,165,38,0,0,35,0.11870503597122302,0.12452830188679245,0
"Andrea Bargnani","TOR",78,2453,266,1,112,20,1,0,29,0.10751665080875357,0.14756258234519104,0.003424657534246575
"Metta World Peace","HOU",69,2452,262,1,110,17,2,0,26,0.0989399293286219,0.14725568942436412,0.005194805194805195
"Rafer Alston","ORL",77,2447,208,0,66,6,0,0,41,0.075,0.12021857923497267,0
"Grant Hill","PHX",82,2445,224,9,97,31,0,0,26,0.11960542540073983,0.13197278911564625,0
"Derek Fisher","LAL",82,2441,130,9,36,7,2,1,26,0.052924791086350974,0.08674698795180723,0.006600660066006601
"Danny Granger","IND",67,2424,460,22,192,39,11,2,32,0.14107018763029883,0.19591836734693877,0.023965141612200435
"Josh Smith","ATL",69,2421,359,0,172,41,0,0,28,0.17551020408163265,0.19260918253079506,0
"Jason Richardson","PHX",72,2410,199,2,88,20,3,0,16,0.08708133971291866,0.12273361227336123,0.009146341463414634
"Mehmet Okur","UTA",72,2409,334,26,137,37,1,0,34,0.13953488372093023,0.1743002544529262,0.0049261083743842365
"Kelenna Azubuike","GSW",74,2374,229,0,110,31,0,0,20,0.11904761904761904,0.15406162464985995,0
"Mike Miller","MIN",73,2356,149,8,55,15,2,0,21,0.09661016949152543,0.15151515151515152,0.00881057268722467
"Stephen Jackson","GSW",59,2339,356,9,132,14,9,0,35,0.12544483985765126,0.16296296296296298,0.028662420382165606
"Michael Finley","SAS",81,2336,62,5,15,2,1,0,13,0.02275960170697013,0.0391644908616188,0.003125
"Jose Calderon","TOR",68,2333,154,25,33,9,0,0,36,0.04940119760479042,0.07081545064377683,0
"Lamar Odom","LAL",78,2316,256,0,128,35,0,0,18,0.16080402010050251,0.1847041847041847,0
"Raja Bell","CHA",67,2315,102,9,19,1,1,0,27,0.02844950213371266,0.04408352668213457,0.003676470588235294
"Anderson Varejao","CLE",81,2306,250,0,113,25,0,0,26,0.19087837837837837,0.19152542372881357,0
"Jason Thompson","SAC",82,2303,286,0,137,24,0,0,18,0.1650602409638554,0.16666666666666666,0
"Paul Millsap","UTA",76,2291,326,0,156,32,0,0,23,0.17869415807560138,0.17951668584579977,0
"Richard Hamilton","DET",67,2279,263,32,69,9,0,0,51,0.06255666364460562,0.0755750273822563,0
"Carmelo Anthony","DEN",66,2277,468,6,195,38,1,0,54,0.14358974358974358,0.16331658291457288,0.005847953216374269
"Beno Udrih","SAC",73,2270,150,0,54,11,0,0,27,0.07307171853856563,0.08626198083067092,0
"Spencer Hawes","SAC",77,2259,136,0,63,14,0,0,12,0.07420494699646643,0.08583106267029973,0
"T.J. Ford","IND",74,2258,281,8,116,29,1,0,35,0.11688311688311688,0.12946428571428573,0.009523809523809525
"Kendrick Perkins","BOS",76,2254,157,0,76,18,0,0,13,0.1417910447761194,0.14232209737827714,0
"Shaquille O'Neal","PHX",75,2252,519,0,247,67,0,0,47,0.24191968658178256,0.24215686274509804,0
"Baron Davis","LAC",65,2248,210,10,80,18,2,0,26,0.0801564027370479,0.11544011544011544,0.006060606060606061
"Travis Outlaw","POR",81,2246,242,0,99,15,1,0,28,0.10695187165775401,0.14183381088825214,0.004219409282700422
"JR Smith","DEN",81,2244,272,6,101,15,5,0,32,0.10182516810758886,0.1732418524871355,0.010917030567685589
"Al Horford","ATL",67,2242,205,0,102,28,0,0,15,0.15269461077844312,0.15292353823088456,0
"Nate Robinson","NYK",74,2209,296,11,107,27,12,2,33,0.10644007155635063,0.1479944674965422,0.030379746835443037
"Steve Blake","POR",69,2188,75,11,12,1,3,0,17,0.0226928895612708,0.03636363636363636,0.00906344410876133
"Tyrus Thomas","CHI",79,2175,304,0,138,21,0,0,25,0.1725,0.17446270543615677,0
"Ramon Sessions","MIL",79,2173,353,0,144,26,0,0,46,0.1612541993281075,0.16763678696158324,0
"Delonte West","CLE",64,2152,108,2,46,14,0,0,14,0.0701219512195122,0.10747663551401869,0
"James Posey","NOH",75,2140,146,6,48,11,5,0,20,0.09363957597173145,0.19433198380566802,0.01567398119122257
"Rasheed Wallace","DET",66,2123,101,5,43,6,0,0,8,0.05680317040951123,0.09817351598173515,0
"Luc Mbah a Moute","MIL",82,2113,192,0,85,19,0,0,21,0.1526032315978456,0.15370705244122965,0
"Kenyon Martin","DEN",66,2111,197,0,98,21,0,0,11,0.13517241379310344,0.14264919941775836,0
"Brad Miller","CHI",70,2100,272,5,115,27,0,0,32,0.16381766381766383,0.1780185758513932,0
"Charlie Villanueva","MIL",78,2095,240,11,109,26,1,0,17,0.0937766410912191,0.11925601750547046,0.003861003861003861
"Sebastian Telfair","MIN",75,2094,160,4,60,14,2,0,22,0.08322147651006712,0.11278195488721804,0.009389671361502348
"Marvin Williams","ATL",61,2093,273,8,115,19,0,0,27,0.16016713091922005,0.20426287744227353,0
"Allen Iverson","DET",57,2093,347,3,143,25,1,0,40,0.15110178384050368,0.16764361078546308,0.01
"Peja Stojakovic","NOH",61,2089,104,27,22,2,1,0,16,0.031081081081081083,0.061971830985915494,0.0025974025974025974
"Matt Barnes","PHX",77,2082,136,0,56,12,0,0,18,0.07799442896935933,0.14854111405835543,0
"Keyon Dooling","NJN",77,2073,154,6,55,11,3,1,21,0.09006211180124224,0.13513513513513514,0.012658227848101266
"Dominic McGuire","WAS",79,2072,102,0,47,9,1,0,7,0.1322314049586777,0.13128491620111732,0.2
"Jamario Moon","MIA",80,2068,80,2,30,7,1,0,11,0.06224899598393574,0.09554140127388536,0.005434782608695652
"Kevin Love","MIN",81,2048,336,0,154,26,0,0,27,0.18872549019607843,0.1932245922208281,0
"Samuel Dalembert","PHI",82,2036,124,0,50,6,0,0,15,0.10460251046025104,0.10504201680672269,0
"Luke Ridnour","MIL",72,2033,153,18,32,4,0,0,38,0.04930662557781202,0.06504065040650407,0
"Shane Battier","HOU",60,2031,67,0,24,2,1,0,9,0.06631299734748011,0.17266187050359713,0.004201680672268907
"Hakim Warrick","MEM",82,2029,374,0,176,28,0,0,25,0.20927467300832342,0.21515892420537897,0
"Jermaine O'Neal","MIA",68,2028,222,0,109,28,0,0,16,0.12808460634547592,0.12823529411764706,0
"Michael Beasley","MIA",81,2009,241,0,119,27,0,0,15,0.11344137273593899,0.12293388429752067,0
"Trevor Ariza","LAL",82,1999,168,0,80,21,0,0,15,0.12213740458015267,0.1724137931034483,0
"Aaron Brooks","HOU",80,1998,172,10,51,13,5,2,31,0.06796116504854369,0.099609375,0.016025641025641024
"Rudy Fernandez","POR",78,1993,143,20,34,9,7,2,24,0.06212121212121212,0.13229571984435798,0.017369727047146403
"Andres Nocioni","SAC",76,1992,183,0,67,13,7,1,22,0.09724047306176084,0.15090090090090091,0.022082018927444796
"Francisco Garcia","SAC",65,1975,178,6,58,9,1,1,32,0.08263305322128851,0.11764705882352941,0.004524886877828055
"Flip Murray","ATL",80,1975,233,4,95,20,3,1,26,0.11238532110091744,0.15127388535031847,0.012295081967213115
"Joel Przybilla","POR",82,1952,169,0,73,17,0,0,21,0.2246153846153846,0.22530864197530864,0
"Amar'e Stoudemire","PHX",53,1948,387,3,177,42,0,0,36,0.2002262443438914,0.20182440136830102,0
"Kevin Martin","SAC",51,1947,527,38,203,31,8,2,47,0.21334681496461072,0.28753541076487255,0.028268551236749116
"Courtney Lee","ORL",77,1939,94,3,37,5,0,0,11,0.06468531468531469,0.1002710027100271,0
"Joakim Noah","CHI",80,1938,182,0,86,21,0,0,16,0.19679633867276888,0.19724770642201836,0
"Matt Bonner","SAS",81,1928,23,0,8,4,1,0,4,0.0166358595194085,0.029411764705882353,0.0037174721189591076
"Marcus Camby","LAC",62,1926,182,0,81,16,0,0,18,0.1443850267379679,0.14542190305206462,0
"Lou Williams","PHI",81,1919,385,11,171,38,4,0,29,0.1783893985728848,0.22589167767503301,0.017857142857142856
"D.J. Augustin","CHA",72,1908,233,18,75,9,4,0,31,0.11432706222865413,0.17006802721088435,0.016
"Quentin Richardson","NYK",72,1894,117,0,57,15,0,0,9,0.08039492242595205,0.15,0
"C.J. Watson","GSW",77,1883,193,7,64,16,0,0,37,0.10491803278688525,0.1306122448979592,0
"Kyle Korver","UTA",78,1874,127,35,14,3,1,0,32,0.026223776223776224,0.046052631578947366,0.0037313432835820895
"Antonio McDyess","DET",62,1866,86,0,39,15,0,0,12,0.07103825136612021,0.07103825136612021,0
"Andris Biedrins","GSW",62,1863,216,0,102,29,0,0,21,0.16831683168316833,0.16859504132231404,0
"Maurice Evans","ATL",80,1840,73,1,35,8,0,0,5,0.068762278978389,0.13409961685823754,0
"Nick Young","WAS",82,1836,193,4,79,15,0,0,23,0.09634146341463415,0.12042682926829268,0
"Erick Dampier","DAL",80,1836,141,0,64,13,0,0,13,0.1933534743202417,0.1933534743202417,0
"Al Jefferson","MIN",50,1836,252,0,134,42,0,0,13,0.12558575445173384,0.12605832549388524,0
"Daequan Cook","MIA",75,1833,56,4,12,2,2,0,12,0.0213089802130898,0.046153846153846156,0.005037783375314861
"Jarvis Hayes","NJN",74,1832,52,2,18,4,2,1,7,0.033783783783783786,0.05187319884726225,0.00816326530612245
"Nick Collison","OKC",71,1831,136,0,64,12,0,0,10,0.13333333333333333,0.13389121338912133,0
"Jason Kapono","TOR",80,1831,42,1,12,2,3,1,6,0.024350649350649352,0.03116883116883117,0.012987012987012988
"Andrei Kirilenko","UTA",67,1831,311,1,130,17,1,1,33,0.191800878477306,0.21311475409836064,0.0136986301369863
"Jeff Foster","IND",74,1828,146,0,66,18,0,0,16,0.16458852867830423,0.16751269035532995,0
"Willie Green","PHI",81,1828,85,1,46,16,0,0,4,0.06686046511627906,0.0872865275142315,0
"Linas Kleiza","DEN",82,1824,204,3,100,22,1,0,10,0.1393103448275862,0.2188183807439825,0.0037313432835820895
"Brandon Rush","IND",75,1803,66,0,34,6,0,0,2,0.05638474295190713,0.08629441624365482,0
"Daniel Gibson","CLE",75,1794,86,3,21,5,10,2,10,0.056261343012704176,0.08076923076923077,0.03436426116838488
"Anthony Carter","DEN",78,1786,78,2,24,7,0,0,18,0.05955334987593052,0.0761904761904762,0
"Charlie Bell","MIL",70,1782,80,0,26,3,1,1,15,0.04936014625228519,0.08469055374592833,0.004166666666666667
"Earl Watson","OKC",68,1776,106,0,37,11,1,0,20,0.07916666666666666,0.09390862944162437,0.011627906976744186
"Kevin Garnett","BOS",57,1772,132,0,57,16,0,0,17,0.07298335467349552,0.07373868046571798,0
"Zydrunas Ilgauskas","CLE",65,1766,174,0,80,8,0,0,11,0.10050251256281408,0.10568031704095113,0
"Zach Randolph","LAC",50,1757,244,0,122,28,0,0,14,0.12616339193381593,0.14022988505747128,0
"Bobby Simmons","NJN",71,1729,58,1,22,4,3,1,5,0.05422993492407809,0.1116751269035533,0.011363636363636364
"Leandro Barbosa","PHX",70,1705,194,19,90,29,0,0,12,0.10975609756097561,0.15517241379310345,0
"Andray Blatche","WAS",71,1703,162,0,76,16,0,0,13,0.11014492753623188,0.11360239162929746,0
"Marquis Daniels","IND",54,1700,129,0,60,25,2,0,14,0.08539944903581267,0.0946372239747634,0.021739130434782608
"Ronny Turiaf","GSW",79,1696,124,0,58,20,0,0,14,0.14356435643564355,0.14463840399002495,0
"Kyle Lowry","HOU",77,1679,226,8,98,20,0,0,21,0.19140625,0.23671497584541062,0
"Luol Deng","CHI",49,1665,191,0,83,11,0,0,18,0.12518853695324283,0.1290824261275272,0
"Josh Howard","DAL",52,1663,220,3,103,19,2,1,13,0.12096774193548387,0.1473533619456366,0.011834319526627219
"Mike James","WAS",61,1649,82,2,32,8,2,0,9,0.06296296296296296,0.0903954802259887,0.010752688172043012
"Glen Davis","BOS",76,1637,178,0,89,17,0,0,9,0.17049808429118773,0.172147001934236,0
"CJ Miles","UTA",72,1623,89,1,42,12,0,0,8,0.07094594594594594,0.1016949152542373,0
"J.J. Barea","DAL",79,1600,93,0,41,5,0,0,8,0.06913996627318718,0.09339407744874716,0
"Corey Maggette","GSW",51,1588,415,9,159,27,1,0,56,0.20860495436766624,0.23695976154992549,0.010416666666666666
"Brandon Bass","DAL",81,1574,210,0,101,20,0,0,14,0.17147707979626486,0.1732418524871355,0
"Antoine Wright","DAL",65,1552,95,0,47,11,0,0,6,0.1006423982869379,0.14779874213836477,0
"Joey Graham","TOR",78,1541,160,2,76,20,0,0,13,0.1417910447761194,0.14615384615384616,0
"Wally Szczerbiak","CLE",74,1527,106,10,35,4,0,0,15,0.08158508158508158,0.13409961685823754,0
"Darius Songaila","WAS",77,1521,90,2,44,14,0,0,7,0.09034907597535935,0.09053497942386832,0
"Anthony Morrow","GSW",67,1515,92,10,16,3,3,1,23,0.03460837887067395,0.0440771349862259,0.016129032258064516
"Bruce Bowen","SAS",80,1506,26,0,8,5,1,0,6,0.04712041884816754,0.08695652173913043,0.010101010101010102
"Fred Jones","LAC",52,1495,81,1,38,8,0,0,6,0.10951008645533142,0.19,0
"Bobby Jackson","SAC",71,1484,101,4,39,9,2,0,11,0.07930367504835589,0.12264150943396226,0.010050251256281407
"Anthony Johnson","ORL",80,1481,81,2,31,5,0,0,11,0.07616707616707617,0.11313868613138686,0
"Larry Hughes","NYK",55,1480,145,3,60,8,1,0,14,0.1,0.14423076923076922,0.005154639175257732
"Eddie House","BOS",81,1479,53,20,6,1,0,0,11,0.010619469026548672,0.02666666666666667,0
"Zaza Pachulia","ATL",77,1473,229,0,110,16,0,0,14,0.26570048309178745,0.26763990267639903,0
"Carl Landry","HOU",69,1467,193,0,92,23,0,0,16,0.188911704312115,0.19008264462809918,0
"Darrell Arthur","MEM",76,1464,60,0,27,8,0,0,7,0.05934065934065934,0.059602649006622516,0
"Craig Smith","MIN",74,1460,248,0,126,27,0,0,12,0.20554649265905384,0.20588235294117646,0
"Chris Andersen","DEN",71,1460,181,0,73,10,0,0,23,0.2056338028169014,0.21159420289855072,0
"Nicolas Batum","POR",79,1453,52,0,24,3,1,1,3,0.06544502617801047,0.11214953271028037,0.005952380952380952
"Thabo Sefolosha","OKC",66,1453,73,3,27,5,0,0,11,0.0712401055408971,0.09246575342465753,0
"Andrew Bynum","LAL",50,1446,215,0,119,35,0,0,6,0.2030716723549488,0.2030716723549488,0
"Vladimir Radmanovic","CHA",78,1445,58,1,21,5,2,0,7,0.047520661157024795,0.09545454545454546,0.007575757575757576
"Tyson Chandler","NOH",45,1445,133,0,60,13,0,0,13,0.18181818181818182,0.18181818181818182,0
"Dahntay Jones","DEN",79,1426,151,0,77,17,0,0,7,0.19444444444444445,0.20316622691292877,0
"Yi Jianlian","NJN",61,1421,123,0,48,5,0,0,16,0.08839779005524862,0.11910669975186104,0
"Jason Maxiell","DET",78,1408,158,0,83,18,0,0,5,0.21558441558441557,0.21614583333333334,0
"Kurt Thomas","SAS",79,1404,45,0,17,3,0,0,7,0.05345911949685535,0.05379746835443038,0
"Kirk Hinrich","CHI",51,1338,86,8,26,3,1,0,13,0.060948081264108354,0.09523809523809523,0.0058823529411764705
"Mickael Pietrus","ORL",54,1329,110,1,49,6,1,1,8,0.10660980810234541,0.1991869918699187,0.004484304932735426
"Greg Oden","POR",61,1314,226,0,103,19,0,0,20,0.2367816091954023,0.2367816091954023,0
"Ben Wallace","CLE",56,1314,64,0,22,2,0,0,11,0.12571428571428572,0.12571428571428572,0
"Ryan Anderson","NJN",66,1312,116,0,53,8,0,0,9,0.1172566371681416,0.20152091254752852,0
"Jared Jeffries","NYK",56,1310,90,0,39,10,0,0,11,0.1291390728476821,0.13448275862068965,0
"Jameer Nelson","ORL",42,1309,97,7,26,5,3,0,17,0.05225225225225225,0.07008086253369272,0.016304347826086956
"Sasha Vujacic","LAL",80,1292,76,10,12,2,2,1,20,0.03398058252427184,0.06382978723404255,0.008928571428571428
"Keith Bogans","MIL",65,1272,57,0,23,0,0,0,6,0.06628242074927954,0.17829457364341086,0
"George Hill","SAS",77,1270,146,0,61,13,1,0,17,0.14726840855106887,0.17579250720461095,0.013513513513513514
"Drew Gooden","SAS",51,1264,156,0,73,15,0,0,13,0.12943262411347517,0.13035714285714287,0
"Marreese Speights","PHI",79,1262,132,0,62,11,0,0,10,0.11211573236889692,0.11376146788990826,0
"Tim Thomas","CHI",64,1247,121,1,50,11,7,2,7,0.11825726141078838,0.1736111111111111,0.03608247422680412
"Arron Afflalo","DET",74,1234,71,9,23,6,2,1,9,0.07861635220125786,0.10952380952380952,0.018518518518518517
"Leon Powe","BOS",70,1227,266,0,130,34,0,0,20,0.2995391705069124,0.2995391705069124,0
"Sergio Rodriguez","POR",80,1225,77,3,27,4,0,0,12,0.07670454545454546,0.1134453781512605,0
"Von Wafer","HOU",63,1225,117,1,56,13,1,0,7,0.10251798561151079,0.1432225063938619,0.006060606060606061
"Rasho Nesterovic","IND",70,1214,32,0,17,4,0,0,1,0.03777777777777778,0.0378619153674833,0
"Michael Redd","MIL",33,1203,161,11,54,11,2,2,26,0.09491525423728814,0.13533834586466165,0.010471204188481676
"Tony Battie","ORL",77,1202,82,0,34,8,0,0,11,0.09742120343839542,0.1,0
"Mikki Moore","BOS",70,1202,61,0,25,3,0,0,8,0.10964912280701754,0.10964912280701754,0
"Rodney Carney","MIN",67,1199,66,0,29,5,1,0,5,0.06696428571428571,0.13122171945701358,0.004405286343612335
"Carlos Boozer","UTA",37,1197,139,0,60,9,0,0,14,0.10657193605683836,0.10657193605683836,0
"Jordan Farmar","LAL",65,1192,77,1,36,10,0,0,7,0.0821917808219178,0.1232876712328767,0
"Tracy McGrady","HOU",35,1181,156,1,64,11,4,0,13,0.12546125461254612,0.15201900237529692,0.03305785123966942
"Manu Ginobili","SAS",44,1181,190,8,65,17,4,0,29,0.1270718232044199,0.19696969696969696,0.018779342723004695
"Javaris Crittenton","WAS",63,1174,92,0,43,18,0,0,12,0.13870967741935483,0.14576271186440679,0
"Luke Walton","LAL",65,1166,57,0,22,5,0,0,9,0.06790123456790123,0.08239700374531835,0
"Kyle Weaver","OKC",56,1166,58,1,25,9,0,0,8,0.09541984732824428,0.14792899408284024,0
"Quinton Ross","MEM",68,1164,42,0,15,1,1,0,5,0.058394160583941604,0.08108108108108109,0.011235955056179775
"Steve Novak","LAC",71,1161,23,8,2,1,2,1,4,0.010050251256281407,0.018018018018018018,0.006968641114982578
"Jared Dudley","PHX",68,1156,105,0,43,6,1,0,11,0.13622291021671826,0.17338709677419356,0.013333333333333334
"JaVale McGee","WAS",75,1143,161,0,87,26,0,0,7,0.19419642857142858,0.19419642857142858,0
"Nenad Krstic","OKC",46,1141,79,0,42,11,0,0,3,0.0958904109589041,0.0958904109589041,0
"Reggie Evans","PHI",79,1137,175,0,73,5,0,0,17,0.2967479674796748,0.2979591836734694,0
"Anthony Randolph","GSW",63,1129,141,0,57,13,0,0,20,0.12,0.12101910828025478,0
"Andrew Bogut","MIL",36,1124,98,0,44,12,0,0,11,0.12607449856733524,0.12607449856733524,0
"JJ Redick","ORL",64,1111,93,15,28,4,3,1,10,0.09538461538461539,0.19444444444444445,0.016574585635359115
"Joe Smith","CLE",57,1102,82,0,36,6,0,0,8,0.09917355371900827,0.10112359550561797,0
