"Name","TeamAbbreviation","GamesPlayed","Minutes","FTA","Technical Free Throw Trips","TwoPtShootingFoulsDrawn","2pt And 1 Free Throw Trips","ThreePtShootingFoulsDrawn","3pt And 1 Free Throw Trips","NonShootingFoulsDrawn","ShootingFoulsDrawnPct","TwoPtShootingFoulsDrawnPct","ThreePtShootingFoulsDrawnPct"
"DeMar DeRozan","TOR",60,2100,434,24,190,32,2,0,28,0.16695652173913045,0.1792452830188679,0.022222222222222223
"Jonas Valanciunas","TOR",80,2096,276,0,119,15,0,0,27,0.1574074074074074,0.1576158940397351,0
"Terrence Ross","TOR",82,2092,56,0,24,7,3,0,3,0.03492884864165589,0.06315789473684211,0.007633587786259542
"Corey Brewer","HOU",80,2087,225,0,102,21,1,0,20,0.1161217587373168,0.15668202764976957,0.00423728813559322
"Kenneth Faried","DEN",75,2086,288,0,132,33,0,0,31,0.15808383233532936,0.1596130592503023,0
"JR Smith","CLE",70,2079,72,0,25,6,2,0,11,0.03479381443298969,0.07183908045977011,0.004672897196261682
"Andre Iguodala","GSW",77,2068,114,0,44,8,7,3,10,0.09514925373134328,0.1375,0.032407407407407406
"Joakim Noah","CHI",67,2049,174,0,71,8,0,0,21,0.14489795918367346,0.14549180327868852,0
"Timofey Mozgov","CLE",81,2046,216,1,94,13,0,0,21,0.14528593508500773,0.14664586583463338,0
"Marcus Morris","PHX",81,2045,113,0,41,9,0,0,20,0.05157232704402516,0.08506224066390042,0
"Donatas Motiejunas","HOU",71,2037,166,0,64,13,1,0,24,0.08643617021276596,0.10355987055016182,0.007462686567164179
"Brandon Knight","PHX",63,2035,223,11,73,15,2,0,38,0.07911392405063292,0.1168,0.006191950464396285
"Marvin Williams","CHA",78,2035,87,0,25,8,1,0,21,0.050682261208576995,0.10121457489878542,0.0037593984962406013
"Kawhi Leonard","SAS",64,2033,252,2,111,26,0,0,27,0.12238147739801543,0.15524475524475526,0
"Wesley Matthews","POR",60,2024,145,2,58,15,4,1,16,0.07769423558897243,0.1657142857142857,0.008928571428571428
"Rajon Rondo","DAL",68,2019,78,0,27,7,1,0,14,0.042042042042042045,0.046632124352331605,0.011494252873563218
"Eric Gordon","NOP",61,2018,133,3,56,11,1,1,14,0.07713125845737483,0.1320754716981132,0.0031746031746031746
"Lou Williams","TOR",80,2015,395,9,116,21,47,3,20,0.1527647610121837,0.2013888888888889,0.09572301425661914
"DeMarcus Cousins","SAC",59,2013,541,6,224,56,0,0,72,0.18152350081037277,0.18270799347471453,0
"Al Jefferson","CHA",65,1992,165,0,80,19,0,0,12,0.07469654528478058,0.075046904315197,0
"Jason Thompson","SAC",81,1991,143,0,62,7,0,0,13,0.12836438923395446,0.12863070539419086,0
"Greivis Vasquez","TOR",82,1991,66,3,30,8,1,1,5,0.041499330655957165,0.07575757575757576,0.002849002849002849
"Boris Diaw","SAS",81,1984,93,0,39,11,0,0,13,0.05909090909090909,0.07942973523421588,0
"Omer Asik","NOP",76,1982,225,0,108,19,0,0,15,0.2155688622754491,0.2155688622754491,0
"Mo Williams","CHA",68,1980,187,22,32,4,13,0,33,0.049944506104328525,0.05925925925925926,0.036011080332409975
"Amir Johnson","TOR",75,1979,129,0,58,11,0,0,12,0.10247349823321555,0.11153846153846154,0
"Dwyane Wade","MIA",62,1971,370,13,148,32,1,0,45,0.12406328059950042,0.13479052823315119,0.009708737864077669
"D.J. Augustin","OKC",82,1964,205,8,70,13,3,0,31,0.10325318246110325,0.15283842794759825,0.012048192771084338
"Robert Covington","PHI",70,1956,217,6,93,24,5,1,18,0.11821471652593486,0.24538258575197888,0.011111111111111112
"Tony Parker","SAS",68,1953,166,8,70,18,0,0,18,0.07918552036199095,0.0880503144654088,0
"Brandon Bass","BOS",82,1929,214,2,102,23,1,0,14,0.1349934469200524,0.13972602739726028,0.030303030303030304
"Roy Hibbert","IND",76,1927,204,0,72,8,0,0,35,0.09302325581395349,0.09326424870466321,0
"Luc Mbah a Moute","PHI",67,1916,163,0,69,11,2,0,15,0.10201149425287356,0.1402439024390244,0.00980392156862745
"Paul Pierce","WAS",73,1914,210,1,85,11,8,3,16,0.12653061224489795,0.1990632318501171,0.025974025974025976
"Jeremy Lin","LAL",74,1907,268,3,104,9,0,0,33,0.13885180240320427,0.18150087260034903,0
"Zach LaVine","MIN",77,1902,177,7,83,18,0,0,11,0.11185983827493262,0.1443478260869565,0
"David West","IND",66,1896,161,0,46,11,0,0,40,0.0638002773925104,0.06562054208273894,0
"Aaron Brooks","CHI",82,1885,174,10,61,9,9,3,15,0.08,0.10971223021582734,0.02821316614420063
"Jordan Hill","LAL",70,1874,168,1,74,13,0,0,16,0.0883054892601432,0.08948004836759371,0
"Rodney Stuckey","IND",71,1873,215,2,94,28,3,2,24,0.11814859926918392,0.13843888070692195,0.02112676056338028
"Channing Frye","ORL",75,1870,35,4,7,3,2,1,8,0.018292682926829267,0.04827586206896552,0.005763688760806916
"Shane Larkin","NYK",76,1865,78,1,25,5,1,0,15,0.05739514348785872,0.0744047619047619,0.008547008547008548
"Bojan Bogdanovic","BKN",78,1854,106,2,43,8,0,0,13,0.07037643207855974,0.12112676056338029,0
"CJ Miles","IND",70,1841,161,9,55,11,7,2,18,0.07077625570776255,0.12941176470588237,0.015521064301552107
"Ed Davis","LAL",79,1840,189,0,102,25,0,0,5,0.18681318681318682,0.18681318681318682,0
"Mike Dunleavy","CHI",63,1838,87,8,28,5,4,0,8,0.06299212598425197,0.11618257261410789,0.0149812734082397
"Norris Cole","NOP",75,1831,81,2,30,3,0,0,11,0.05128205128205128,0.07334963325183375,0
"Dante Exum","UTA",82,1817,32,0,10,3,1,0,6,0.025943396226415096,0.06289308176100629,0.0037735849056603774
"Marcus Smart","BOS",67,1808,127,0,37,8,9,2,19,0.08966861598440545,0.1581196581196581,0.03225806451612903
"Anthony Morrow","OKC",74,1806,89,7,23,7,6,2,15,0.04566929133858268,0.07516339869281045,0.0182370820668693
"Quincy Pondexter","NOP",75,1793,96,0,46,11,3,0,3,0.10103092783505155,0.19327731092436976,0.012145748987854251
"Jason Smith","NYK",82,1785,153,1,62,5,0,0,17,0.09553158705701079,0.10214168039538715,0
"Hollis Thompson","PHI",71,1776,89,3,36,11,6,0,4,0.07317073170731707,0.12811387900355872,0.020477815699658702
"Steven Adams","OKC",70,1771,205,0,84,22,0,0,30,0.1822125813449024,0.1830065359477124,0
"Alan Anderson","BKN",74,1744,101,0,29,7,8,1,14,0.07889125799573561,0.11507936507936507,0.03686635944700461
"Kyle Singler","OKC",80,1744,52,0,22,4,0,0,6,0.04741379310344827,0.09865470852017937,0
"Mason Plumlee","BKN",82,1743,317,0,163,36,0,0,14,0.26461038961038963,0.265905383360522,0
"Tyler Zeller","BOS",82,1731,186,0,85,20,0,0,18,0.12426900584795321,0.12426900584795321,0
"Zaza Pachulia","MIL",73,1730,160,0,70,16,0,0,18,0.12006861063464837,0.1206896551724138,0
"Patrick Beverley","HOU",56,1727,60,0,17,2,0,0,14,0.031078610603290677,0.07589285714285714,0
"Isaiah Thomas","BOS",67,1726,348,12,105,16,14,2,52,0.1326644370122631,0.19480519480519481,0.03910614525139665
"Jerryd Bayless","MIL",77,1717,137,10,43,8,3,0,20,0.08303249097472924,0.09976798143851508,0.024390243902439025
"Jared Dudley","MIL",72,1717,67,0,23,3,1,0,11,0.05405405405405406,0.09163346613545817,0.0051813471502590676
"Jamal Crawford","LAC",64,1703,252,13,83,17,18,1,19,0.10954446854663774,0.1534195933456562,0.047244094488188976
"O.J. Mayo","MIL",71,1697,139,7,50,13,3,0,18,0.07152496626180836,0.10845986984815618,0.010714285714285714
"Nene","WAS",67,1694,202,0,101,26,0,0,13,0.14940828402366865,0.15052160953800298,0
"Taj Gibson","CHI",62,1692,184,0,76,14,0,0,23,0.13380281690140844,0.13380281690140844,0
"Carlos Boozer","LAL",71,1692,150,0,76,20,0,0,9,0.0951188986232791,0.0951188986232791,0
"Devin Harris","DAL",76,1685,162,2,64,9,3,1,17,0.1153184165232358,0.20447284345047922,0.011194029850746268
"Tim Hardaway Jr.","NYK",70,1681,156,1,64,16,10,4,11,0.0959792477302205,0.15571776155717762,0.027777777777777776
"Ryan Anderson","NOP",61,1675,151,3,70,18,4,0,7,0.09426751592356689,0.16587677725118483,0.011019283746556474
"Wayne Ellington","LAL",65,1675,64,6,19,2,2,1,9,0.03307086614173228,0.04859335038363171,0.00819672131147541
"Joe Ingles","UTA",79,1672,40,0,12,4,1,0,9,0.03581267217630854,0.075,0.0049261083743842365
"Evan Fournier","ORL",58,1661,147,1,65,15,1,0,14,0.10543130990415335,0.1625,0.004424778761061947
"Luis Scola","IND",81,1659,226,0,104,25,0,0,22,0.14424410540915394,0.14835948644793154,0
"Nikola Mirotic","CHI",82,1654,284,0,99,18,12,0,34,0.15481171548117154,0.25255102040816324,0.036923076923076927
"Dante Cunningham","NOP",66,1652,47,0,22,2,0,0,3,0.06128133704735376,0.06303724928366762,0
"Tony Allen","MEM",63,1648,126,0,56,14,0,0,14,0.11267605633802817,0.11965811965811966,0
"Jae Crowder","BOS",82,1647,141,0,66,16,3,0,8,0.11538461538461539,0.17054263565891473,0.014218009478672985
"Jason Terry","HOU",77,1641,48,9,10,4,5,1,5,0.03289473684210526,0.07751937984496124,0.01529051987767584
"Robin Lopez","POR",59,1638,127,0,65,17,0,0,7,0.13402061855670103,0.13429752066115702,0
"Caron Butler","DET",78,1623,61,2,13,4,7,2,10,0.04878048780487805,0.06989247311827956,0.03125
"Kirk Hinrich","CHI",66,1610,50,0,16,2,2,1,8,0.045454545454545456,0.07048458149779736,0.011834319526627219
"Michael Kidd-Gilchrist","CHA",55,1587,214,0,99,22,0,0,19,0.1771019677996422,0.1771019677996422,0
"Manu Ginobili","SAS",70,1587,204,2,73,15,3,1,32,0.11710323574730354,0.18766066838046272,0.011538461538461539
"Andrew Bogut","GSW",67,1583,42,0,20,10,0,0,6,0.0547945205479452,0.0547945205479452,0
"Lance Stephenson","CHA",61,1573,110,0,61,24,0,0,6,0.10391822827938671,0.12655601659751037,0
"Jared Sullinger","BOS",58,1566,129,0,56,14,0,0,16,0.07466666666666667,0.0989399293286219,0
"Darren Collison","SAC",45,1565,184,12,60,6,3,1,26,0.10396039603960396,0.13544018058690746,0.018404907975460124
"Trevor Booker","UTA",79,1564,148,0,63,10,0,0,16,0.1218568665377176,0.14549653579676675,0
"Austin Rivers","LAC",76,1563,126,0,57,9,1,0,9,0.10642201834862386,0.13801452784503632,0.007575757575757576
"Chris Bosh","MIA",44,1556,232,19,104,15,0,0,10,0.12470023980815348,0.15615615615615616,0
"Iman Shumpert","CLE",62,1545,64,0,22,7,1,0,12,0.04722792607802875,0.07586206896551724,0.005076142131979695
"Derrick Rose","CHI",51,1530,187,3,84,19,1,0,16,0.09433962264150944,0.13354531001589826,0.003676470588235294
"Steve Blake","POR",81,1529,41,3,8,2,2,1,10,0.029940119760479042,0.07017543859649122,0.00909090909090909
"Alex Len","PHX",69,1518,104,0,55,18,0,0,6,0.14102564102564102,0.1421188630490956,0
"Dennis Schroder","ATL",77,1516,179,2,65,11,0,0,29,0.09040333796940195,0.1138353765323993,0
"Rasual Butler","WAS",75,1504,67,3,25,6,2,0,7,0.05018587360594796,0.08305647840531562,0.008438818565400843
"Beno Udrih","MEM",79,1494,102,5,48,11,0,0,6,0.08856088560885608,0.10786516853932585,0
"Lance Thomas","NYK",62,1491,99,0,43,8,0,0,11,0.09014675052410902,0.0945054945054945,0
"Cody Zeller","CHA",62,1487,164,0,72,12,0,0,16,0.16628175519630484,0.16666666666666666,0
"Jordan Clarkson","LAL",59,1476,158,1,72,15,0,0,14,0.11026033690658499,0.13533834586466165,0
"Shaun Livingston","GSW",78,1468,91,1,41,8,0,0,8,0.09557109557109557,0.09601873536299765,0
"Jodie Meeks","DET",60,1462,160,6,69,16,3,1,13,0.12224108658743633,0.184,0.014018691588785047
"Derrick Williams","SAC",74,1462,196,0,99,19,1,0,7,0.17667844522968199,0.24205378973105135,0.006369426751592357
"Langston Galloway","NYK",45,1457,78,2,35,10,0,0,8,0.06529850746268656,0.09722222222222222,0
"Brandan Wright","PHX",75,1448,112,0,55,15,0,0,9,0.13647642679900746,0.1375,0
"Gerald Green","PHX",74,1446,120,3,45,18,5,0,16,0.06172839506172839,0.1076555023923445,0.012755102040816327
"Cory Joseph","SAS",79,1444,143,0,58,19,1,0,22,0.13082039911308205,0.14285714285714285,0.022222222222222223
"Ray McCallum","SAC",68,1436,84,0,27,4,0,0,17,0.05476673427991886,0.07068062827225131,0
"Anthony Tolliver","DET",76,1433,69,0,27,7,2,0,8,0.06987951807228916,0.21951219512195122,0.00684931506849315
"Otto Porter Jr.","WAS",74,1432,79,1,30,6,2,0,9,0.07673860911270983,0.09646302250803858,0.018867924528301886
"Carmelo Anthony","NYK",40,1428,237,14,95,23,4,1,23,0.11237230419977298,0.13590844062947066,0.02197802197802198
"Danilo Gallinari","DEN",59,1426,191,8,68,12,4,3,27,0.1152,0.21052631578947367,0.013245033112582781
"Kelly Olynyk","BOS",64,1423,136,0,56,4,0,0,14,0.09655172413793103,0.1382716049382716,0
"C.J. Watson","IND",57,1422,167,11,48,7,7,2,25,0.11879049676025918,0.1696113074204947,0.03888888888888889
"Omri Casspi","SAC",67,1416,191,4,80,12,1,0,18,0.16330645161290322,0.19607843137254902,0.011363636363636364
"Tony Snell","CHI",72,1412,55,2,23,4,1,0,4,0.061381074168797956,0.11917098445595854,0.005050505050505051
"JJ Hickson","DEN",73,1411,201,0,104,16,0,0,5,0.19012797074954296,0.1908256880733945,0
"Jameer Nelson","DEN",63,1406,36,0,12,3,3,0,3,0.029069767441860465,0.047058823529411764,0.011494252873563218
"Henry Sims","PHI",73,1399,137,11,58,12,0,0,11,0.10583941605839416,0.11026615969581749,0
"Chris Kaman","POR",74,1398,102,0,54,16,0,0,5,0.0919931856899489,0.0919931856899489,0
"Tayshaun Prince","DET",58,1397,65,1,21,4,0,0,13,0.050119331742243436,0.05965909090909091,0
"Marco Belinelli","SAS",62,1388,99,6,31,4,4,0,11,0.06986027944111776,0.11610486891385768,0.017094017094017096
"Matthew Dellavedova","CLE",67,1380,38,0,6,0,0,0,13,0.019169329073482427,0.0410958904109589,0
"Jerami Grant","PHI",65,1377,193,0,79,8,2,1,20,0.19103773584905662,0.2958801498127341,0.012738853503184714
"James Johnson","TOR",70,1370,102,0,51,15,1,0,6,0.11791383219954649,0.13110539845758354,0.019230769230769232
"Al-Farouq Aminu","DAL",74,1366,118,0,53,12,0,0,12,0.13316582914572864,0.19343065693430658,0
"J.J. Barea","DAL",77,1362,94,0,35,6,0,0,15,0.061946902654867256,0.08793969849246232,0
"KJ McDaniels","HOU",62,1352,133,0,66,11,0,0,6,0.13496932515337423,0.19469026548672566,0
"Kosta Koufos","MEM",81,1348,85,0,36,4,0,0,9,0.09230769230769231,0.09230769230769231,0
"Kris Humphries","WAS",64,1345,117,0,51,10,0,0,14,0.10472279260780287,0.10625,0
"Brian Roberts","CHA",72,1330,74,6,23,5,1,0,12,0.050955414012738856,0.08303249097472924,0.005154639175257732
"Kent Bazemore","ATL",75,1323,100,0,46,10,0,0,9,0.12534059945504086,0.19574468085106383,0
"Ersan Ilyasova","MIL",58,1319,107,0,50,7,0,0,7,0.08333333333333333,0.12195121951219512,0
"Jrue Holiday","NOP",40,1303,76,6,32,6,0,0,6,0.05714285714285714,0.07529411764705882,0
"Kevin Martin","MIN",39,1303,193,14,70,14,1,1,26,0.10425844346549193,0.14285714285714285,0.005235602094240838
"Quincy Acy","NYK",68,1287,97,0,41,10,0,0,13,0.1132596685082873,0.1357615894039735,0
"Andre Roberson","OKC",67,1286,48,0,17,2,0,0,8,0.0787037037037037,0.1297709923664122,0
"Chase Budinger","MIN",67,1286,81,6,36,8,3,1,2,0.09285714285714286,0.13090909090909092,0.020689655172413793
"Spencer Hawes","LAC",73,1274,68,0,30,4,0,0,6,0.06802721088435375,0.11320754716981132,0
"Jose Calderon","NYK",42,1270,32,2,9,2,0,0,7,0.024930747922437674,0.0410958904109589,0
"George Hill","IND",43,1267,143,3,42,8,4,2,28,0.08056042031523643,0.11170212765957446,0.020512820512820513
"Andre Miller","SAC",81,1253,77,0,26,3,0,0,14,0.08306709265175719,0.0931899641577061,0
"Amar'e Stoudemire","DAL",59,1244,186,0,84,26,0,0,22,0.15328467153284672,0.15441176470588236,0
"Richard Jefferson","DAL",74,1244,114,0,49,7,1,0,10,0.1362397820163488,0.23222748815165878,0.00641025641025641
"Bismack Biyombo","CHA",64,1243,175,0,74,10,0,0,19,0.296,0.296,0
"Kevin Seraphin","WAS",79,1235,82,0,47,13,0,0,1,0.09710743801652892,0.0975103734439834,0
"Ryan Kelly","LAL",52,1233,95,5,35,3,7,1,2,0.12103746397694524,0.16908212560386474,0.05
"Jonas Jerebko","BOS",75,1230,66,2,27,6,0,0,8,0.0675,0.10384615384615385,0
"John Henson","MIL",67,1228,137,0,62,11,0,0,13,0.1561712846347607,0.1561712846347607,0
"Dwight Howard","HOU",41,1223,270,0,121,30,0,0,30,0.23540856031128404,0.236328125,0
"Kobe Bryant","LAL",35,1207,241,15,87,19,7,0,25,0.11928934010152284,0.1457286432160804,0.03664921465968586
"Marreese Speights","GSW",76,1207,178,1,86,13,0,0,9,0.11961057023643949,0.12268188302425106,0
"Pablo Prigioni","HOU",67,1197,41,3,5,0,0,0,14,0.02145922746781116,0.07462686567164178,0
"Tarik Black","LAL",63,1195,118,0,52,8,0,0,11,0.1640378548895899,0.16455696202531644,0
