"Name","TeamAbbreviation","GamesPlayed","Minutes","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked","Usage"
"JaMychal Green","GSW",9,162,338,44,14,26,0.5384615384615384,4,16,0.25,0.25,4,10,18,12,0,0.35714285714285715,0.625,1,0.38095238095238093,0.5605071428571429,0.47619047619047616,0.5,12,3,0.11538461538461539,0,0,13.451776649746193
"Malcolm Brogdon","BOS",7,162,328,95,24,47,0.5106382978723404,9,24,0.375,0.375,20,16,32,24,3,0.3333333333333333,0.34782608695652173,0.8888888888888888,0.3380281690140845,0.527280985915493,0.528169014084507,0.5864197530864198,2,5,0.10638297872340426,2,0.08333333333333333,25.549450549450547
"Nick Richards","CHA",8,160,335,83,32,49,0.6530612244897959,0,0,0,0,19,44,20,0,0,0.6875,0.9166666666666666,0,0,0.6241571428571429,0.6530612244897959,0.6916666666666667,16,5,0.10204081632653061,0,0,16.709511568123393
"Chuma Okeke","ORL",9,160,334,50,4,7,0.5714285714285714,11,28,0.39285714285714285,0.39285714285714285,9,2,6,30,3,0.25,0.5,0.9090909090909091,0.8,0.5375857142857143,0.5857142857142857,0.625,4,1,0.14285714285714285,0,0,11.609498680738787
"David Roddy","MEM",8,160,328,44,9,21,0.42857142857142855,7,31,0.22580645161290322,0.22580645161290322,5,10,8,21,0,0.5555555555555556,0.625,1,0.5961538461538461,0.5440365384615384,0.375,0.4,2,2,0.09523809523809523,0,0,15.789473684210527
"Killian Hayes","DET",9,159,322,25,6,35,0.17142857142857143,3,17,0.17647058823529413,0.17647058823529413,4,8,4,9,0,0.6666666666666666,0.6666666666666666,1,0.3269230769230769,0.5006086538461538,0.20192307692307693,0.22727272727272727,0,6,0.17142857142857143,0,0,17.962466487935657
"Onyeka Okongwu","ATL",8,159,321,70,31,44,0.7045454545454546,0,0,0,0,8,38,24,0,0,0.6129032258064516,0.7916666666666666,0,0,0.5517681818181818,0.7045454545454546,0.7,14,4,0.09090909090909091,0,0,15.384615384615383
"Zion Williamson","NOP",5,158,329,114,48,94,0.5106382978723404,0,1,0,0,18,66,30,0,0,0.6875,0.7857142857142857,0,0.010526315789473684,0.5574357894736842,0.5052631578947369,0.5377358490566038,12,15,0.1595744680851064,0,0,30.357142857142858
"Larry Nance Jr.","NOP",7,158,323,59,26,41,0.6341463414634146,2,5,0.4,0.4,1,42,10,6,0,0.8076923076923077,0.875,1,0.10869565217391304,0.5614956521739131,0.6304347826086957,0.6276595744680851,4,3,0.07317073170731707,0,0,15.954415954415955
"Jeff Green","DEN",8,157,323,69,20,36,0.5555555555555556,4,12,0.3333333333333333,0.3333333333333333,17,34,6,12,0,0.85,0.8947368421052632,1,0.25,0.5353708333333334,0.5416666666666666,0.6052631578947368,2,1,0.027777777777777776,0,0,17.032967032967033
"Goran Dragic","CHI",9,156,335,85,15,39,0.38461538461538464,15,28,0.5357142857142857,0.5357142857142857,10,16,14,36,9,0.5333333333333333,0.5333333333333333,0.8,0.417910447761194,0.5331067164179105,0.5597014925373134,0.5743243243243243,0,4,0.10256410256410256,0,0,21.53846153846154
"Grant Williams","BOS",6,155,310,59,7,9,0.7777777777777778,12,21,0.5714285714285714,0.6,9,10,4,33,3,0.7142857142857143,0.8333333333333334,0.9166666666666666,0.7,0.5360068965517242,0.8333333333333334,0.8428571428571429,2,0,0,0,0,10.818713450292398
"Justin Holiday","ATL",8,155,314,46,8,16,0.5,10,32,0.3125,0.3125,0,16,0,30,0,1,1,1,0.6666666666666666,0.5353,0.4791666666666667,0.4791666666666667,0,1,0.0625,0,0,13.461538461538462
"George Hill","MIL",7,153,314,43,8,12,0.6666666666666666,5,17,0.29411764705882354,0.29411764705882354,12,8,8,15,0,0.5,0.5,1,0.5862068965517241,0.582098275862069,0.5344827586206896,0.5857142857142857,0,1,0.08333333333333333,0,0,10.555555555555555
"Coby White","CHI",7,153,329,57,11,21,0.5238095238095238,10,34,0.29411764705882354,0.29411764705882354,5,10,12,27,3,0.45454545454545453,0.45454545454545453,0.9,0.6181818181818182,0.5432272727272728,0.4727272727272727,0.4830508474576271,0,1,0.047619047619047616,0,0,16.79790026246719
"Tari Eason","HOU",9,152,330,64,20,47,0.425531914893617,6,15,0.4,0.4,6,20,20,18,0,0.5,0.8333333333333334,1,0.24193548387096775,0.5267233870967741,0.46774193548387094,0.5,16,7,0.14893617021276595,0,0,17.857142857142858
"Tim Hardaway Jr.","DAL",6,151,304,75,8,27,0.2962962962962963,12,37,0.32432432432432434,0.3333333333333333,23,10,6,33,3,0.625,0.625,0.9166666666666666,0.578125,0.534395238095238,0.40625,0.5136986301369864,0,2,0.07407407407407407,0,0,23.511904761904763
"Jeremy Sochan","SAS",7,151,327,50,18,30,0.6,4,19,0.21052631578947367,0.21052631578947367,2,26,10,12,0,0.7222222222222222,0.8666666666666667,1,0.3877551020408163,0.5760724489795919,0.4897959183673469,0.49019607843137253,6,3,0.1,0,0,15.466666666666667
"Georges Niang","PHI",9,150,295,72,8,14,0.5714285714285714,18,37,0.4864864864864865,0.4864864864864865,2,12,4,54,0,0.75,0.8571428571428571,1,0.7254901960784313,0.5324490196078432,0.6862745098039216,0.6923076923076923,2,1,0.07142857142857142,0,0,17.86833855799373
"Aaron Holiday","ATL",8,149,301,46,11,27,0.4074074074074074,6,9,0.6666666666666666,0.6666666666666666,6,6,16,12,6,0.2727272727272727,0.3,0.6666666666666666,0.25,0.5299708333333333,0.5555555555555556,0.5897435897435898,2,4,0.14814814814814814,0,0,13.068181818181818
"Taurean Prince","MIN",8,149,320,65,10,14,0.7142857142857143,14,27,0.5185185185185185,0.5384615384615384,3,14,6,42,0,0.7,0.7777777777777778,1,0.6585365853658537,0.58969125,0.7560975609756098,0.7558139534883721,2,0,0,0,0,13.764044943820224
"Deni Avdija","WAS",8,148,300,39,8,19,0.42105263157894735,5,13,0.38461538461538464,0.38461538461538464,8,10,6,15,0,0.625,0.7142857142857143,1,0.40625,0.5304703125,0.484375,0.527027027027027,2,3,0.15789473684210525,0,0,12.53822629969419
"Danuel House Jr.","PHI",9,148,295,33,5,11,0.45454545454545453,5,16,0.3125,0.3125,8,8,2,15,0,0.8,1,1,0.5925925925925926,0.5503629629629629,0.46296296296296297,0.515625,2,0,0,0,0,11.912225705329154
"Isaiah Jackson","IND",8,148,310,66,26,45,0.5777777777777777,0,1,0,0,14,38,14,0,0,0.7307692307692307,0.95,0,0.021739130434782608,0.5881119565217391,0.5652173913043478,0.6,12,3,0.06666666666666667,0,0,16.57608695652174
"Talen Horton-Tucker","UTA",9,148,316,63,20,35,0.5714285714285714,5,27,0.18518518518518517,0.18518518518518517,8,6,34,15,0,0.15,0.16666666666666666,1,0.43548387096774194,0.5206306451612903,0.4435483870967742,0.4701492537313433,4,2,0.05714285714285714,1,0.037037037037037035,21.288515406162468
"Justise Winslow","POR",6,148,301,40,12,33,0.36363636363636365,3,9,0.3333333333333333,0.3333333333333333,7,12,12,9,0,0.5,0.75,1,0.21428571428571427,0.5207321428571429,0.39285714285714285,0.425531914893617,8,3,0.09090909090909091,0,0,15.168539325842696
"Kenrich Williams","OKC",7,148,303,44,14,26,0.5384615384615384,5,14,0.35714285714285715,0.35714285714285715,1,22,6,15,0,0.7857142857142857,0.9166666666666666,1,0.35,0.55383625,0.5375,0.5365853658536586,4,1,0.038461538461538464,0,0,12.324929971988796
"Jose Alvarado","NOP",7,146,306,62,13,23,0.5652173913043478,11,26,0.4230769230769231,0.4230769230769231,3,10,16,30,3,0.38461538461538464,0.38461538461538464,0.9090909090909091,0.5306122448979592,0.5276714285714286,0.6020408163265306,0.6078431372549019,0,2,0.08695652173913043,0,0,18.562874251497007
"Josh Giddey","OKC",5,145,318,66,23,48,0.4791666666666667,6,20,0.3,0.3,2,14,32,18,0,0.30434782608695654,0.30434782608695654,1,0.29411764705882354,0.5137617647058823,0.47058823529411764,0.4852941176470588,0,5,0.10416666666666667,0,0,23.314606741573034
"Jalen Duren","DET",7,145,290,52,23,40,0.575,0,1,0,0,6,30,16,0,0,0.6521739130434783,0.9375,0,0.024390243902439025,0.5715743902439024,0.5609756097560976,0.5652173913043478,14,4,0.1,0,0,16.176470588235293
"Moses Moody","GSW",9,145,299,52,6,13,0.46153846153846156,11,31,0.3548387096774194,0.36666666666666664,7,8,4,33,0,0.6666666666666666,0.6666666666666666,1,0.7045454545454546,0.5173511627906976,0.5113636363636364,0.5306122448979592,0,3,0.23076923076923078,0,0,17.59530791788856
"Aaron Wiggins","OKC",6,145,297,40,9,20,0.45,5,15,0.3333333333333333,0.35714285714285715,7,12,6,15,0,0.6666666666666666,0.6666666666666666,1,0.42857142857142855,0.5884882352941176,0.4714285714285714,0.5128205128205128,0,5,0.25,1,0.06666666666666667,12.912912912912912
"Jeremiah Robinson-Earl","OKC",8,143,301,59,12,21,0.5714285714285714,10,24,0.4166666666666667,0.4166666666666667,5,20,4,30,0,0.8333333333333334,1,1,0.5333333333333333,0.5915811111111111,0.6,0.6145833333333334,4,4,0.19047619047619047,0,0,14.925373134328359
"Darius Bazley","OKC",8,141,295,50,17,36,0.4722222222222222,4,12,0.3333333333333333,0.3333333333333333,4,26,8,12,0,0.7647058823529411,0.8125,1,0.25,0.5796395833333333,0.4791666666666667,0.4807692307692308,2,9,0.25,1,0.08333333333333333,17.008797653958943
"James Bouknight","CHA",8,141,303,47,6,20,0.3,10,35,0.2857142857142857,0.2857142857142857,5,8,4,21,9,0.6666666666666666,0.6666666666666666,0.7,0.6363636363636364,0.5617036363636363,0.38181818181818183,0.3983050847457627,0,5,0.25,0,0,19.411764705882355
"Dillon Brooks","MEM",5,139,284,73,16,41,0.3902439024390244,11,27,0.4074074074074074,0.4230769230769231,8,12,20,18,15,0.375,0.375,0.5454545454545454,0.39705882352941174,0.4776335820895522,0.47794117647058826,0.5,0,2,0.04878048780487805,0,0,23.79518072289157
"Devonte' Graham","NOP",7,138,275,45,2,8,0.25,12,27,0.4444444444444444,0.46153846153846156,5,4,0,33,3,1,1,0.9166666666666666,0.7714285714285715,0.516525,0.5714285714285714,0.5769230769230769,0,1,0.125,1,0.037037037037037035,14.057507987220447
"Davion Mitchell","SAC",7,138,280,54,14,24,0.5833333333333334,8,22,0.36363636363636365,0.38095238095238093,2,12,16,21,3,0.42857142857142855,0.42857142857142855,0.875,0.4782608695652174,0.5095788888888889,0.5652173913043478,0.574468085106383,0,1,0.041666666666666664,0,0,19.155844155844154
"Zach Collins","SAS",8,138,294,66,21,36,0.5833333333333334,6,16,0.375,0.375,6,32,10,18,0,0.7619047619047619,0.9411764705882353,1,0.3076923076923077,0.5455432692307692,0.5769230769230769,0.6,8,5,0.1388888888888889,0,0,20.65868263473054
"Nicolas Batum","LAC",8,137,278,35,6,9,0.6666666666666666,6,17,0.35294117647058826,0.35294117647058826,5,10,2,15,3,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6538461538461539,0.543488,0.5769230769230769,0.603448275862069,0,0,0,0,0,11.29032258064516
"Shaedon Sharpe","POR",7,136,282,58,17,35,0.4857142857142857,6,15,0.4,0.4,6,18,16,18,0,0.5294117647058824,0.6923076923076923,1,0.3,0.587269,0.52,0.5370370370370371,8,2,0.05714285714285714,0,0,18.153846153846153
"Joe Harris","BKN",6,135,287,40,6,12,0.5,9,26,0.34615384615384615,0.34615384615384615,1,6,6,27,0,0.5,0.6,1,0.6842105263157895,0.5577815789473684,0.5131578947368421,0.5128205128205128,2,3,0.25,0,0,13.4185303514377
"Kevin Love","CLE",7,135,284,78,8,18,0.4444444444444444,17,41,0.4146341463414634,0.4146341463414634,11,14,2,45,6,0.875,0.875,0.8823529411764706,0.6949152542372882,0.5339,0.5677966101694916,0.609375,0,4,0.2222222222222222,0,0,22.22222222222222
"Troy Brown Jr.","LAL",5,135,290,45,12,23,0.5217391304347826,5,17,0.29411764705882354,0.29411764705882354,6,16,8,15,0,0.6666666666666666,0.6666666666666666,1,0.425,0.51670375,0.4875,0.5232558139534884,0,2,0.08695652173913043,0,0,14.906832298136646
"Duncan Robinson","MIA",9,135,271,56,5,14,0.35714285714285715,14,35,0.4,0.4,4,8,2,42,0,0.8,0.8,1,0.7142857142857143,0.5116918367346939,0.5306122448979592,0.5384615384615384,0,2,0.14285714285714285,0,0,17.434210526315788
"Brandon Clarke","MEM",8,134,285,71,30,44,0.6818181818181818,0,3,0,0,11,48,12,0,0,0.8,0.9230769230769231,0,0.06382978723404255,0.5666563829787234,0.6382978723404256,0.6454545454545455,8,2,0.045454545454545456,0,0,20.38216560509554
"Aaron Nesmith","IND",6,131,275,52,12,21,0.5714285714285714,7,22,0.3181818181818182,0.3181818181818182,7,22,2,21,0,0.9166666666666666,0.9166666666666666,1,0.5116279069767442,0.5532395348837209,0.5232558139534884,0.5531914893617021,0,5,0.23809523809523808,0,0,16.825396825396826
"Christian Braun","DEN",8,131,280,35,9,16,0.5625,5,13,0.38461538461538464,0.4166666666666667,2,12,6,15,0,0.6666666666666666,0.75,1,0.4482758620689655,0.5148178571428571,0.5689655172413793,0.5833333333333334,2,2,0.125,0,0,10.897435897435898
"Christian Koloko","TOR",8,131,277,25,10,22,0.45454545454545453,0,0,0,0,5,14,6,0,0,0.7,0.875,0,0,0.6442272727272728,0.45454545454545453,0.46296296296296297,4,6,0.2727272727272727,0,0,9.748427672955975
"R.J. Hampton","ORL",8,131,276,57,9,19,0.47368421052631576,9,16,0.5625,0.5625,12,4,14,18,9,0.2222222222222222,0.2222222222222222,0.6666666666666666,0.45714285714285713,0.4978528571428571,0.6428571428571429,0.6951219512195121,0,1,0.05263157894736842,0,0,15.584415584415584
"Deandre Ayton","PHX",5,130,267,77,33,59,0.559322033898305,1,3,0.3333333333333333,0.3333333333333333,8,56,10,0,3,0.8484848484848485,1,0,0.04838709677419355,0.5238112903225807,0.5564516129032258,0.5833333333333334,10,1,0.01694915254237288,0,0,26.072607260726073
"Malik Monk","SAC",7,130,278,69,11,22,0.5,14,40,0.35,0.35,5,18,4,33,9,0.8181818181818182,0.8181818181818182,0.7857142857142857,0.6451612903225806,0.5264524193548388,0.5161290322580645,0.5390625,0,3,0.13636363636363635,0,0,24.271844660194176
"Devin Vassell","SAS",4,130,279,79,14,33,0.42424242424242425,13,33,0.3939393939393939,0.3939393939393939,12,14,14,36,3,0.5,0.5,0.9230769230769231,0.5,0.5438613636363636,0.5075757575757576,0.5337837837837838,0,4,0.12121212121212122,0,0,24
"Cam Reddish","NYK",7,128,264,55,15,27,0.5555555555555556,7,19,0.3684210526315789,0.3684210526315789,4,20,10,21,0,0.6666666666666666,0.6666666666666666,1,0.41304347826086957,0.5691141304347827,0.5543478260869565,0.5729166666666666,0,1,0.037037037037037035,0,0,18.272425249169437
"Terance Mann","LAC",8,128,263,44,16,21,0.7619047619047619,3,9,0.3333333333333333,0.3333333333333333,3,22,10,6,3,0.6875,0.7333333333333333,0.6666666666666666,0.3,0.5632766666666666,0.6833333333333333,0.6666666666666666,2,1,0.047619047619047616,0,0,14.236111111111112
"Hamidou Diallo","DET",9,127,256,46,17,40,0.425,0,3,0,0,12,26,8,0,0,0.7647058823529411,0.7647058823529411,0,0.06976744186046512,0.5264825581395349,0.3953488372093023,0.4423076923076923,0,3,0.075,0,0,19.06354515050167
"Isaiah Livers","DET",7,126,255,37,2,5,0.4,10,27,0.37037037037037035,0.38461538461538464,3,2,2,27,3,0.5,0.5,0.9,0.84375,0.5211919354838709,0.53125,0.5606060606060606,0,0,0,0,0,12.837837837837839
"John Wall","LAC",6,122,259,75,25,45,0.5555555555555556,4,18,0.2222222222222222,0.2222222222222222,13,8,42,12,0,0.16,0.16666666666666666,1,0.2857142857142857,0.49023492063492063,0.49206349206349204,0.5208333333333334,2,3,0.06666666666666667,0,0,29.12280701754386
"Cole Anthony","ORL",4,122,244,62,15,33,0.45454545454545453,7,20,0.35,0.35,11,2,28,15,6,0.06666666666666667,0.06666666666666667,0.7142857142857143,0.37735849056603776,0.5063716981132076,0.4811320754716981,0.5254237288135594,0,2,0.06060606060606061,0,0,24.100719424460433
"James Wiseman","GSW",9,121,269,68,28,47,0.5957446808510638,0,0,0,0,12,50,6,0,0,0.8928571428571429,1,0,0,0.5229617021276596,0.5957446808510638,0.6071428571428571,6,1,0.02127659574468085,0,0,20.52980132450331
"Jock Landale","PHX",7,121,247,67,24,35,0.6857142857142857,2,19,0.10526315789473684,0.10526315789473684,13,32,16,6,0,0.6666666666666666,0.8888888888888888,1,0.35185185185185186,0.560112962962963,0.5,0.5491803278688525,12,3,0.08571428571428572,0,0,22.837370242214533
"Cory Joseph","DET",8,121,240,28,4,12,0.3333333333333333,5,11,0.45454545454545453,0.45454545454545453,5,2,6,12,3,0.25,0.3333333333333333,0.8,0.4782608695652174,0.4833130434782608,0.5,0.5384615384615384,2,3,0.25,0,0,10.676156583629894
"Garrison Mathews","HOU",9,120,254,35,0,0,0,9,29,0.3103448275862069,0.3103448275862069,8,0,0,27,0,0,0,1,1,0.540548275862069,0.46551724137931033,0.532258064516129,0,0,0,0,0,11.74496644295302
"Jordan Nwora","MIL",7,116,242,41,6,18,0.3333333333333333,8,20,0.4,0.4,5,8,4,24,0,0.6666666666666666,0.6666666666666666,1,0.5263157894736842,0.530603947368421,0.47368421052631576,0.5125,0,1,0.05555555555555555,1,0.05,17.5
"Damion Lee","PHX",7,116,233,34,3,11,0.2727272727272727,7,19,0.3684210526315789,0.3684210526315789,7,4,2,21,0,0.6666666666666666,0.6666666666666666,1,0.6333333333333333,0.5194866666666667,0.45,0.4852941176470588,0,1,0.09090909090909091,1,0.05263157894736842,12.546125461254613
"Daniel Gafford","WAS",8,115,237,46,19,29,0.6551724137931034,0,0,0,0,8,26,12,0,0,0.6842105263157895,0.9285714285714286,0,0,0.5698206896551724,0.6551724137931034,0.6571428571428571,10,3,0.10344827586206896,0,0,17.735849056603776
"Mo Bamba","ORL",9,113,235,40,11,19,0.5789473684210527,5,19,0.2631578947368421,0.2631578947368421,3,20,2,15,0,0.9090909090909091,1,1,0.5,0.5619855263157895,0.4868421052631579,0.5,2,2,0.10526315789473684,0,0,17.870722433460077
"Cameron Payne","PHX",7,112,230,62,15,34,0.4411764705882353,9,23,0.391304347826087,0.391304347826087,5,12,18,24,3,0.4,0.4,0.8888888888888888,0.40350877192982454,0.5075850877192982,0.5,0.5166666666666667,0,2,0.058823529411764705,0,0,26.937269372693727
"Wesley Matthews","MIL",7,112,232,28,2,5,0.4,7,22,0.3181818181818182,0.3181818181818182,3,4,0,21,0,1,1,1,0.8148148148148148,0.5633611111111111,0.46296296296296297,0.4827586206896552,0,1,0.2,0,0,12.639405204460967
"Obi Toppin","NYK",7,112,229,69,17,30,0.5666666666666667,11,24,0.4583333333333333,0.4583333333333333,2,32,2,27,6,0.9411764705882353,0.9411764705882353,0.8181818181818182,0.4444444444444444,0.6158481481481481,0.6203703703703703,0.6272727272727273,0,3,0.1,0,0,22.55639097744361
"Josh Green","DAL",7,111,223,36,4,5,0.8,7,12,0.5833333333333334,0.5833333333333334,7,6,2,21,0,0.75,0.75,1,0.7058823529411765,0.6152117647058823,0.8529411764705882,0.8181818181818182,0,0,0,0,0,11.336032388663966
"Andrew Nembhard","IND",7,109,235,38,5,13,0.38461538461538464,8,21,0.38095238095238093,0.38095238095238093,4,6,4,24,0,0.6,0.75,1,0.6176470588235294,0.5333323529411764,0.5,0.5277777777777778,2,0,0,0,0,14.07942238267148
"Patty Mills","BKN",8,109,231,52,3,6,0.5,12,28,0.42857142857142855,0.4444444444444444,10,6,0,33,3,1,1,0.9166666666666666,0.8235294117647058,0.5256060606060605,0.6176470588235294,0.6842105263157895,0,0,0,1,0.03571428571428571,15.09433962264151
"Bones Hyland","DEN",6,109,225,72,8,31,0.25806451612903225,14,32,0.4375,0.4375,14,0,16,18,24,0,0,0.42857142857142855,0.5079365079365079,0.4869443548387097,0.4603174603174603,0.4930555555555556,0,6,0.1935483870967742,1,0.03125,32.8
"Anthony Gill","WAS",8,108,212,34,12,17,0.7058823529411765,2,9,0.2222222222222222,0.2222222222222222,4,20,4,6,0,0.8333333333333334,1,1,0.34615384615384615,0.5552923076923076,0.5769230769230769,0.6071428571428571,4,1,0.058823529411764705,0,0,12.295081967213115
"Jalen Johnson","ATL",8,108,217,33,10,16,0.625,2,11,0.18181818181818182,0.2,7,14,6,6,0,0.7,0.7777777777777778,1,0.4074074074074074,0.544322,0.48148148148148145,0.515625,2,0,0,2,0.18181818181818182,13.385826771653543
"Yuta Watanabe","BKN",7,108,214,31,5,8,0.625,7,12,0.5833333333333334,0.5833333333333334,0,8,2,21,0,0.8,1,1,0.6,0.5398075,0.775,0.7380952380952381,2,0,0,0,0,9.70464135021097
"Jalen Suggs","ORL",4,106,232,59,14,23,0.6086956521739131,7,24,0.2916666666666667,0.2916666666666667,10,4,24,6,15,0.14285714285714285,0.15384615384615385,0.2857142857142857,0.5106382978723404,0.5404010638297873,0.5212765957446809,0.5462962962962963,2,2,0.08695652173913043,0,0,26.254826254826256
"Isaac Okoro","CLE",7,105,218,10,4,8,0.5,0,10,0,0,2,8,0,0,0,1,1,0,0.5555555555555556,0.6239972222222222,0.2222222222222222,0.2631578947368421,0,2,0.25,0,0,10.743801652892563
"Jordan McLaughlin","MIN",6,105,224,26,9,13,0.6923076923076923,2,12,0.16666666666666666,0.18181818181818182,2,8,10,6,0,0.4444444444444444,0.4444444444444444,1,0.48,0.5497979166666667,0.48,0.5,0,2,0.15384615384615385,0,0,12.096774193548388
"Daishen Nix","HOU",7,103,216,33,3,9,0.3333333333333333,8,17,0.47058823529411764,0.5,3,2,4,18,6,0.3333333333333333,0.3333333333333333,0.75,0.6538461538461539,0.52649,0.5769230769230769,0.5892857142857143,0,1,0.1111111111111111,0,0,14.068441064638783
"Derrick Jones Jr.","CHI",7,102,211,44,7,20,0.35,3,7,0.42857142857142855,0.42857142857142855,21,10,4,9,0,0.7142857142857143,1,1,0.25925925925925924,0.6374592592592593,0.42592592592592593,0.5789473684210527,4,5,0.25,0,0,15.725806451612904
"Caleb Houstan","ORL",6,102,214,17,2,7,0.2857142857142857,3,14,0.21428571428571427,0.21428571428571427,4,4,0,9,0,1,1,1,0.6666666666666666,0.53795,0.30952380952380953,0.3695652173913043,0,1,0.14285714285714285,1,0.07142857142857142,10.612244897959183
"Torrey Craig","PHX",7,102,206,38,8,9,0.8888888888888888,7,15,0.4666666666666667,0.4666666666666667,1,6,10,21,0,0.375,1,1,0.625,0.57713125,0.7708333333333334,0.76,10,0,0,0,0,11.475409836065573
"T.J. McConnell","IND",7,101,214,24,12,34,0.35294117647058826,0,1,0,0,0,6,18,0,0,0.25,0.25,0,0.02857142857142857,0.48167142857142853,0.34285714285714286,0.34285714285714286,0,2,0.058823529411764705,0,0,17.175572519083968
"Andre Drummond","CHI",6,101,212,54,23,41,0.5609756097560976,0,2,0,0,8,30,16,0,0,0.6521739130434783,0.7894736842105263,0,0.046511627906976744,0.607196511627907,0.5348837209302325,0.5625,8,6,0.14634146341463414,0,0,24.18032786885246
"Nassir Little","POR",7,100,203,35,8,14,0.5714285714285714,6,16,0.375,0.4,1,10,6,12,6,0.625,0.7142857142857143,0.6666666666666666,0.5333333333333333,0.543851724137931,0.5666666666666667,0.546875,2,1,0.07142857142857142,0,0,14.830508474576272
"Theo Maledon","CHA",7,99,215,36,8,13,0.6153846153846154,5,13,0.38461538461538464,0.38461538461538464,5,2,14,15,0,0.125,0.14285714285714285,1,0.5,0.4802442307692308,0.5961538461538461,0.6428571428571429,2,1,0.07692307692307693,0,0,15.22633744855967
"Goga Bitadze","IND",7,98,200,34,12,17,0.7058823529411765,1,6,0.16666666666666666,0.16666666666666666,7,16,8,3,0,0.6666666666666666,1,1,0.2608695652173913,0.5601782608695652,0.5869565217391305,0.5862068965517241,8,2,0.11764705882352941,0,0,14.042553191489361
"Rudy Gay","UTA",6,97,210,31,7,15,0.4666666666666667,5,16,0.3125,0.3125,2,10,4,15,0,0.7142857142857143,0.8333333333333334,1,0.5161290322580645,0.506333870967742,0.46774193548387094,0.4696969696969697,2,0,0,0,0,16.0337552742616
"Chris Boucher","TOR",5,97,199,59,14,20,0.7,9,16,0.5625,0.5625,4,16,12,27,0,0.5714285714285714,0.7272727272727273,1,0.4444444444444444,0.5827430555555556,0.7638888888888888,0.7564102564102564,6,0,0,0,0,18.37606837606838
"Richaun Holmes","SAC",7,96,194,30,13,18,0.7222222222222222,0,0,0,0,4,20,6,0,0,0.7692307692307693,0.9090909090909091,0,0,0.5102166666666667,0.7222222222222222,0.7142857142857143,4,1,0.05555555555555555,0,0,12.093023255813954
"Herbert Jones","NOP",3,95,196,22,6,13,0.46153846153846156,1,6,0.16666666666666666,0.16666666666666666,7,8,4,3,0,0.6666666666666666,0.6666666666666666,1,0.3157894736842105,0.5480868421052632,0.39473684210526316,0.5,0,1,0.07692307692307693,0,0,10.638297872340425
"Keita Bates-Diop","SAS",8,95,210,63,20,34,0.5882352941176471,4,11,0.36363636363636365,0.36363636363636365,11,32,8,12,0,0.8,0.8888888888888888,1,0.24444444444444444,0.5445277777777778,0.5777777777777777,0.63,4,3,0.08823529411764706,1,0.09090909090909091,25.523012552301253
"Derrick Rose","NYK",7,95,193,54,12,23,0.5217391304347826,9,19,0.47368421052631576,0.47368421052631576,3,4,20,18,9,0.16666666666666666,0.18181818181818182,0.6666666666666666,0.4523809523809524,0.5118035714285715,0.6071428571428571,0.627906976744186,2,4,0.17391304347826086,1,0.05263157894736842,22.42152466367713
"Joshua Primo","SAS",4,93,202,28,6,14,0.42857142857142855,3,12,0.25,0.25,7,4,8,6,3,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.46153846153846156,0.47544600000000004,0.40384615384615385,0.4666666666666667,0,4,0.2857142857142857,0,0,17.67241379310345
"Montrezl Harrell","PHI",9,93,191,26,9,20,0.45,0,0,0,0,8,14,4,0,0,0.7777777777777778,0.7777777777777778,0,0,0.514915,0.45,0.52,0,3,0.15,0,0,13.397129186602871
"Ousmane Dieng","OKC",7,92,187,20,5,10,0.5,3,15,0.2,0.2,1,8,2,9,0,0.8,0.8,1,0.6,0.543654,0.38,0.38461538461538464,0,0,0,0,0,12.831858407079647
"Mike Muscala","OKC",7,92,197,46,11,16,0.6875,5,18,0.2777777777777778,0.2777777777777778,9,18,4,15,0,0.8181818181818182,1,1,0.5294117647058824,0.5045426470588236,0.5441176470588235,0.6052631578947368,4,1,0.0625,0,0,18.80733944954128
"Kevon Harris","ORL",7,91,188,29,5,13,0.38461538461538464,4,9,0.4444444444444444,0.4444444444444444,7,8,2,12,0,0.8,1,1,0.4090909090909091,0.5969227272727273,0.5,0.5576923076923077,2,2,0.15384615384615385,0,0,14.93212669683258
"Drew Eubanks","POR",7,91,187,32,11,18,0.6111111111111112,0,0,0,0,10,16,6,0,0,0.7272727272727273,0.8888888888888888,0,0,0.5907833333333333,0.6111111111111112,0.6666666666666666,4,1,0.05555555555555555,0,0,13.425925925925926
"Jake LaRavia","MEM",5,91,190,36,3,8,0.375,9,15,0.6,0.6,3,6,0,27,0,1,1,1,0.6521739130434783,0.5510065217391305,0.717391304347826,0.75,0,1,0.125,0,0,11.764705882352942
"Delon Wright","WAS",4,91,181,26,7,12,0.5833333333333334,3,12,0.25,0.25,3,8,6,6,3,0.5714285714285714,0.5714285714285714,0.6666666666666666,0.5,0.5158125,0.4791666666666667,0.5,0,1,0.08333333333333333,0,0,14.77832512315271
